shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),United National Movement,Industrialists - Our Homeland,Free Democrats,Georgian Dream,Initiative Group
Precinct,35.25,43.35.25,346,48.12,,,,,1.42,,,,0,,,,0,0.45,0.58,0.39,,,,,,,0.0,80.35,0.0,19.65,0.0
Precinct,35.26,43.35.26,538,46.58,,,,,1.28,,,,1,,,,0,0.66,0.88,0.67,,,,,,,0.0,54.28,0.0,45.54,0.0
Precinct,35.27,43.35.27,203,44.62,,,,,2.87,,,,0,,,,0,0.25,0.38,0.19,,,,,,,0.0,63.55,0.0,36.45,0.0
Precinct,35.28,43.35.28,567,49.18,,,,,2.41,,,,1,,,,0,0.93,0.93,0.44,,,,,,,0.0,64.55,0.0,35.27,0.0
Precinct,35.29,43.35.29,395,49.13,,,,,3.89,,,,0,,,,0,0.58,0.61,0.49,,,,,,,0.0,43.54,0.0,56.46,0.0
Precinct,35.30,43.35.30,494,62.22,,,,,1.98,,,,0,,,,0,0.75,0.9,0.3,,,,,,,0.0,89.27,0.0,10.73,0.0
Precinct,35.31,43.35.31,244,51.8,,,,,2.79,,,,0,,,,0,0.31,0.47,0.19,,,,,,,0.0,87.7,0.0,12.3,0.0
Precinct,35.32,43.35.32,472,36.06,,,,,1.87,,,,0,,,,0,0.62,0.93,0.3,,,,,,,0.0,59.11,0.0,40.89,0.0
Precinct,35.33,43.35.33,408,34.09,,,,,1.69,,,,0,,,,0,0.56,0.77,0.28,,,,,,,0.0,56.86,0.0,43.14,0.0
Precinct,35.34,43.35.34,492,48.14,,,,,1.6,,,,0,,,,0,0.61,0.87,0.51,,,,,,,0.0,61.79,0.0,38.21,0.0
Precinct,35.35,43.35.35,389,47.21,,,,,1.77,,,,0,,,,0,0.77,0.43,0.45,,,,,,,0.0,61.95,0.0,38.05,0.0
Precinct,35.36,43.35.36,390,41.27,,,,,2.26,,,,0,,,,0,0.78,0.43,0.46,,,,,,,0.0,47.18,0.0,52.82,0.0
Precinct,35.37,43.35.37,223,35.45,,,,,0.45,,,,0,,,,0,0.22,0.41,0.28,,,,,,,0.0,84.3,0.0,15.7,0.0
Precinct,35.38,43.35.38,185,44.69,,,,,2.12,,,,0,,,,0,0.16,0.39,0.18,,,,,,,0.0,71.35,0.0,28.65,0.0
Precinct,35.39,43.35.39,258,54.78,,,,,1.53,,,,0,,,,0,0.5,0.31,0.26,,,,,,,0.0,35.27,0.0,64.73,0.0
Precinct,35.40,43.35.40,40,74.07,,,,,2.44,,,,0,,,,0,0.13,0.03,0.01,,,,,,,0.0,50.0,0.0,50.0,0.0
Precinct,35.41,43.35.41,61,71.76,,,,,3.17,,,,0,,,,0,0.15,0.09,0.0,,,,,,,0.0,44.26,0.0,55.74,0.0
Precinct,35.42,43.35.42,537,37.84,,,,,1.65,,,,7,,,,0,0.74,0.82,0.68,,,,,,,0.0,63.87,0.0,34.82,0.0
Precinct,35.43,43.35.43,582,41.54,,,,,1.69,,,,0,,,,0,0.71,1.02,0.64,,,,,,,0.0,69.07,0.0,30.93,0.0
Precinct,35.44,43.35.44,315,33.83,,,,,1.56,,,,0,,,,0,0.43,0.52,0.33,,,,,,,0.0,73.65,0.0,26.35,0.0
Precinct,35.45,43.35.45,476,39.11,,,,,1.04,,,,0,,,,0,0.59,0.84,0.48,,,,,,,0.0,65.13,0.0,34.87,0.0
Precinct,35.46,43.35.46,397,37.59,,,,,2.22,,,,0,,,,0,0.83,0.43,0.43,,,,,,,0.0,59.19,0.0,40.81,0.0
Precinct,35.47,43.35.47,427,39.39,,,,,2.51,,,,0,,,,0,0.66,0.74,0.32,,,,,,,0.0,44.96,0.0,55.04,0.0
Precinct,35.48,43.35.48,505,51.85,,,,,2.32,,,,0,,,,0,0.81,0.81,0.45,,,,,,,0.0,72.87,0.0,27.13,0.0
Precinct,35.49,43.35.49,401,41.6,,,,,1.96,,,,0,,,,0,0.56,0.57,0.58,,,,,,,0.0,58.1,0.0,41.9,0.0
Precinct,35.50,43.35.50,405,36.68,,,,,1.22,,,,0,,,,0,0.66,0.54,0.5,,,,,,,0.0,64.2,0.0,35.8,0.0
Precinct,35.51,43.35.51,242,38.47,,,,,1.63,,,,0,,,,0,0.45,0.33,0.22,,,,,,,0.0,77.69,0.0,22.31,0.0
Precinct,35.52,43.35.52,293,43.22,,,,,2.66,,,,0,,,,1,0.42,0.42,0.42,,,,,,,0.0,52.56,0.0,47.78,0.0
Precinct,37.01,44.37.01,570,45.42,,,,,4.36,,,,0,,,,0,0.79,0.97,0.64,,,,,,,41.58,0.0,0.0,58.42,0.0
Precinct,37.02,44.37.02,594,41.77,,,,,3.57,,,,0,,,,0,0.73,1.05,0.71,,,,,,,32.83,0.0,0.0,67.17,0.0
Precinct,37.03,44.37.03,628,49.14,,,,,4.12,,,,1,,,,0,0.94,1.07,0.59,,,,,,,29.78,0.0,0.0,70.06,0.0
Precinct,37.04,44.37.04,702,48.15,,,,,3.31,,,,2,,,,0,0.95,1.18,0.8,,,,,,,37.04,0.0,0.0,62.68,0.0
Precinct,37.05,44.37.05,503,43.36,,,,,4.73,,,,0,,,,0,0.68,0.87,0.57,,,,,,,31.81,0.0,0.0,68.19,0.0
Precinct,37.06,44.37.06,512,44.37,,,,,3.94,,,,1,,,,0,0.81,0.81,0.53,,,,,,,35.74,0.0,0.0,64.06,0.0
Precinct,37.07,44.37.07,384,55.33,,,,,3.03,,,,0,,,,0,0.62,0.54,0.48,,,,,,,20.31,0.0,0.0,79.69,0.0
Precinct,37.08,44.37.08,672,50.68,,,,,2.89,,,,0,,,,0,0.98,1.05,0.78,,,,,,,39.73,0.0,0.0,60.27,0.0
Precinct,37.09,44.37.09,805,66.36,,,,,2.66,,,,0,,,,0,0.92,1.51,0.86,,,,,,,57.64,0.0,0.0,42.36,0.0
Precinct,37.10,44.37.10,583,51.23,,,,,2.51,,,,0,,,,0,0.9,1.06,0.35,,,,,,,44.94,0.0,0.0,55.06,0.0
Precinct,37.11,44.37.11,204,63.35,,,,,0.97,,,,0,,,,0,0.41,0.27,0.15,,,,,,,23.53,0.0,0.0,76.47,0.0
Precinct,37.12,44.37.12,735,52.43,,,,,1.21,,,,0,,,,0,1.03,1.18,0.8,,,,,,,36.05,0.0,0.0,63.95,0.0
Precinct,37.13,44.37.13,289,63.94,,,,,1.03,,,,0,,,,0,0.41,0.49,0.26,,,,,,,25.61,0.0,0.0,74.39,0.0
Precinct,37.14,44.37.14,656,60.02,,,,,1.8,,,,1,,,,0,1.2,1.04,0.38,,,,,,,20.43,0.0,0.0,79.42,0.0
Precinct,37.15,44.37.15,416,60.91,,,,,0.48,,,,0,,,,0,0.51,0.8,0.31,,,,,,,26.44,0.0,0.0,73.56,0.0
Precinct,37.16,44.37.16,830,63.55,,,,,1.19,,,,0,,,,0,1.19,1.34,0.84,,,,,,,33.13,0.0,0.0,66.87,0.0
Precinct,37.17,44.37.17,640,63.43,,,,,1.39,,,,0,,,,0,0.93,1.01,0.68,,,,,,,25.31,0.0,0.0,74.69,0.0
Precinct,37.18,44.37.18,611,55.34,,,,,1.13,,,,0,,,,0,0.83,1.07,0.54,,,,,,,19.8,0.0,0.0,80.2,0.0
Precinct,37.19,44.37.19,275,62.5,,,,,1.43,,,,0,,,,0,0.33,0.56,0.18,,,,,,,19.64,0.0,0.0,80.36,0.0
Precinct,37.20,44.37.20,373,55.18,,,,,0.8,,,,0,,,,0,0.51,0.71,0.22,,,,,,,27.08,0.0,0.0,72.92,0.0
Precinct,37.21,44.37.21,655,60.04,,,,,0.91,,,,0,,,,0,0.86,1.21,0.5,,,,,,,28.4,0.0,0.0,71.6,0.0
Precinct,37.22,44.37.22,856,58.15,,,,,1.72,,,,0,,,,0,1.07,1.43,1.02,,,,,,,20.09,0.0,0.0,79.91,0.0
Precinct,37.23,44.37.23,489,61.66,,,,,1.21,,,,0,,,,0,0.6,0.93,0.39,,,,,,,30.27,0.0,0.0,69.73,0.0
Precinct,37.24,44.37.24,487,60.05,,,,,2.21,,,,0,,,,0,0.7,0.91,0.31,,,,,,,13.55,0.0,0.0,86.45,0.0
Precinct,37.25,44.37.25,325,57.42,,,,,1.22,,,,0,,,,0,0.5,0.59,0.17,,,,,,,39.08,0.0,0.0,60.92,0.0
Precinct,37.26,44.37.26,246,57.61,,,,,1.6,,,,0,,,,0,0.41,0.4,0.17,,,,,,,11.79,0.0,0.0,88.21,0.0
Precinct,37.27,44.37.27,790,66.05,,,,,1.86,,,,1,,,,0,0.76,1.76,0.53,,,,,,,23.54,0.0,0.0,76.33,0.0
Precinct,37.28,44.37.28,508,45.44,,,,,3.05,,,,0,,,,0,0.66,0.96,0.43,,,,,,,37.01,0.0,0.0,62.99,0.0
Precinct,37.29,44.37.29,528,49.86,,,,,3.47,,,,0,,,,0,0.76,0.76,0.77,,,,,,,24.24,0.0,0.0,75.76,0.0
Precinct,37.30,44.37.30,638,46.6,,,,,2.74,,,,1,,,,0,0.9,1.13,0.56,,,,,,,38.71,0.0,0.0,61.13,0.0
Precinct,37.31,44.37.31,416,43.88,,,,,3.93,,,,0,,,,0,0.54,0.76,0.41,,,,,,,48.32,0.0,0.0,51.68,0.0
Precinct,37.32,44.37.32,493,46.29,,,,,2.57,,,,0,,,,0,0.75,0.72,0.6,,,,,,,29.82,0.0,0.0,70.18,0.0
Precinct,37.33,44.37.33,523,56.42,,,,,3.33,,,,0,,,,0,0.63,0.98,0.53,,,,,,,57.17,0.0,0.0,42.83,0.0
Precinct,37.34,44.37.34,288,64.14,,,,,1.03,,,,0,,,,0,0.48,0.47,0.2,,,,,,,29.51,0.0,0.0,70.49,0.0
Precinct,37.35,44.37.35,429,49.08,,,,,1.83,,,,0,,,,0,0.7,0.62,0.46,,,,,,,23.78,0.0,0.0,76.22,0.0
Precinct,38.01,44.38.01,473,55.98,,,,,1.66,,,,2,,,,0,0.69,0.87,0.31,,,,,,,18.18,0.0,0.0,81.4,0.0
Precinct,38.02,44.38.02,561,52.33,,,,,1.92,,,,0,,,,0,0.93,0.95,0.35,,,,,,,14.08,0.0,0.0,85.92,0.0
Precinct,38.03,44.38.03,905,61.52,,,,,1.52,,,,0,,,,0,1.04,1.73,0.83,,,,,,,36.13,0.0,0.0,63.87,0.0
Precinct,38.04,44.38.04,567,63.49,,,,,1.9,,,,0,,,,0,0.88,0.92,0.5,,,,,,,27.51,0.0,0.0,72.49,0.0
Precinct,38.05,44.38.05,749,70.93,,,,,0.4,,,,0,,,,0,0.57,0.97,1.79,,,,,,,14.02,0.0,0.0,85.98,0.0
Precinct,38.06,44.38.06,400,49.26,,,,,1.48,,,,0,,,,0,0.47,0.69,0.48,,,,,,,30.25,0.0,0.0,69.75,0.0
Precinct,38.07,44.38.07,696,56.04,,,,,1.14,,,,3,,,,0,0.93,1.26,0.58,,,,,,,21.84,0.0,0.0,77.73,0.0
Precinct,38.08,44.38.08,515,65.11,,,,,0.96,,,,0,,,,0,0.53,1.0,0.52,,,,,,,39.03,0.0,0.0,60.97,0.0
Precinct,38.09,44.38.09,468,52.41,,,,,1.68,,,,0,,,,0,0.59,0.82,0.49,,,,,,,26.92,0.0,0.0,73.08,0.0
Precinct,38.10,44.38.10,377,51.36,,,,,1.82,,,,0,,,,0,0.51,0.66,0.34,,,,,,,18.83,0.0,0.0,81.17,0.0
Precinct,38.11,44.38.11,279,65.49,,,,,1.76,,,,0,,,,0,0.38,0.53,0.2,,,,,,,35.48,0.0,0.0,64.52,0.0
Precinct,38.12,44.38.12,880,61.88,,,,,1.35,,,,0,,,,0,1.28,1.32,1.04,,,,,,,25.8,0.0,0.0,74.2,0.0
Precinct,38.13,44.38.13,263,65.26,,,,,0.75,,,,0,,,,0,0.46,0.37,0.25,,,,,,,20.15,0.0,0.0,79.85,0.0
Precinct,38.14,44.38.14,454,55.43,,,,,1.52,,,,0,,,,0,0.61,0.8,0.42,,,,,,,20.04,0.0,0.0,79.96,0.0
Precinct,38.15,44.38.15,409,60.86,,,,,3.76,,,,0,,,,0,0.32,0.83,0.56,,,,,,,42.3,0.0,0.0,57.7,0.0
Precinct,38.16,44.38.16,822,61.62,,,,,1.44,,,,1,,,,0,1.2,1.22,1.01,,,,,,,29.56,0.0,0.0,70.32,0.0
Precinct,38.17,44.38.17,173,70.9,,,,,1.7,,,,0,,,,0,0.18,0.37,0.13,,,,,,,37.57,0.0,0.0,62.43,0.0
Precinct,38.18,44.38.18,202,51.4,,,,,6.05,,,,0,,,,0,0.44,0.25,0.18,,,,,,,36.14,0.0,0.0,63.86,0.0
Precinct,49.09,47.49.09,494,44.3,,,,,2.76,,,,0,,,,0,0.74,0.76,0.57,,,,,,,17.61,0.0,0.0,82.39,0.0
Precinct,49.10,47.49.10,248,43.74,,,,,1.59,,,,0,,,,0,0.4,0.44,0.13,,,,,,,14.11,0.0,0.0,85.89,0.0
Precinct,49.17,47.49.17,625,51.7,,,,,2.5,,,,0,,,,1,0.93,0.98,0.69,,,,,,,33.12,0.0,0.0,67.04,0.0
Precinct,49.25,47.49.25,631,45.69,,,,,2.02,,,,0,,,,0,1.08,0.96,0.54,,,,,,,34.71,0.0,0.0,65.29,0.0
Precinct,49.33,47.49.33,182,62.54,,,,,2.15,,,,0,,,,0,0.32,0.29,0.12,,,,,,,39.56,0.0,0.0,60.44,0.0
Precinct,59.01,47.59.01,330,35.56,,,,,2.65,,,,0,,,,0,0.52,0.51,0.34,,,,,,,33.94,0.0,0.0,66.06,0.0
Precinct,59.02,47.59.02,350,25.55,,,,,4.11,,,,0,,,,0,0.56,0.52,0.42,,,,,,,30.57,0.0,0.0,69.43,0.0
Precinct,59.03,47.59.03,364,25.82,,,,,2.93,,,,0,,,,0,0.63,0.54,0.34,,,,,,,34.07,0.0,0.0,65.93,0.0
Precinct,59.04,47.59.04,302,25.66,,,,,1.63,,,,0,,,,0,0.42,0.49,0.33,,,,,,,35.43,0.0,0.0,64.57,0.0
Precinct,59.05,47.59.05,304,21.97,,,,,2.25,,,,0,,,,0,0.47,0.51,0.25,,,,,,,30.92,0.0,0.0,69.08,0.0
Precinct,59.06,47.59.06,358,31.91,,,,,1.11,,,,0,,,,0,0.53,0.53,0.41,,,,,,,30.17,0.0,0.0,69.83,0.0
Precinct,59.07,47.59.07,321,25.46,,,,,2.13,,,,0,,,,0,0.56,0.43,0.35,,,,,,,36.76,0.0,0.0,63.24,0.0
Precinct,59.08,47.59.08,320,23.48,,,,,1.84,,,,0,,,,0,0.45,0.48,0.42,,,,,,,38.13,0.0,0.0,61.88,0.0
Precinct,59.09,47.59.09,385,31.87,,,,,2.04,,,,0,,,,0,0.59,0.64,0.33,,,,,,,37.4,0.0,0.0,62.6,0.0
Precinct,59.10,47.59.10,357,31.29,,,,,1.38,,,,0,,,,0,0.56,0.47,0.48,,,,,,,28.01,0.0,0.0,71.99,0.0
Precinct,59.105,47.59.105,387,27.86,,,,,3.25,,,,1,,,,0,0.66,0.56,0.41,,,,,,,39.28,0.0,0.0,60.47,0.0
Precinct,59.106,47.59.106,371,27.2,,,,,1.59,,,,0,,,,0,0.56,0.59,0.36,,,,,,,35.04,0.0,0.0,64.96,0.0
Precinct,59.107,47.59.107,336,29.29,,,,,1.47,,,,0,,,,0,0.47,0.58,0.31,,,,,,,36.61,0.0,0.0,63.39,0.0
Precinct,59.108,47.59.108,412,28.83,,,,,2.14,,,,0,,,,0,0.62,0.63,0.46,,,,,,,27.18,0.0,0.0,72.82,0.0
Precinct,59.109,47.59.109,388,26.31,,,,,1.77,,,,0,,,,0,0.71,0.52,0.39,,,,,,,35.82,0.0,0.0,64.18,0.0
Precinct,59.11,47.59.11,291,26.58,,,,,2.02,,,,0,,,,0,0.31,0.57,0.29,,,,,,,38.49,0.0,0.0,61.51,0.0
Precinct,59.110,47.59.110,401,28.34,,,,,1.96,,,,0,,,,0,0.68,0.54,0.48,,,,,,,39.9,0.0,0.0,60.1,0.0
Precinct,59.111,47.59.111,363,31.9,,,,,2.16,,,,0,,,,0,0.64,0.51,0.36,,,,,,,31.13,0.0,0.0,68.87,0.0
Precinct,59.112,47.59.112,387,24.74,,,,,2.03,,,,0,,,,0,0.44,0.71,0.43,,,,,,,35.14,0.0,0.0,64.86,0.0
Precinct,59.113,47.59.113,232,24.04,,,,,1.28,,,,0,,,,0,0.38,0.35,0.21,,,,,,,24.57,0.0,0.0,75.43,0.0
Precinct,59.114,47.59.114,253,26.69,,,,,3.07,,,,1,,,,0,0.43,0.42,0.17,,,,,,,38.74,0.0,0.0,60.87,0.0
Precinct,59.12,47.59.12,394,29.87,,,,,2.48,,,,0,,,,0,0.49,0.8,0.27,,,,,,,23.1,0.0,0.0,76.9,0.0
Precinct,59.13,47.59.13,399,29.47,,,,,1.24,,,,0,,,,0,0.76,0.61,0.22,,,,,,,27.82,0.0,0.0,72.18,0.0
Precinct,59.14,47.59.14,482,33.13,,,,,1.83,,,,0,,,,0,0.65,1.0,0.2,,,,,,,24.07,0.0,0.0,75.93,0.0
Precinct,59.15,47.59.15,439,34.76,,,,,2.23,,,,0,,,,0,0.67,0.73,0.39,,,,,,,23.92,0.0,0.0,76.08,0.0
Precinct,59.16,47.59.16,450,37.34,,,,,3.02,,,,0,,,,0,0.72,0.73,0.41,,,,,,,26.22,0.0,0.0,73.78,0.0
Precinct,59.17,47.59.17,426,32.37,,,,,2.52,,,,0,,,,0,0.78,0.66,0.28,,,,,,,25.59,0.0,0.0,74.41,0.0
Precinct,59.18,47.59.18,79,34.96,,,,,4.82,,,,0,,,,0,0.22,0.09,0.01,,,,,,,34.18,0.0,0.0,65.82,0.0
Precinct,59.20,47.59.20,433,32.1,,,,,2.26,,,,0,,,,0,0.75,0.59,0.48,,,,,,,33.72,0.0,0.0,66.28,0.0
Precinct,59.21,47.59.21,446,30.32,,,,,1.33,,,,1,,,,0,0.65,0.63,0.6,,,,,,,28.25,0.0,0.0,71.52,0.0
Precinct,59.22,47.59.22,476,32.85,,,,,1.65,,,,1,,,,0,0.76,0.82,0.31,,,,,,,33.61,0.0,0.0,66.18,0.0
Precinct,59.23,47.59.23,309,33.92,,,,,2.52,,,,1,,,,0,0.56,0.41,0.33,,,,,,,28.16,0.0,0.0,71.52,0.0
Precinct,59.24,47.59.24,381,26.28,,,,,2.06,,,,0,,,,0,0.43,0.72,0.39,,,,,,,33.07,0.0,0.0,66.93,0.0
Precinct,59.25,47.59.25,413,28.96,,,,,1.2,,,,0,,,,0,0.68,0.64,0.36,,,,,,,24.21,0.0,0.0,75.79,0.0
Precinct,59.26,47.59.26,346,27.84,,,,,0.86,,,,0,,,,0,0.32,0.74,0.28,,,,,,,27.17,0.0,0.0,72.83,0.0
Precinct,59.27,47.59.27,420,32.28,,,,,3.45,,,,0,,,,0,0.53,0.8,0.38,,,,,,,25.95,0.0,0.0,74.05,0.0
Precinct,59.28,47.59.28,365,28.47,,,,,1.62,,,,0,,,,0,0.43,0.66,0.38,,,,,,,29.86,0.0,0.0,70.14,0.0
Precinct,59.29,47.59.29,396,32.78,,,,,1.25,,,,0,,,,0,0.58,0.65,0.36,,,,,,,28.03,0.0,0.0,71.97,0.0
Precinct,59.30,47.59.30,294,29.25,,,,,3.29,,,,0,,,,0,0.47,0.5,0.23,,,,,,,30.61,0.0,0.0,69.39,0.0
Precinct,59.115,48.59.115,309,23.48,,,,,1.59,,,,0,,,,0,0.32,0.58,0.36,,,,,,,27.18,0.0,0.0,72.82,0.0
Precinct,59.116,48.59.116,374,26.95,,,,,2.6,,,,0,,,,0,0.54,0.6,0.41,,,,,,,31.82,0.0,0.0,68.18,0.0
Precinct,59.117,48.59.117,232,26.16,,,,,1.69,,,,0,,,,0,0.43,0.31,0.22,,,,,,,27.16,0.0,0.0,72.84,0.0
Precinct,59.118,48.59.118,287,33.92,,,,,1.71,,,,0,,,,0,0.45,0.49,0.2,,,,,,,27.18,0.0,0.0,72.82,0.0
Precinct,59.119,48.59.119,494,32.33,,,,,1.59,,,,0,,,,0,0.77,0.86,0.34,,,,,,,21.86,0.0,0.0,78.14,0.0
Precinct,59.120,48.59.120,396,28.63,,,,,3.65,,,,0,,,,0,0.52,0.68,0.46,,,,,,,29.8,0.0,0.0,70.2,0.0
Precinct,59.121,48.59.121,344,29.5,,,,,1.71,,,,0,,,,0,0.46,0.6,0.33,,,,,,,22.38,0.0,0.0,77.62,0.0
Precinct,59.122,48.59.122,438,29.08,,,,,0.45,,,,0,,,,0,0.63,0.78,0.31,,,,,,,30.82,0.0,0.0,69.18,0.0
Precinct,59.123,48.59.123,392,29.45,,,,,2.73,,,,0,,,,0,0.57,0.6,0.48,,,,,,,27.3,0.0,0.0,72.7,0.0
Precinct,59.124,48.59.124,371,25.59,,,,,2.11,,,,0,,,,0,0.56,0.57,0.41,,,,,,,27.22,0.0,0.0,72.78,0.0
Precinct,59.125,48.59.125,384,25.88,,,,,1.79,,,,0,,,,0,0.7,0.58,0.27,,,,,,,21.09,0.0,0.0,78.91,0.0
Precinct,59.126,48.59.126,439,28.02,,,,,2.66,,,,0,,,,0,0.72,0.73,0.33,,,,,,,21.41,0.0,0.0,78.59,0.0
Precinct,59.31,48.59.31,404,34.09,,,,,2.88,,,,0,,,,0,0.64,0.69,0.32,,,,,,,24.01,0.0,0.0,75.99,0.0
Precinct,59.32,48.59.32,303,37.09,,,,,0.66,,,,0,,,,0,0.6,0.42,0.19,,,,,,,25.08,0.0,0.0,74.92,0.0
Precinct,59.33,48.59.33,349,38.69,,,,,0.29,,,,0,,,,0,0.7,0.47,0.23,,,,,,,27.22,0.0,0.0,72.78,0.0
Precinct,59.34,48.59.34,370,28.24,,,,,1.07,,,,0,,,,0,0.52,0.57,0.44,,,,,,,30.27,0.0,0.0,69.73,0.0
Precinct,59.35,48.59.35,434,31.66,,,,,2.91,,,,0,,,,0,0.64,0.61,0.61,,,,,,,22.81,0.0,0.0,77.19,0.0
Precinct,59.36,48.59.36,400,31.08,,,,,2.2,,,,0,,,,0,0.59,0.67,0.37,,,,,,,17.25,0.0,0.0,82.75,0.0
Precinct,59.37,48.59.37,442,30.55,,,,,3.07,,,,0,,,,0,0.57,0.87,0.32,,,,,,,19.91,0.0,0.0,80.09,0.0
Precinct,59.38,48.59.38,389,26.09,,,,,1.02,,,,1,,,,0,0.46,0.74,0.33,,,,,,,31.11,0.0,0.0,68.64,0.0
Precinct,59.39,48.59.39,470,33.01,,,,,2.08,,,,0,,,,0,0.75,0.75,0.41,,,,,,,19.36,0.0,0.0,80.64,0.0
Precinct,59.40,48.59.40,480,31.43,,,,,2.24,,,,0,,,,0,0.73,0.76,0.5,,,,,,,20.21,0.0,0.0,79.79,0.0
Precinct,59.41,48.59.41,490,37.66,,,,,1.21,,,,0,,,,0,0.67,0.76,0.6,,,,,,,14.9,0.0,0.0,85.1,0.0
Precinct,59.42,48.59.42,416,29.67,,,,,0.72,,,,0,,,,0,0.63,0.81,0.14,,,,,,,27.4,0.0,0.0,72.6,0.0
Precinct,59.43,48.59.43,397,28.28,,,,,1.0,,,,0,,,,0,0.58,0.55,0.53,,,,,,,26.95,0.0,0.0,73.05,0.0
Precinct,59.44,48.59.44,452,30.42,,,,,1.53,,,,1,,,,0,0.63,0.75,0.47,,,,,,,25.22,0.0,0.0,74.56,0.0
Precinct,59.45,48.59.45,444,31.92,,,,,1.33,,,,0,,,,0,0.71,0.65,0.47,,,,,,,25.45,0.0,0.0,74.55,0.0
Precinct,59.46,48.59.46,415,26.79,,,,,2.12,,,,0,,,,0,0.62,0.68,0.41,,,,,,,26.27,0.0,0.0,73.73,0.0
Precinct,59.47,48.59.47,432,27.73,,,,,2.48,,,,0,,,,0,0.65,0.74,0.36,,,,,,,26.16,0.0,0.0,73.84,0.0
Precinct,59.48,48.59.48,343,23.59,,,,,1.44,,,,0,,,,0,0.48,0.6,0.29,,,,,,,20.41,0.0,0.0,79.59,0.0
Precinct,59.49,48.59.49,262,26.71,,,,,1.5,,,,0,,,,0,0.46,0.4,0.19,,,,,,,26.34,0.0,0.0,73.66,0.0
Precinct,59.50,48.59.50,408,33.58,,,,,3.77,,,,0,,,,0,0.68,0.69,0.3,,,,,,,23.77,0.0,0.0,76.23,0.0
Precinct,59.51,48.59.51,336,24.16,,,,,1.75,,,,0,,,,0,0.57,0.56,0.21,,,,,,,28.27,0.0,0.0,71.73,0.0
Precinct,59.52,48.59.52,184,29.3,,,,,0.0,,,,0,,,,0,0.32,0.27,0.16,,,,,,,36.96,0.0,0.0,63.04,0.0
Precinct,59.53,48.59.53,269,26.77,,,,,1.82,,,,0,,,,0,0.47,0.41,0.22,,,,,,,26.02,0.0,0.0,73.98,0.0
Precinct,59.54,48.59.54,392,26.7,,,,,2.49,,,,0,,,,0,0.66,0.6,0.35,,,,,,,21.94,0.0,0.0,78.06,0.0
Precinct,59.55,48.59.55,363,25.4,,,,,1.89,,,,0,,,,0,0.56,0.63,0.26,,,,,,,24.79,0.0,0.0,75.21,0.0
Precinct,59.56,48.59.56,290,21.71,,,,,2.36,,,,0,,,,0,0.37,0.58,0.19,,,,,,,18.97,0.0,0.0,81.03,0.0
Precinct,59.57,48.59.57,389,25.68,,,,,3.71,,,,0,,,,0,0.73,0.64,0.2,,,,,,,22.88,0.0,0.0,77.12,0.0
Precinct,59.58,48.59.58,418,28.53,,,,,1.65,,,,0,,,,0,0.6,0.72,0.37,,,,,,,24.4,0.0,0.0,75.6,0.0
Precinct,59.59,48.59.59,379,25.89,,,,,2.07,,,,0,,,,0,0.6,0.65,0.27,,,,,,,28.23,0.0,0.0,71.77,0.0
Precinct,59.100,49.59.100,358,34.62,,,,,2.19,,,,0,,,,0,0.71,0.43,0.37,,,,,,,31.01,0.0,0.0,68.99,0.0
Precinct,59.101,49.59.101,382,33.57,,,,,1.8,,,,0,,,,0,0.65,0.58,0.33,,,,,,,26.44,0.0,0.0,73.56,0.0
Precinct,59.102,49.59.102,374,29.87,,,,,2.86,,,,0,,,,0,0.55,0.65,0.32,,,,,,,27.81,0.0,0.0,72.19,0.0
Precinct,59.103,49.59.103,376,28.25,,,,,3.09,,,,0,,,,0,0.58,0.59,0.41,,,,,,,29.52,0.0,0.0,70.48,0.0
Precinct,59.104,49.59.104,382,32.65,,,,,1.55,,,,0,,,,0,0.65,0.58,0.31,,,,,,,32.98,0.0,0.0,67.02,0.0
Precinct,59.60,49.59.60,387,27.31,,,,,2.03,,,,0,,,,0,0.5,0.76,0.26,,,,,,,32.82,0.0,0.0,67.18,0.0
Precinct,59.61,49.59.61,391,29.69,,,,,1.26,,,,0,,,,0,0.54,0.65,0.39,,,,,,,29.67,0.0,0.0,70.33,0.0
Precinct,59.62,49.59.62,600,44.22,,,,,1.8,,,,0,,,,0,0.87,1.11,0.38,,,,,,,28.83,0.0,0.0,71.17,0.0
Precinct,59.63,49.59.63,577,39.23,,,,,2.53,,,,0,,,,0,0.83,1.04,0.45,,,,,,,31.89,0.0,0.0,68.11,0.0
