shape,common_id,common_name,Average age of registered voters,Numbers of voters over 99 years old,Number of voters between 85 and 99 years old,Total Voters,Number of potential voter duplications
Precinct,63.02,62.63.02,47.5,0,15,823,0
Precinct,63.03,62.63.03,48.86,0,36,1455,2
Precinct,63.04,62.63.04,48.37,0,18,580,0
Precinct,63.06,62.63.06,47.47,0,20,836,0
Precinct,63.07,62.63.07,49.05,0,17,958,0
Precinct,63.08,62.63.08,48.15,0,19,967,3
Precinct,63.10,62.63.10,48.16,0,21,595,1
Precinct,63.11,62.63.11,49.11,0,11,881,0
Precinct,63.12,62.63.12,48.64,0,25,1209,1
Precinct,63.13,62.63.13,47.88,0,25,781,0
Precinct,63.14,62.63.14,47.8,0,27,1004,0
Precinct,63.15,62.63.15,48.07,0,12,745,1
Precinct,63.16,62.63.16,47.41,0,15,957,0
Precinct,63.17,62.63.17,47.94,0,25,998,1
Precinct,63.18,62.63.18,51.0,0,24,792,1
Precinct,63.20,62.63.20,47.62,0,19,976,0
Precinct,63.21,62.63.21,47.13,0,10,861,1
Precinct,63.23,62.63.23,50.28,0,17,637,0
Precinct,63.24,62.63.24,48.2,0,11,512,0
Precinct,65.01,62.65.01,48.52,0,19,1138,0
Precinct,65.02,62.65.02,48.95,0,24,1222,1
Precinct,65.03,62.65.03,51.16,1,16,469,0
Precinct,65.04,62.65.04,47.56,0,17,1040,0
Precinct,65.05,62.65.05,45.01,0,9,556,1
Precinct,65.06,62.65.06,49.58,0,17,481,0
Precinct,65.07,62.65.07,50.9,1,17,696,0
Precinct,65.08,62.65.08,48.2,0,20,581,0
Precinct,65.09,62.65.09,49.66,0,27,1050,1
Precinct,65.10,62.65.10,46.54,0,27,915,0
Precinct,65.11,62.65.11,50.41,0,28,698,0
Precinct,65.12,62.65.12,48.79,0,12,753,0
Precinct,65.13,62.65.13,48.38,0,29,1323,1
Precinct,65.14,62.65.14,47.82,0,11,813,1
Precinct,65.15,62.65.15,48.91,0,20,585,0
Precinct,65.16,62.65.16,48.28,0,10,373,0
Precinct,65.17,62.65.17,47.72,0,16,805,1
Precinct,65.18,62.65.18,49.25,0,23,932,1
Precinct,65.19,62.65.19,48.1,0,26,880,0
Precinct,65.20,62.65.20,49.49,0,19,517,1
Precinct,65.21,62.65.21,48.76,0,40,1248,1
Precinct,65.22,62.65.22,46.11,0,10,627,0
Precinct,65.23,62.65.23,49.28,0,13,481,0
Precinct,65.24,62.65.24,46.54,0,14,267,0
Precinct,65.25,62.65.25,49.29,1,33,1050,2
Precinct,65.26,62.65.26,49.27,0,20,1096,1
Precinct,65.27,62.65.27,48.19,0,23,975,1
Precinct,65.28,62.65.28,48.98,0,22,794,0
Precinct,65.29,62.65.29,48.13,0,20,764,2
Precinct,65.30,62.65.30,49.65,0,35,1186,1
Precinct,65.31,62.65.31,48.58,0,25,766,1
Precinct,65.32,62.65.32,47.14,0,24,1342,1
Precinct,65.33,62.65.33,47.31,0,25,1269,3
Precinct,65.34,62.65.34,47.08,0,20,1029,0
Precinct,65.35,62.65.35,48.75,1,36,1390,1
Precinct,65.36,62.65.36,47.4,0,28,1344,1
Precinct,65.37,62.65.37,47.95,0,7,588,0
Precinct,65.38,62.65.38,47.99,0,10,686,0
Precinct,65.39,62.65.39,46.47,0,6,383,0
Precinct,63.05,63.63.05,46.97,0,19,1074,1
Precinct,63.09,63.63.09,48.33,0,27,1144,2
Precinct,63.19,63.63.19,48.57,0,6,539,0
Precinct,63.22,63.63.22,47.91,0,22,852,2
Precinct,64.01,63.64.01,48.57,0,18,1141,2
Precinct,64.02,63.64.02,49.81,1,13,958,1
Precinct,64.03,63.64.03,50.44,0,25,1002,1
Precinct,64.04,63.64.04,49.16,0,17,1118,1
Precinct,64.05,63.64.05,47.57,0,19,1047,1
Precinct,64.06,63.64.06,47.13,0,12,979,0
Precinct,64.07,63.64.07,48.33,1,13,1382,1
Precinct,64.08,63.64.08,46.79,0,19,1475,0
Precinct,64.09,63.64.09,45.88,0,14,1419,2
Precinct,64.10,63.64.10,48.3,0,29,1234,3
Precinct,64.11,63.64.11,48.87,0,20,796,0
Precinct,64.12,63.64.12,48.32,0,32,1397,1
Precinct,64.13,63.64.13,48.34,0,20,1073,1
Precinct,64.14,63.64.14,47.23,0,23,1265,1
Precinct,64.15,63.64.15,47.76,0,22,1239,1
Precinct,64.16,63.64.16,48.53,0,27,1495,2
Precinct,64.17,63.64.17,47.02,0,16,1104,0
Precinct,64.18,63.64.18,47.07,0,12,1132,0
Precinct,64.19,63.64.19,49.59,0,17,566,0
Precinct,64.20,63.64.20,46.78,0,21,1363,0
Precinct,64.21,63.64.21,47.8,0,21,871,0
Precinct,64.22,63.64.22,49.63,0,13,575,0
Precinct,64.23,63.64.23,48.39,1,18,1047,1
Precinct,64.24,63.64.24,45.6,0,12,474,0
Precinct,64.25,63.64.25,46.51,0,21,1404,3
Precinct,64.26,63.64.26,47.54,0,15,672,0
Precinct,64.27,63.64.27,49.81,0,3,199,0
Precinct,64.28,63.64.28,48.2,0,6,983,0
Precinct,64.29,63.64.29,47.6,1,17,1409,0
Precinct,64.30,63.64.30,48.16,0,22,727,0
Precinct,64.31,63.64.31,45.8,0,9,651,0
Precinct,64.32,63.64.32,49.54,0,8,480,1
Precinct,64.33,63.64.33,49.77,0,17,637,0
Precinct,64.34,63.64.34,48.33,1,12,624,0
Precinct,64.35,63.64.35,49.1,1,19,678,0
Precinct,64.36,63.64.36,45.25,0,17,1499,1
Precinct,64.37,63.64.37,48.98,0,24,844,1
Precinct,64.38,63.64.38,47.6,0,10,563,0
Precinct,64.39,63.64.39,48.53,0,12,581,1
Precinct,64.40,63.64.40,49.63,0,13,426,0
Precinct,64.41,63.64.41,47.22,0,8,531,1
Precinct,64.42,63.64.42,47.61,0,8,636,0
Precinct,64.43,63.64.43,47.45,0,12,1014,0
Precinct,66.01,64.66.01,48.88,0,19,1151,2
Precinct,66.02,64.66.02,47.41,0,9,1014,1
Precinct,66.03,64.66.03,47.62,0,6,1060,0
Precinct,66.04,64.66.04,48.06,0,28,1481,0
Precinct,66.05,64.66.05,46.61,0,22,1246,1
Precinct,66.06,64.66.06,47.78,0,13,622,0
Precinct,66.07,64.66.07,48.36,0,19,902,0
Precinct,66.08,64.66.08,48.27,0,12,817,1
Precinct,66.09,64.66.09,49.93,1,16,504,0
Precinct,66.10,64.66.10,48.1,0,17,913,1
Precinct,66.11,64.66.11,46.31,0,18,1324,2
Precinct,66.12,64.66.12,47.56,0,9,590,0
Precinct,66.13,64.66.13,48.4,0,4,520,0
Precinct,66.14,64.66.14,45.61,0,5,410,2
Precinct,66.15,64.66.15,47.75,1,27,1333,0
Precinct,66.16,64.66.16,47.76,0,10,670,1
Precinct,66.17,64.66.17,47.99,0,8,358,1
Precinct,66.18,64.66.18,47.69,0,15,580,1
Precinct,66.19,64.66.19,47.23,0,28,1460,5
Precinct,66.20,64.66.20,49.75,0,15,691,1
Precinct,66.21,64.66.21,44.03,0,16,1153,1
Precinct,66.22,64.66.22,46.83,0,5,238,0
Precinct,66.23,64.66.23,47.97,0,12,950,2
Precinct,66.24,64.66.24,47.85,0,13,654,1
Precinct,66.25,64.66.25,49.41,0,34,1206,1
Precinct,66.26,64.66.26,49.82,0,21,1378,0
Precinct,66.27,64.66.27,48.14,0,22,1267,0
Precinct,66.28,64.66.28,49.14,0,21,1319,4
Precinct,66.29,64.66.29,47.93,0,9,833,0
Precinct,66.30,64.66.30,48.46,0,7,743,0
Precinct,66.31,64.66.31,39.73,0,4,459,0
Precinct,66.32,64.66.32,51.18,0,5,493,0
Precinct,67.103,64.67.103,49.36,0,25,1050,0
Precinct,67.106,64.67.106,46.22,0,8,640,0
Precinct,67.36,64.67.36,47.44,0,11,899,0
Precinct,67.37,64.67.37,47.44,0,16,1335,3
Precinct,67.44,64.67.44,46.94,0,23,1133,1
Precinct,67.45,64.67.45,46.64,0,20,1149,0
Precinct,67.55,64.67.55,47.35,0,18,1405,1
Precinct,67.56,64.67.56,47.49,1,30,1455,2
Precinct,67.62,64.67.62,47.55,1,29,1368,1
Precinct,67.73,64.67.73,48.37,0,27,966,0
Precinct,67.74,64.67.74,50.05,1,17,842,0
Precinct,67.76,64.67.76,45.89,0,17,1541,2
Precinct,67.77,64.67.77,46.64,0,20,1231,1
Precinct,67.92,64.67.92,47.09,0,14,931,0
Precinct,67.98,64.67.98,47.81,0,13,607,0
Precinct,67.01,65.67.01,49.72,0,16,809,0
Precinct,67.02,65.67.02,47.22,0,27,1362,0
Precinct,67.03,65.67.03,47.99,0,27,1186,1
Precinct,67.04,65.67.04,48.51,0,18,1335,1
Precinct,67.05,65.67.05,47.6,0,10,1093,2
Precinct,67.06,65.67.06,49.52,0,28,1306,2
Precinct,67.07,65.67.07,48.88,0,18,896,1
Precinct,67.08,65.67.08,49.06,0,32,1452,3
Precinct,67.09,65.67.09,48.41,0,39,1376,2
Precinct,67.10,65.67.10,47.8,0,29,1461,1
Precinct,67.105,65.67.105,48.88,0,10,625,0
Precinct,67.11,65.67.11,49.21,0,32,1516,0
Precinct,67.12,65.67.12,47.97,0,22,1479,0
Precinct,67.13,65.67.13,49.69,1,23,1207,0
Precinct,67.14,65.67.14,48.79,0,26,1068,0
Precinct,67.15,65.67.15,48.75,0,27,1302,3
Precinct,67.16,65.67.16,48.2,1,28,1569,0
Precinct,67.17,65.67.17,47.93,0,23,1335,4
Precinct,67.18,65.67.18,47.23,0,25,1264,2
Precinct,67.19,65.67.19,48.16,0,20,1334,0
Precinct,67.20,65.67.20,48.15,0,25,1256,0
Precinct,67.21,65.67.21,48.15,0,17,1027,1
Precinct,67.22,65.67.22,48.15,0,24,1098,0
Precinct,67.23,65.67.23,47.08,0,24,1292,0
Precinct,67.24,65.67.24,47.83,1,17,1292,2
Precinct,67.25,65.67.25,47.1,0,16,1153,0
Precinct,67.26,65.67.26,48.68,1,28,1269,0
Precinct,67.27,65.67.27,47.77,0,18,1256,3
Precinct,67.28,65.67.28,46.94,0,25,1483,0
Precinct,67.29,65.67.29,50.58,1,26,1098,2
Precinct,67.30,65.67.30,48.19,0,27,1219,1
Precinct,67.31,65.67.31,48.91,1,33,1212,0
Precinct,67.80,65.67.80,47.75,1,26,1277,1
Precinct,67.81,65.67.81,48.84,0,22,1239,1
Precinct,67.82,65.67.82,48.82,0,26,1253,1
Precinct,67.83,65.67.83,49.43,0,26,1103,1
Precinct,67.84,65.67.84,49.0,0,27,1422,1
Precinct,67.85,65.67.85,47.48,0,15,1301,1
Precinct,67.86,65.67.86,47.24,0,17,1473,3
Precinct,67.87,65.67.87,49.0,0,13,866,1
Precinct,67.88,65.67.88,47.22,0,20,972,0
Precinct,67.89,65.67.89,47.7,0,19,1249,2
Precinct,67.90,65.67.90,45.91,0,7,786,0
Precinct,67.100,66.67.100,50.27,1,25,1288,1
Precinct,67.101,66.67.101,48.73,0,22,795,0
Precinct,67.102,66.67.102,47.98,1,21,808,0
Precinct,67.104,66.67.104,47.76,0,12,551,1
Precinct,67.108,66.67.108,47.31,0,9,772,0
Precinct,67.32,66.67.32,45.89,0,18,1177,1
Precinct,67.33,66.67.33,47.5,1,27,1333,0
Precinct,67.34,66.67.34,46.84,0,21,1295,4
Precinct,67.35,66.67.35,46.97,0,20,1349,1
Precinct,67.38,66.67.38,47.59,0,20,1148,3
Precinct,67.39,66.67.39,47.34,0,5,551,0
Precinct,67.40,66.67.40,47.43,0,10,547,0
Precinct,67.41,66.67.41,46.04,0,23,1508,0
Precinct,67.42,66.67.42,46.68,0,10,676,0
Precinct,67.43,66.67.43,47.78,2,15,1092,1
Precinct,67.46,66.67.46,46.48,1,18,1352,2
Precinct,67.47,66.67.47,48.5,0,33,1344,0
Precinct,67.48,66.67.48,48.08,1,17,1180,0
Precinct,67.49,66.67.49,47.08,0,32,1380,0
Precinct,67.50,66.67.50,48.19,0,16,1201,0
Precinct,67.51,66.67.51,48.26,1,15,981,1
Precinct,67.52,66.67.52,52.66,0,3,192,1
Precinct,67.53,66.67.53,46.38,2,21,1424,0
Precinct,67.54,66.67.54,49.37,0,10,549,0
Precinct,67.57,66.67.57,46.38,1,13,1397,0
Precinct,67.58,66.67.58,47.51,0,10,1046,2
Precinct,67.59,66.67.59,46.5,0,34,1500,1
Precinct,67.60,66.67.60,48.77,0,30,1391,0
Precinct,67.61,66.67.61,47.64,0,16,1178,2
Precinct,67.63,66.67.63,46.76,0,15,1045,1
Precinct,67.64,66.67.64,42.93,0,26,1738,2
Precinct,67.65,66.67.65,49.55,0,16,1167,2
Precinct,67.66,66.67.66,51.06,0,13,742,0
Precinct,67.67,66.67.67,48.94,1,20,822,0
Precinct,67.68,66.67.68,47.96,0,29,1373,1
Precinct,67.69,66.67.69,46.38,0,15,1167,0
Precinct,67.70,66.67.70,48.65,0,25,1101,4
Precinct,67.71,66.67.71,46.45,0,11,951,2
Precinct,67.72,66.67.72,47.49,0,13,959,1
Precinct,67.75,66.67.75,48.32,0,22,1254,0
Precinct,67.78,66.67.78,47.14,0,17,939,0
Precinct,67.79,66.67.79,46.76,0,19,928,0
Precinct,67.91,66.67.91,45.62,0,8,637,0
Precinct,67.93,66.67.93,48.39,0,20,1069,0
Precinct,67.94,66.67.94,47.52,0,24,1429,2
Precinct,67.95,66.67.95,47.39,0,20,1235,0
Precinct,67.96,66.67.96,47.58,0,10,508,0
Precinct,67.97,66.67.97,47.87,0,13,640,0
Precinct,67.99,66.67.99,47.92,0,26,1099,0
Precinct,68.01,67.68.01,48.66,0,21,1404,2
Precinct,68.02,67.68.02,47.57,0,21,1199,2
Precinct,68.03,67.68.03,47.79,0,23,1302,3
Precinct,68.04,67.68.04,48.98,1,7,483,2
Precinct,68.05,67.68.05,49.23,1,27,1058,1
Precinct,68.06,67.68.06,48.44,0,19,1211,2
Precinct,68.07,67.68.07,47.61,0,14,1159,2
Precinct,68.08,67.68.08,47.53,0,20,1194,1
Precinct,68.09,67.68.09,48.35,0,16,753,0
Precinct,68.10,67.68.10,46.56,0,30,1457,0
Precinct,68.11,67.68.11,47.88,0,35,1377,1
Precinct,68.12,67.68.12,49.05,0,23,586,2
Precinct,68.13,67.68.13,48.24,1,27,823,1
Precinct,68.14,67.68.14,49.61,0,24,692,2
Precinct,68.15,67.68.15,48.35,0,33,1408,7
Precinct,68.16,67.68.16,48.64,0,40,1299,2
Precinct,68.17,67.68.17,46.95,0,19,743,0
Precinct,68.18,67.68.18,46.05,0,20,1409,1
Precinct,68.19,67.68.19,50.18,0,32,1064,1
Precinct,68.20,67.68.20,48.91,0,29,708,0
Precinct,68.21,67.68.21,48.35,1,33,1211,0
Precinct,68.22,67.68.22,47.25,0,7,557,0
Precinct,68.23,67.68.23,47.09,1,13,1074,1
Precinct,68.24,67.68.24,48.08,0,29,1335,2
Precinct,68.25,67.68.25,48.0,1,30,1326,1
Precinct,68.26,67.68.26,46.58,0,32,1243,1
Precinct,68.27,67.68.27,48.45,0,28,954,2
Precinct,68.28,67.68.28,48.45,0,28,1012,2
Precinct,69.01,67.69.01,48.98,0,17,998,2
Precinct,69.02,67.69.02,47.84,0,18,1208,2
Precinct,69.03,67.69.03,47.19,0,8,604,0
Precinct,69.04,67.69.04,48.75,0,17,1016,0
Precinct,69.05,67.69.05,48.63,0,14,562,0
Precinct,69.06,67.69.06,48.49,0,34,1035,0
Precinct,69.07,67.69.07,48.43,1,10,557,0
Precinct,69.08,67.69.08,47.33,0,18,983,0
Precinct,69.09,67.69.09,47.25,0,7,641,1
Precinct,69.10,67.69.10,47.84,0,21,1321,1
Precinct,69.11,67.69.11,48.88,0,18,987,0
Precinct,69.12,67.69.12,45.95,0,6,518,2
Precinct,69.13,67.69.13,49.19,0,5,311,0
Precinct,69.14,67.69.14,48.3,0,17,1151,1
Precinct,69.15,67.69.15,49.16,1,45,1359,1
Precinct,69.16,67.69.16,49.98,1,12,547,0
Precinct,69.17,67.69.17,48.26,0,14,359,0
Precinct,69.18,67.69.18,49.26,2,17,632,0
Precinct,69.19,67.69.19,47.41,0,12,552,0
Precinct,69.20,67.69.20,47.0,0,5,413,1
Precinct,69.21,67.69.21,47.1,1,24,1428,1
Precinct,69.22,67.69.22,47.27,1,15,780,0
Precinct,69.23,67.69.23,48.6,1,20,614,0
Precinct,69.24,67.69.24,48.68,1,25,1345,0
Precinct,69.25,67.69.25,48.69,0,18,945,2
Precinct,69.26,67.69.26,48.63,0,6,428,0
Precinct,69.27,67.69.27,49.31,0,33,960,2
Precinct,79.04,68.79.04,45.41,0,19,1461,3
Precinct,79.102,68.79.102,44.76,0,14,1382,1
Precinct,79.33,68.79.33,45.39,0,14,1536,2
Precinct,79.34,68.79.34,45.22,0,12,1291,0
Precinct,79.36,68.79.36,46.04,0,19,1420,2
Precinct,79.37,68.79.37,45.65,1,19,1447,1
Precinct,79.38,68.79.38,44.98,0,16,1565,3
Precinct,79.39,68.79.39,45.54,1,21,1486,1
Precinct,79.40,68.79.40,44.8,0,10,1500,1
Precinct,79.41,68.79.41,45.32,1,11,1219,2
Precinct,79.42,68.79.42,44.33,0,16,1441,2
Precinct,79.43,68.79.43,45.13,0,14,1208,1
Precinct,79.45,68.79.45,45.27,0,32,1433,3
Precinct,79.48,68.79.48,45.87,0,22,1537,0
Precinct,79.50,68.79.50,42.05,0,13,1545,9
Precinct,79.57,68.79.57,44.69,0,13,1492,2
Precinct,79.59,68.79.59,44.7,0,16,1431,4
Precinct,79.60,68.79.60,44.96,0,18,1463,2
Precinct,79.73,68.79.73,44.93,0,16,1508,2
Precinct,79.74,68.79.74,43.57,0,11,1283,2
Precinct,79.81,68.79.81,44.83,0,10,1143,1
Precinct,79.96,68.79.96,42.92,1,9,1589,3
Precinct,79.97,68.79.97,45.88,0,16,1376,5
Precinct,79.98,68.79.98,46.08,0,16,1371,0
Precinct,81.13,68.81.13,45.21,0,6,999,0
Precinct,81.14,68.81.14,45.85,0,22,1302,2
Precinct,81.15,68.81.15,43.23,0,6,1535,5
Precinct,81.16,68.81.16,42.92,0,0,283,2
Precinct,81.17,68.81.17,42.03,0,4,1270,9
Precinct,81.18,68.81.18,44.12,0,4,670,0
Precinct,81.33,68.81.33,45.16,0,5,680,0
Precinct,81.34,68.81.34,46.38,0,13,1066,1
Precinct,81.35,68.81.35,44.93,0,9,925,3
Precinct,81.41,68.81.41,44.42,1,12,1324,4
Precinct,81.42,68.81.42,43.48,0,2,1254,0
Precinct,81.43,68.81.43,44.13,0,14,1513,4
Precinct,81.44,68.81.44,43.42,0,12,1497,5
Precinct,81.46,68.81.46,44.99,0,16,1554,1
Precinct,81.47,68.81.47,44.73,0,11,1143,3
Precinct,81.58,68.81.58,43.87,0,11,1001,1
Precinct,81.63,68.81.63,45.83,0,6,796,0
Precinct,79.01,69.79.01,46.21,0,20,1325,1
Precinct,79.02,69.79.02,48.37,0,34,1289,1
Precinct,79.03,69.79.03,45.7,0,28,1503,0
Precinct,79.06,69.79.06,48.97,0,37,1462,4
Precinct,79.07,69.79.07,47.67,1,19,1158,0
Precinct,79.08,69.79.08,47.41,1,31,1166,0
Precinct,79.09,69.79.09,46.87,0,24,1315,1
Precinct,79.10,69.79.10,47.05,0,29,1624,2
Precinct,79.103,69.79.103,42.4,0,7,1608,2
Precinct,79.12,69.79.12,47.14,0,24,1432,2
Precinct,79.13,69.79.13,46.76,0,17,1530,2
Precinct,79.14,69.79.14,47.3,0,24,1446,3
Precinct,79.24,69.79.24,46.09,0,18,1575,2
Precinct,79.25,69.79.25,44.59,0,13,1486,2
Precinct,79.26,69.79.26,42.35,0,5,1513,2
Precinct,79.27,69.79.27,44.2,0,10,1496,3
Precinct,79.28,69.79.28,46.22,1,29,1322,1
Precinct,79.29,69.79.29,45.84,0,17,1490,2
Precinct,79.30,69.79.30,45.5,0,19,1560,4
Precinct,79.32,69.79.32,45.39,0,14,1511,6
Precinct,79.35,69.79.35,45.76,1,15,1506,3
Precinct,79.44,69.79.44,44.23,0,14,1571,3
Precinct,79.46,69.79.46,45.41,0,22,1500,5
Precinct,79.49,69.79.49,46.91,2,27,1461,3
Precinct,79.51,69.79.51,46.75,0,27,1405,1
Precinct,79.52,69.79.52,47.25,0,29,1424,1
Precinct,79.53,69.79.53,46.94,1,11,1291,1
Precinct,79.55,69.79.55,45.01,1,10,989,1
Precinct,79.56,69.79.56,47.91,0,25,1435,2
Precinct,79.61,69.79.61,42.68,0,13,1261,0
Precinct,79.62,69.79.62,45.63,0,24,1631,0
Precinct,79.63,69.79.63,46.23,0,21,1477,0
Precinct,79.64,69.79.64,45.18,0,14,1537,1
Precinct,79.65,69.79.65,46.1,1,11,1550,1
Precinct,79.66,69.79.66,47.52,2,21,1146,4
Precinct,79.70,69.79.70,48.04,0,22,726,0
Precinct,79.71,69.79.71,46.34,0,15,1075,0
Precinct,79.72,69.79.72,45.59,0,12,1143,0
Precinct,79.100,70.79.100,44.05,0,8,810,1
Precinct,79.101,70.79.101,40.12,0,6,723,0
Precinct,79.104,70.79.104,43.22,0,4,1555,2
Precinct,79.11,70.79.11,46.18,0,23,1510,2
Precinct,79.15,70.79.15,44.96,1,20,1580,2
Precinct,79.16,70.79.16,45.16,0,9,1632,2
Precinct,79.17,70.79.17,46.42,0,16,1462,4
Precinct,79.18,70.79.18,44.87,1,19,1544,1
Precinct,79.19,70.79.19,44.72,0,6,1458,3
Precinct,79.20,70.79.20,44.53,0,10,1599,4
Precinct,79.21,70.79.21,43.03,0,9,1589,2
Precinct,79.22,70.79.22,43.18,0,8,1370,2
Precinct,79.23,70.79.23,43.01,0,4,1539,1
Precinct,79.31,70.79.31,44.73,0,10,1537,3
Precinct,79.47,70.79.47,43.23,0,7,1273,5
Precinct,79.54,70.79.54,46.53,2,18,1446,4
Precinct,79.58,70.79.58,43.51,0,15,1459,6
Precinct,79.67,70.79.67,43.57,0,7,1469,2
Precinct,79.68,70.79.68,45.48,1,9,1510,2
Precinct,79.69,70.79.69,43.02,3,8,1032,1
Precinct,79.75,70.79.75,42.75,0,9,1069,3
Precinct,79.76,70.79.76,42.69,0,14,1617,4
Precinct,79.77,70.79.77,43.57,0,11,1075,3
Precinct,79.78,70.79.78,43.43,0,8,1031,0
Precinct,79.79,70.79.79,43.77,0,14,1278,2
Precinct,79.82,70.79.82,44.47,0,7,687,0
Precinct,79.83,70.79.83,45.91,0,8,953,2
Precinct,79.84,70.79.84,44.9,1,10,1035,1
Precinct,79.85,70.79.85,42.14,0,9,1288,2
Precinct,79.86,70.79.86,41.93,0,9,931,1
Precinct,79.87,70.79.87,40.73,0,3,1456,1
Precinct,79.88,70.79.88,42.59,0,9,1312,3
Precinct,79.89,70.79.89,42.28,0,10,1524,3
Precinct,79.90,70.79.90,43.44,0,9,1058,5
Precinct,79.91,70.79.91,44.39,0,16,1512,4
Precinct,79.92,70.79.92,42.58,0,4,1509,5
Precinct,79.93,70.79.93,41.2,0,5,950,1
Precinct,79.94,70.79.94,42.56,0,2,1528,2
Precinct,79.95,70.79.95,42.33,0,10,1397,4
Precinct,79.99,70.79.99,42.73,0,9,1390,3
Precinct,81.01,71.81.01,44.21,0,18,811,0
Precinct,81.02,71.81.02,46.35,0,22,1073,0
Precinct,81.03,71.81.03,44.78,0,16,1118,2
Precinct,81.04,71.81.04,46.47,0,12,1048,0
Precinct,81.05,71.81.05,46.04,0,16,1175,0
Precinct,81.06,71.81.06,47.74,0,21,720,0
Precinct,81.07,71.81.07,46.83,0,13,1237,1
Precinct,81.08,71.81.08,45.39,0,6,820,1
Precinct,81.09,71.81.09,45.83,0,14,1284,3
Precinct,81.10,71.81.10,43.81,0,14,1393,0
Precinct,81.11,71.81.11,42.21,0,14,1219,2
Precinct,81.12,71.81.12,42.58,0,11,1532,4
Precinct,81.19,71.81.19,45.84,0,18,1350,3
Precinct,81.20,71.81.20,45.18,1,8,1151,3
Precinct,81.21,71.81.21,42.35,0,20,1590,4
Precinct,81.22,71.81.22,47.53,0,7,1216,2
Precinct,81.23,71.81.23,45.47,0,18,1354,2
Precinct,81.24,71.81.24,46.99,0,14,1207,2
Precinct,81.25,71.81.25,45.72,0,8,722,0
Precinct,81.26,71.81.26,44.0,0,12,1149,4
Precinct,81.27,71.81.27,43.63,0,12,1569,1
Precinct,81.28,71.81.28,45.96,0,5,511,0
Precinct,81.29,71.81.29,43.34,0,16,1416,3
Precinct,81.30,71.81.30,46.82,0,9,919,0
Precinct,81.31,71.81.31,44.63,0,4,947,1
Precinct,81.32,71.81.32,44.74,0,9,1262,3
Precinct,81.36,71.81.36,45.31,0,15,1238,1
Precinct,81.37,71.81.37,44.54,0,3,213,0
Precinct,81.38,71.81.38,45.87,0,16,1163,1
Precinct,81.39,71.81.39,45.55,0,5,610,3
Precinct,81.40,71.81.40,45.44,0,4,581,2
Precinct,81.45,71.81.45,45.49,0,13,798,0
Precinct,81.48,71.81.48,45.43,0,19,1243,1
Precinct,81.49,71.81.49,45.58,0,5,860,1
Precinct,81.50,71.81.50,43.45,0,9,1119,1
Precinct,81.51,71.81.51,47.1,0,12,706,1
Precinct,81.52,71.81.52,45.13,0,10,884,2
Precinct,81.53,71.81.53,46.58,0,12,1020,1
Precinct,81.54,71.81.54,44.67,0,9,1298,2
Precinct,81.55,71.81.55,46.4,0,12,834,3
Precinct,81.56,71.81.56,40.96,0,3,1020,2
Precinct,81.57,71.81.57,46.39,0,8,611,3
Precinct,81.59,71.81.59,46.39,0,20,1436,0
Precinct,81.60,71.81.60,44.35,0,3,835,0
Precinct,81.61,71.81.61,47.61,0,17,1024,3
Precinct,81.62,71.81.62,45.61,0,3,623,4
Precinct,81.64,71.81.64,41.8,0,5,731,1
Precinct,81.65,71.81.65,45.03,1,5,719,3
Precinct,80.14,72.80.14,44.7,0,10,660,0
Precinct,80.15,72.80.15,45.56,1,10,568,0
Precinct,80.16,72.80.16,45.03,0,12,738,1
Precinct,80.17,72.80.17,44.9,0,5,555,2
Precinct,83.01,72.83.01,43.37,0,10,1302,1
Precinct,83.02,72.83.02,44.05,0,10,1224,1
Precinct,83.03,72.83.03,43.99,0,11,1406,2
Precinct,83.04,72.83.04,44.61,0,10,687,0
Precinct,83.05,72.83.05,43.63,0,8,1225,1
Precinct,83.06,72.83.06,42.43,0,6,1020,1
Precinct,83.07,72.83.07,44.65,0,7,820,0
Precinct,83.08,72.83.08,45.79,0,20,1163,2
Precinct,83.09,72.83.09,44.22,0,5,717,1
Precinct,83.10,72.83.10,44.71,0,6,817,3
Precinct,83.11,72.83.11,44.86,0,6,566,1
Precinct,83.12,72.83.12,45.26,1,14,1395,2
Precinct,83.13,72.83.13,43.94,0,9,1201,1
Precinct,83.14,72.83.14,43.71,0,12,1352,2
Precinct,83.15,72.83.15,43.03,0,15,1404,5
Precinct,83.16,72.83.16,45.23,0,10,1227,2
Precinct,83.17,72.83.17,44.84,0,16,1365,2
Precinct,83.18,72.83.18,44.49,0,16,1373,1
Precinct,83.19,72.83.19,42.75,0,15,1268,8
Precinct,83.20,72.83.20,43.73,0,5,1035,3
Precinct,83.21,72.83.21,42.72,0,6,1270,3
Precinct,83.22,72.83.22,43.94,0,8,1176,2
Precinct,83.23,72.83.23,44.1,0,6,935,1
Precinct,83.24,72.83.24,44.45,0,28,1422,0
Precinct,83.25,72.83.25,44.22,0,5,605,0
Precinct,83.26,72.83.26,44.81,0,6,422,1
Precinct,83.27,72.83.27,44.74,0,5,731,0
Precinct,83.28,72.83.28,41.8,0,5,1216,2
Precinct,83.29,72.83.29,42.32,0,8,1284,4
Precinct,83.30,72.83.30,43.55,0,11,1434,6
Precinct,83.31,72.83.31,41.99,0,4,1147,2
Precinct,83.32,72.83.32,42.5,0,6,1006,3
Precinct,83.33,72.83.33,42.22,0,9,1113,5
Precinct,83.34,72.83.34,43.44,1,11,874,2
