"shape","common_id","common_name","Total Voter Turnout (#)","Total Voter Turnout (%)","Number of Precincts with Invalid Ballots from 0-1%","Number of Precincts with Invalid Ballots from 1-3%","Number of Precincts with Invalid Ballots from 3-5%","Number of Precincts with Invalid Ballots > 5%","Invalid Ballots (%)","Precincts with More Ballots Than Votes (#)","Precincts with More Ballots Than Votes (%)","More Ballots Than Votes (Average)","More Ballots Than Votes (#)","Precincts with More Votes than Ballots (#)","Precincts with More Votes than Ballots (%)","More Votes than Ballots (Average)","More Votes than Ballots (#)","Average votes per minute (08:00-12:00)","Average votes per minute (12:00-17:00)","Average votes per minute (17:00-20:00)","Number of Precincts with votes per minute > 2 (08:00-12:00)","Number of Precincts with votes per minute > 2 (12:00-17:00)","Number of Precincts with votes per minute > 2 (17:00-20:00)","Number of Precincts with votes per minute > 2","Precincts Reported (#)","Precincts Reported (%)","Non-Parliamentary Opposition","Armed Veterans Patriots","United Opposition","United National Movement","Greens Party","Alliance of Patriots","Self-governance to People","Reformers","Future Georgia","Georgian Party","Christian Democrats","Unity Hall","Way of Georgia","Labour Party","Party of People","Merab Kostava Society","Georgian Dream"
"Precinct","53","81-53","337","33.5657",\N,\N,\N,\N,"5.3371",\N,\N,\N,"0",\N,\N,\N,"0","0.5958","0.5800","0.2167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.7478","23.7389","0.0000","22.5519","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.4837","0.8902","0.0000","0.0000","46.5875"
"Precinct","54","81-54","384","29.6984",\N,\N,\N,\N,"4.7146",\N,\N,\N,"0",\N,\N,\N,"0","0.6958","0.5500","0.3944",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.6875","17.7083","0.0000","26.5625","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0833","2.3438","0.0000","0.0000","46.6146"
"Precinct","55","81-55","342","40.0468",\N,\N,\N,\N,"3.6620",\N,\N,\N,"2",\N,\N,\N,"0","0.5625","0.5167","0.3611",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","3.2164","18.7135","0.0000","13.4503","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8772","2.3392","0.0000","0.0000","60.8187"
"Precinct","56","81-56","505","50.9073",\N,\N,\N,\N,"5.0752",\N,\N,\N,"0",\N,\N,\N,"0","0.9167","0.5733","0.7778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","5.9406","51.8812","0.0000","4.1584","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.7921","4.1584","0.0000","0.0000","33.0693"
"Precinct","57","81-57","336","51.6129",\N,\N,\N,\N,"1.4663",\N,\N,\N,"0",\N,\N,\N,"0","0.6542","0.3933","0.3667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","9.8214","28.8690","0.0000","17.2619","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.8452","1.1905","0.0000","0.0000","36.0119"
"Precinct","58","81-58","492","49.1018",\N,\N,\N,\N,"7.3446",\N,\N,\N,"0",\N,\N,\N,"0","1.1250","0.5367","0.5556",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.0650","41.0569","0.0000","10.1626","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.6098","3.8618","0.0000","0.0000","40.2439"
"Precinct","59","81-59","748","51.3736",\N,\N,\N,\N,"6.0302",\N,\N,\N,"0",\N,\N,\N,"0","1.3833","1.1933","0.5889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","9.2246","16.8449","0.0000","28.7433","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.6043","2.4064","0.0000","0.0000","41.1765"
"Precinct","60","81-60","462","56.6871",\N,\N,\N,\N,"5.1335",\N,\N,\N,"2",\N,\N,\N,"0","0.9083","0.6067","0.4833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","5.6277","13.2035","0.0000","43.7229","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.3810","1.0823","0.0000","0.0000","33.5498"
"Precinct","61","81-61","465","43.7853",\N,\N,\N,\N,"5.1020",\N,\N,\N,"0",\N,\N,\N,"0","1.1750","0.6167","0.1278",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","16.3441","33.9785","0.0000","3.8710","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.7204","0.6452","0.0000","0.0000","43.4409"
"Precinct","62","81-62","309","50.0000",\N,\N,\N,\N,"4.0373",\N,\N,\N,"0",\N,\N,\N,"0","0.6125","0.4433","0.2333",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.6796","23.9482","0.0000","15.8576","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2945","0.0000","0.0000","0.0000","48.2201"
"Precinct","63","81-63","344","43.4343",\N,\N,\N,\N,"3.3708",\N,\N,\N,"0",\N,\N,\N,"0","0.6167","0.5033","0.3167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","2.3256","18.8953","0.0000","26.4535","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8721","0.5814","0.0000","0.0000","50.8721"
"Precinct","64","81-64","401","55.8496",\N,\N,\N,\N,"5.2009",\N,\N,\N,"0",\N,\N,\N,"0","0.8333","0.5333","0.3500",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","5.2369","38.1546","0.0000","4.2394","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.2494","1.9950","0.0000","0.0000","50.1247"
"Precinct","65","81-65","378","50.4673",\N,\N,\N,\N,"7.1253",\N,\N,\N,"0",\N,\N,\N,"0","1.1125","0.3333","0.2222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","15.6085","24.0741","0.0000","9.2593","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.1164","5.2910","0.0000","0.0000","43.6508"
"Precinct","1","82-1","432","61.9799",\N,\N,\N,\N,"2.0408",\N,\N,\N,"0",\N,\N,\N,"0","0.7208","0.6367","0.4278",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","7.8704","29.3981","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62.7315"
"Precinct","2","82-2","112","48.0687",\N,\N,\N,\N,"0.8850",\N,\N,\N,"0",\N,\N,\N,"0","0.1667","0.2000","0.0722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","32.1429","19.6429","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.2143"
"Precinct","3","82-3","195","61.5142",\N,\N,\N,\N,"7.1429",\N,\N,\N,"0",\N,\N,\N,"0","0.4042","0.2433","0.2222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","9.2308","28.7179","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62.0513"
"Precinct","4","82-4","239","51.0684",\N,\N,\N,\N,"1.2397",\N,\N,\N,"2",\N,\N,\N,"0","0.3542","0.3867","0.2278",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.0418","25.1046","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.0167"
"Precinct","5","82-5","234","49.8934",\N,\N,\N,\N,"3.3058",\N,\N,\N,"0",\N,\N,\N,"0","0.3000","0.3800","0.3111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","8.5470","29.9145","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","61.5385"
"Precinct","6","82-6","179","47.9893",\N,\N,\N,\N,"2.1858",\N,\N,\N,"0",\N,\N,\N,"0","0.1917","0.4033","0.0889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","1.1173","8.9385","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","89.9441"
"Precinct","7","82-7","87","49.7143",\N,\N,\N,\N,"3.3333",\N,\N,\N,"0",\N,\N,\N,"0","0.0708","0.1633","0.1333",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.5977","8.0460","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","87.3563"
"Precinct","8","82-8","57","52.2936",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.1000","0.0867","0.0389",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","1.7544","36.8421","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","61.4035"
"Precinct","9","82-9","186","53.6023",\N,\N,\N,\N,"5.1020",\N,\N,\N,"0",\N,\N,\N,"0","0.3500","0.2933","0.1333",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.8387","31.7204","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","63.4409"
"Precinct","10","82-10","224","64.0000",\N,\N,\N,\N,"3.0303",\N,\N,\N,"0",\N,\N,\N,"0","0.4708","0.2900","0.1722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","3.1250","37.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","59.3750"
"Precinct","11","82-11","86","61.8705",\N,\N,\N,\N,"2.2727",\N,\N,\N,"0",\N,\N,\N,"0","0.1667","0.1200","0.0667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","2.3256","4.6512","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","93.0233"
"Precinct","12","82-12","132","61.6822",\N,\N,\N,\N,"4.3478",\N,\N,\N,"0",\N,\N,\N,"0","0.2417","0.2267","0.0667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","12.1212","13.6364","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","74.2424"
"Precinct","13","82-13","108","65.8537",\N,\N,\N,\N,"6.0870",\N,\N,\N,"0",\N,\N,\N,"0","0.1917","0.1967","0.0556",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","23.1481","19.4444","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","57.4074"
"Precinct","14","82-14","319","52.3810",\N,\N,\N,\N,"4.4910",\N,\N,\N,"0",\N,\N,\N,"0","0.5333","0.5967","0.1500",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","1.2539","27.2727","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","71.4734"
"Precinct","15","82-15","378","52.1379",\N,\N,\N,\N,"2.8278",\N,\N,\N,"0",\N,\N,\N,"0","0.6250","0.5333","0.4389",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","17.4603","15.8730","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","66.6667"
"Precinct","16","82-16","334","50.3771",\N,\N,\N,\N,"2.0528",\N,\N,\N,"0",\N,\N,\N,"0","0.4417","0.5867","0.3278",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","3.8922","43.4132","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","52.6946"
"Precinct","17","82-17","201","52.2078",\N,\N,\N,\N,"0.9852",\N,\N,\N,"0",\N,\N,\N,"0","0.3000","0.3533","0.1389",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","9.9502","13.9303","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","76.1194"
"Precinct","18","82-18","120","62.5000",\N,\N,\N,\N,"1.6393",\N,\N,\N,"0",\N,\N,\N,"0","0.2833","0.1433","0.0611",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","3.3333","10.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","86.6667"
"Precinct","19","82-19","69","88.4615",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.1542","0.0733","0.0556",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","17.3913","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","82.6087"
"Precinct","20","82-20","198","54.6961",\N,\N,\N,\N,"1.9802",\N,\N,\N,"0",\N,\N,\N,"0","0.3375","0.2833","0.2000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","20.2020","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","79.7980"
"Precinct","21","82-21","154","65.8120",\N,\N,\N,\N,"0.6452",\N,\N,\N,"0",\N,\N,\N,"0","0.4500","0.0567","0.1667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","1.2987","10.3896","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","88.3117"
"Precinct","22","82-22","97","75.1938",\N,\N,\N,\N,"1.0204",\N,\N,\N,"0",\N,\N,\N,"0","0.2625","-0.0933","0.3500",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","7.2165","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","92.7835"
"Precinct","23","82-23","260","52.1042",\N,\N,\N,\N,"5.1095",\N,\N,\N,"0",\N,\N,\N,"0","0.4000","0.4300","0.2722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.3846","23.8462","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","65.7692"
"Precinct","24","82-24","130","62.2010",\N,\N,\N,\N,"1.5152",\N,\N,\N,"0",\N,\N,\N,"0","0.1917","0.2567","0.0500",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","6.1538","16.1538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","77.6923"
"Precinct","25","82-25","172","64.4195",\N,\N,\N,\N,"4.9724",\N,\N,\N,"0",\N,\N,\N,"0","0.3333","0.2133","0.2056",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","15.6977","19.7674","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.5349"
"Precinct","26","82-26","113","47.4790",\N,\N,\N,\N,"1.7391",\N,\N,\N,"0",\N,\N,\N,"0","0.2750","0.0933","0.1167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.4248","29.2035","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","66.3717"
"Precinct","27","82-27","184","65.7143",\N,\N,\N,\N,"1.0753",\N,\N,\N,"6",\N,\N,\N,"0","0.4250","0.2167","0.1056",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","3.8043","16.3043","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","76.6304"
"Precinct","28","82-28","318","62.8458",\N,\N,\N,\N,"5.0746",\N,\N,\N,"0",\N,\N,\N,"0","0.6917","0.4100","0.2556",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.3774","15.7233","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","73.8994"
"Precinct","29","82-29","176","66.1654",\N,\N,\N,\N,"4.8649",\N,\N,\N,"0",\N,\N,\N,"0","0.2000","0.3833","0.1222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.5682","5.6818","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","93.7500"
"Precinct","30","82-30","153","74.2718",\N,\N,\N,\N,"0.6494",\N,\N,\N,"5",\N,\N,\N,"0","0.2917","0.2100","0.1167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.6536","1.9608","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","94.1176"
"Precinct","31","82-31","219","68.0124",\N,\N,\N,\N,"4.7826",\N,\N,\N,"0",\N,\N,\N,"0","0.3833","0.4100","0.0833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.4566","5.0228","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","94.5205"
"Precinct","32","82-32","130","65.9898",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.1917","0.2200","0.1000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","4.6154","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","95.3846"
"Precinct","33","82-33","68","48.5714",\N,\N,\N,\N,"4.2254",\N,\N,\N,"0",\N,\N,\N,"0","0.0542","0.1400","0.0889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.2941","16.1765","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","73.5294"
"Precinct","34","82-34","124","47.6923",\N,\N,\N,\N,"0.8000",\N,\N,\N,"0",\N,\N,\N,"0","0.2292","0.1533","0.1333",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","15.3226","17.7419","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","66.9355"
"Precinct","35","82-35","78","41.9355",\N,\N,\N,\N,"7.1429",\N,\N,\N,"0",\N,\N,\N,"0","0.0792","0.1700","0.0778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","5.1282","11.5385","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","83.3333"
"Precinct","36","82-36","177","54.7988",\N,\N,\N,\N,"0.0000",\N,\N,\N,"2",\N,\N,\N,"0","0.1708","0.2267","0.3778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","7.3446","14.1243","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","77.4011"
"Precinct","37","82-37","171","72.4576",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.2000","0.1433","0.4444",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","13.4503","21.6374","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.9123"
"Precinct","38","82-38","247","57.3086",\N,\N,\N,\N,"5.3640",\N,\N,\N,"1",\N,\N,\N,"0","0.3292","0.4400","0.2778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.0486","30.3644","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","65.1822"
"Precinct","39","82-39","250","55.0661",\N,\N,\N,\N,"0.3984",\N,\N,\N,"0",\N,\N,\N,"0","0.3750","0.4267","0.1833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","6.0000","12.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","81.6000"
"Precinct","40","82-40","157","58.3643",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.1083","0.2733","0.2722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.6369","9.5541","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","89.8089"
"Precinct","41","82-41","174","43.9394",\N,\N,\N,\N,"1.1364",\N,\N,\N,"0",\N,\N,\N,"0","0.2458","0.2967","0.1556",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","3.4483","30.4598","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","66.0920"
"Precinct","42","82-42","164","44.0860",\N,\N,\N,\N,"1.7964",\N,\N,\N,"0",\N,\N,\N,"0","0.2292","0.2500","0.2056",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","3.0488","18.9024","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","78.0488"
"Precinct","43","82-43","265","65.5941",\N,\N,\N,\N,"2.2140",\N,\N,\N,"0",\N,\N,\N,"0","0.2917","0.4367","0.3889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","1.1321","11.6981","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","87.1698"
"Precinct","44","82-44","103","66.4516",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.1958","0.1767","0.0167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","7.7670","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","92.2330"
"Precinct","45","82-45","123","51.2500",\N,\N,\N,\N,"0.8065",\N,\N,\N,"0",\N,\N,\N,"0","0.1250","0.2033","0.1833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","6.5041","29.2683","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.2276"
"Precinct","46","82-46","190","65.5172",\N,\N,\N,\N,"3.0612",\N,\N,\N,"0",\N,\N,\N,"0","0.2917","0.2967","0.2056",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","5.7895","38.4211","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","55.7895"
"Precinct","47","82-47","114","55.8824",\N,\N,\N,\N,"5.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.1667","0.1967","0.1167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.5263","28.9474","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.5263"
"Precinct","48","82-48","144","66.3594",\N,\N,\N,\N,"7.0968",\N,\N,\N,"0",\N,\N,\N,"0","0.2250","0.2300","0.1778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","18.7500","9.7222","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","71.5278"
"Precinct","49","82-49","54","61.3636",\N,\N,\N,\N,"1.8182",\N,\N,\N,"0",\N,\N,\N,"0","0.1125","0.0833","0.0167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","16.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","83.3333"
"Precinct","1","83-1","469","35.4766",\N,\N,\N,\N,"4.2857",\N,\N,\N,"1",\N,\N,\N,"0","0.8458","0.6633","0.4889",\N,\N,\N,\N,\N,\N,"0.6397","0.0000","12.5800","13.4328","0.0000","4.2644","0.0000","0.0000","0.0000","0.0000","0.0000","1.0661","0.0000","2.5586","0.0000","0.0000","65.2452"
"Precinct","2","83-2","551","41.1809",\N,\N,\N,\N,"2.1314",\N,\N,\N,"3",\N,\N,\N,"0","0.7625","0.6733","0.9889",\N,\N,\N,\N,\N,\N,"5.2632","0.0000","10.5263","24.5009","0.0000","2.7223","0.0000","0.0000","0.0000","0.0000","0.0000","1.4519","0.0000","1.0889","0.0000","0.0000","53.9020"
"Precinct","3","83-3","514","35.9692",\N,\N,\N,\N,"4.9908",\N,\N,\N,"2",\N,\N,\N,"0","0.8583","0.6733","0.7389",\N,\N,\N,\N,\N,\N,"0.5837","0.0000","9.5331","14.3969","0.0000","5.0584","0.0000","0.0000","0.0000","0.0000","0.0000","0.5837","0.0000","2.7237","0.0000","0.0000","66.7315"
"Precinct","4","83-4","257","29.9185",\N,\N,\N,\N,"4.1045",\N,\N,\N,"0",\N,\N,\N,"0","0.3583","0.3867","0.3667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","11.2840","12.0623","0.0000","10.5058","0.0000","0.0000","0.0000","0.0000","0.0000","1.9455","0.0000","3.1128","0.0000","0.0000","61.0895"
"Precinct","5","83-5","500","41.7014",\N,\N,\N,\N,"4.2146",\N,\N,\N,"0",\N,\N,\N,"0","1.0458","0.5567","0.5778",\N,\N,\N,\N,\N,\N,"1.2000","0.0000","12.4000","11.2000","0.0000","3.8000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","4.4000","0.0000","0.0000","66.0000"
"Precinct","6","83-6","561","53.5305",\N,\N,\N,\N,"9.0762",\N,\N,\N,"2",\N,\N,\N,"0","1.2083","0.7133","0.6278",\N,\N,\N,\N,\N,\N,"1.2478","0.0000","10.5169","16.7558","0.0000","6.7736","0.0000","0.0000","0.0000","0.0000","0.0000","3.3868","0.0000","4.6346","0.0000","0.0000","56.3280"
"Precinct","7","83-7","378","45.6522",\N,\N,\N,\N,"5.7357",\N,\N,\N,"0",\N,\N,\N,"0","0.7042","0.4867","0.4778",\N,\N,\N,\N,\N,\N,"1.0582","0.0000","11.3757","15.0794","0.0000","1.5873","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.3810","0.0000","0.0000","68.5185"
"Precinct","8","83-8","494","36.0584",\N,\N,\N,\N,"5.7252",\N,\N,\N,"6",\N,\N,\N,"0","0.8750","0.6700","0.6278",\N,\N,\N,\N,\N,\N,"1.4170","0.0000","11.5385","10.1215","0.0000","6.4777","0.0000","0.0000","0.0000","0.0000","0.0000","5.6680","0.0000","1.8219","0.0000","0.0000","61.7409"
"Precinct","9","83-9","311","36.6313",\N,\N,\N,\N,"5.7576",\N,\N,\N,"0",\N,\N,\N,"0","0.5833","0.4500","0.3056",\N,\N,\N,\N,\N,\N,"0.3215","0.0000","12.5402","17.6849","0.0000","4.1801","0.0000","0.0000","0.0000","0.0000","0.0000","6.1093","0.0000","1.9293","0.0000","0.0000","57.2347"
"Precinct","10","83-10","409","48.4024",\N,\N,\N,\N,"5.9770",\N,\N,\N,"0",\N,\N,\N,"0","0.7250","0.6267","0.4056",\N,\N,\N,\N,\N,\N,"5.1345","0.0000","10.7579","7.3350","0.0000","9.5355","0.0000","0.0000","0.0000","0.0000","0.0000","1.4670","0.0000","2.9340","0.0000","0.0000","62.8362"
"Precinct","11","83-11","279","47.8559",\N,\N,\N,\N,"7.6159",\N,\N,\N,"0",\N,\N,\N,"0","0.6458","0.3033","0.3111",\N,\N,\N,\N,\N,\N,"1.0753","0.0000","17.2043","9.3190","0.0000","10.0358","0.0000","0.0000","0.0000","0.0000","0.0000","4.3011","0.0000","2.1505","0.0000","0.0000","55.9140"
"Precinct","12","83-12","429","29.4643",\N,\N,\N,\N,"2.9412",\N,\N,\N,"0",\N,\N,\N,"0","0.8417","0.4867","0.5222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","18.6480","22.8438","0.0000","2.5641","0.0000","0.0000","0.0000","0.0000","0.0000","2.7972","0.0000","1.6317","0.0000","0.0000","51.5152"
