region,district id,district name,precinct,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1 - Non-Parliamentary Opposition,2 - Armed Veterans Patriots,3 - United Opposition,5 - United National Movement,6 - Greens Party,8 - Alliance of Patriots,9 - Self-governance to People,11 - Reformers,13 - Future Georgia,14 - Georgian Party,16 - Christian Democrats,17 - Unity Hall,18 - Way of Georgia,20 - Labour Party,26 - Party of People,30 - Merab Kostava Society,41 - Georgian Dream
,48,,25,,306,3,88,156,217,350,8,,,,,,,,81,,,13,,,,,,,,,,,,,115
,48,,26,,548,2,157,314,386,500,17,,,,,,,,83,,,52,,,,,,,,,,,,,234
,48,,27,,717,0,150,387,458,700,38,,,,,,,,78,,,85,,,,,,,,,,,,,255
,48,,28,,614,1,223,360,435,600,55,,,,,,,,36,,,68,,,,,,,,,,,,,276
,48,,29,,886,0,160,509,566,850,19,,,,,,,,148,,,89,,,,,,,,,,,,,310
,48,,30,,991,1,263,549,617,950,27,,,,,,,,115,,,132,,,,,,,,,,,,,343
,48,,31,,670,1,143,400,455,650,21,,,,,,,,145,,,69,,,,,,,,,,,,,220
,48,,32,,459,1,161,257,291,450,13,,,,,,,,67,,,37,,,,,,,,,,,,,172
,48,,33,,709,1,213,395,433,650,20,,,,,,,,73,,,106,,,,,,,,,,,,,234
,48,,34,,207,1,66,122,139,250,3,,,,,,,,7,,,43,,,,,,,,,,,,,86
,48,,35,,261,2,62,122,141,250,7,,,,,,,,10,,,42,,,,,,,,,,,,,82
,48,,36,,174,3,66,112,136,200,7,,,,,,,,38,,,9,,,,,,,,,,,,,82
,48,,37,,290,5,46,146,184,300,6,,,,,,,,22,,,36,,,,,,,,,,,,,120
,49,,1,,1176,7,220,431,558,1050,16,,,,,,,,,,136,200,,,,,,,,,9,,,,196
,49,,2,,1375,7,271,582,744,1300,29,,,,,,,,,,204,218,,,,,,,,,8,,,,283
,49,,3,,1347,5,283,600,801,1250,18,,,,,,,,,,369,207,,,,,,,,,10,,,,197
,49,,4,,1076,0,184,488,616,1000,12,,,,,,,,,,50,302,,,,,,,,,10,,,,242
,49,,5,,1091,0,226,486,635,1050,12,,,,,,,,,,42,285,,,,,,,,,53,,,,242
,49,,6,,1445,1,286,659,878,1350,14,,,,,,,,,,191,266,,,,,,,,,11,,,,396
,49,,7,,703,2,151,333,387,650,17,,,,,,,,,,22,86,,,,,,,,,12,,,,248
,49,,8,,456,1,162,371,404,450,7,,,,,,,,,,12,202,,,,,,,,,0,,,,183
,49,,9,,1078,1,288,566,690,1000,28,,,,,,,,,,20,261,,,,,,,,,6,,,,375
,49,,10,,604,4,135,289,333,550,19,,,,,,,,,,46,81,,,,,,,,,12,,,,177
,49,,11,,1408,1,358,667,870,1300,20,,,,,,,,,,50,297,,,,,,,,,11,,,,492
,49,,12,,1301,2,208,471,643,1250,24,,,,,,,,,,93,130,,,,,,,,,88,,,,308
,49,,13,,708,1,126,314,406,650,16,,,,,,,,,,40,51,,,,,,,,,5,,,,294
,49,,14,,1339,1,317,671,847,1250,25,,,,,,,,,,22,473,,,,,,,,,1,,,,326
,49,,15,,1360,3,186,478,607,1300,16,,,,,,,,,,89,176,,,,,,,,,6,,,,319
,49,,16,,678,0,107,344,413,650,7,,,,,,,,,,24,168,,,,,,,,,27,,,,187
,49,,17,,1223,2,248,599,760,1150,40,,,,,,,,,,133,293,,,,,,,,,8,,,,287
,49,,18,,1562,1,355,707,906,1450,30,,,,,,,,,,115,406,,,,,,,,,42,,,,311
,49,,19,,1239,3,251,595,798,1200,24,,,,,,,,,,60,270,,,,,,,,,54,,,,390
,49,,20,,1093,0,216,553,716,1000,27,,,,,,,,,,96,322,,,,,,,,,11,,,,260
,49,,21,,1200,2,242,498,675,1100,26,,,,,,,,,,30,315,,,,,,,,,13,,,,289
,49,,22,,1129,2,209,582,721,1050,45,,,,,,,,,,148,206,,,,,,,,,4,,,,318
,49,,23,,1285,1,247,610,780,1200,31,,,,,,,,,,129,245,,,,,,,,,11,,,,363
,49,,24,,1424,2,318,662,869,1350,21,,,,,,,,,,48,349,,,,,,,,,5,,,,446
,49,,25,,1363,1,384,634,780,1250,37,,,,,,,,,,91,261,,,,,,,,,8,,,,382
,49,,26,,1169,7,237,539,664,1100,16,,,,,,,,,,199,196,,,,,,,,,5,,,,248
,49,,27,,839,3,229,481,591,800,14,,,,,,,,,,32,158,,,,,,,,,7,,,,379
,49,,28,,545,3,124,276,349,500,9,,,,,,,,,,22,184,,,,,,,,,6,,,,128
,49,,29,,773,3,172,381,473,750,15,,,,,,,,,,65,84,,,,,,,,,11,,,,298
,49,,30,,739,2,158,378,463,700,14,,,,,,,,,,64,132,,,,,,,,,16,,,,236
,49,,31,,714,9,169,312,383,650,9,,,,,,,,,,40,128,,,,,,,,,2,,,,204
,49,,32,,820,2,231,447,548,750,17,,,,,,,,,,67,227,,,,,,,,,6,,,,231
,49,,33,,305,2,70,143,174,300,7,,,,,,,,,,13,99,,,,,,,,,2,,,,53
,50,,1,,1092,9,216,417,598,1050,29,,,,,,,,12,,53,40,,,,,,,,,,,,,463
,50,,2,,1218,10,225,426,597,1150,20,,,,,,,,23,,68,38,,,,,,,,,,,,,448
,50,,3,,1111,9,191,370,499,1050,19,,,,,,,,26,,45,27,,,,,,,,,,,,,381
,50,,4,,1098,4,287,508,634,1050,20,,,,,,,,2,,144,10,,,,,,,,,,,,,458
,50,,5,,1305,10,188,431,586,1250,13,,,,,,,,42,,62,46,,,,,,,,,,,,,423
,50,,6,,988,6,226,387,503,950,20,,,,,,,,10,,83,46,,,,,,,,,,,,,344
,50,,7,,696,5,152,283,387,650,1,,,,,,,,3,,7,3,,,,,,,,,,,,,373
,50,,8,,910,4,163,370,483,850,31,,,,,,,,3,,21,32,,,,,,,,,,,,,396
,50,,9,,1017,6,167,346,487,950,14,,,,,,,,3,,39,20,,,,,,,,,,,,,411
,50,,10,,951,8,143,335,436,900,19,,,,,,,,6,,21,16,,,,,,,,,,,,,374
,50,,11,,452,7,89,172,241,450,0,,,,,,,,0,,2,11,,,,,,,,,,,,,228
,50,,12,,923,5,200,356,483,900,19,,,,,,,,3,,24,5,,,,,,,,,,,,,432
,50,,13,,312,3,60,130,161,350,0,,,,,,,,1,,9,14,,,,,,,,,,,,,137
,50,,14,,404,1,88,203,237,400,9,,,,,,,,3,,51,11,,,,,,,,,,,,,163
,50,,15,,1378,5,243,619,708,1350,27,,,,,,,,5,,42,13,,,,,,,,,,,,,621
,50,,16,,756,4,169,324,368,700,18,,,,,,,,2,,59,30,,,,,,,,,,,,,258
,50,,17,,1108,1,240,400,468,1050,14,,,,,,,,2,,38,17,,,,,,,,,,,,,394
,50,,18,,563,7,120,205,240,550,7,,,,,,,,2,,14,8,,,,,,,,,,,,,209
,50,,19,,1379,3,176,470,605,1350,10,,,,,,,,17,,46,20,,,,,,,,,,,,,512
,50,,20,,550,2,60,180,256,496,4,,,,,,,,1,,21,10,,,,,,,,,,,,,220
,50,,21,,598,4,133,235,290,550,10,,,,,,,,1,,19,4,,,,,,,,,,,,,256
,50,,22,,1051,5,140,352,468,1000,21,,,,,,,,3,,51,14,,,,,,,,,,,,,379
,50,,23,,933,5,230,392,513,900,19,,,,,,,,9,,79,11,,,,,,,,,,,,,394
,50,,24,,965,4,198,415,526,900,20,,,,,,,,3,,31,33,,,,,,,,,,,,,436
,50,,25,,613,0,94,239,336,600,18,,,,,,,,3,,10,12,,,,,,,,,,,,,293
,50,,26,,1140,9,175,450,535,1050,31,,,,,,,,17,,51,20,,,,,,,,,,,,,416
,50,,27,,1073,5,174,360,448,1000,19,,,,,,,,23,,26,14,,,,,,,,,,,,,366
,50,,28,,731,8,133,356,404,700,26,,,,,,,,5,,17,13,,,,,,,,,,,,,343
,50,,29,,770,7,219,438,502,750,12,,,,,,,,1,,9,3,,,,,,,,,,,,,477
,50,,30,,466,5,69,152,221,500,6,,,,,,,,0,,19,10,,,,,,,,,,,,,186
,50,,31,,751,7,170,315,411,700,11,,,,,,,,6,,43,38,,,,,,,,,,,,,313
,50,,32,,1141,4,239,509,628,1050,24,,,,,,,,43,,57,24,,,,,,,,,,,,,480
,50,,33,,640,3,172,275,369,600,7,,,,,,,,2,,70,27,,,,,,,,,,,,,263
,50,,34,,1411,1,230,541,697,1350,30,,,,,,,,18,,136,55,,,,,,,,,,,,,458
,50,,35,,310,8,71,125,178,350,6,,,,,,,,3,,15,16,,,,,,,,,,,,,137
,50,,36,,1167,7,269,519,676,1100,49,,,,,,,,12,,57,21,,,,,,,,,,,,,537
,50,,37,,869,7,245,386,517,850,40,,,,,,,,8,,31,19,,,,,,,,,,,,,419
,50,,38,,1197,4,272,557,682,1150,37,,,,,,,,13,,42,15,,,,,,,,,,,,,575
,50,,39,,1241,2,239,456,637,1196,26,,,,,,,,12,,42,24,,,,,,,,,,,,,532
,50,,40,,182,7,66,93,102,200,3,,,,,,,,11,,13,3,,,,,,,,,,,,,72
,50,,41,,390,5,105,208,221,400,8,,,,,,,,6,,13,13,,,,,,,,,,,,,181
,50,,42,,1268,3,243,491,605,1200,40,,,,,,,,13,,84,23,,,,,,,,,,,,,445
,50,,43,,1020,4,125,370,460,1000,14,,,,,,,,4,,22,19,,,,,,,,,,,,,401
,50,,44,,776,8,150,275,388,750,25,,,,,,,,1,,37,16,,,,,,,,,,,,,307
,50,,45,,449,6,116,219,265,450,13,,,,,,,,4,,10,13,,,,,,,,,,,,,225
,50,,46,,194,9,18,71,83,200,5,,,,,,,,0,,6,2,,,,,,,,,,,,,70
,50,,47,,731,6,116,276,332,700,13,,,,,,,,6,,43,13,,,,,,,,,,,,,257
,50,,48,,641,4,152,320,407,600,13,,,,,,,,2,,79,21,,,,,,,,,,,,,292
,50,,49,,390,2,98,189,231,399,12,,,,,,,,7,,25,15,,,,,,,,,,,,,172
,50,,50,,223,1,56,105,130,250,3,,,,,,,,1,,12,17,,,,,,,,,,,,,97
,50,,51,,1146,1,169,420,545,1100,15,,,,,,,,5,,85,20,,,,,,,,,,,,,420
,50,,52,,487,10,109,248,299,500,10,,,,,,,,1,,28,15,,,,,,,,,,,,,245
,50,,53,,843,1,182,425,471,800,23,,,,,,,,5,,75,15,,,,,,,,,,,,,353
,51,,1,,1243,7,144,285,376,1150,13,,,,,,,,90,,32,48,,7,,,,,,,14,,,,171
,51,,2,,1159,10,148,275,359,1100,12,,,,,,,,43,,40,91,,5,,,,,,,18,,,,150
,51,,3,,1177,7,176,321,460,1100,12,,,,,,,,38,,21,68,,3,,,,,,,24,,,,292
,51,,4,,1186,11,137,275,352,1100,13,,,,,,,,59,,35,37,,2,,,,,,,11,,,,195
,51,,5,,1100,8,110,264,371,1000,9,,,,,,,,38,,37,88,,4,,,,,,,12,,,,183
,51,,6,,1401,7,144,310,443,1300,15,,,,,,,,91,,72,65,,5,,,,,,,5,,,,190
,51,,7,,1304,7,180,320,438,1200,12,,,,,,,,70,,34,62,,8,,,,,,,12,,,,239
,51,,8,,1086,4,150,321,445,1000,15,,,,,,,,58,,89,68,,4,,,,,,,27,,,,184
,51,,9,,1351,10,169,277,387,1300,13,,,,,,,,23,,41,132,,10,,,,,,,7,,,,161
,51,,10,,1384,10,146,259,345,1300,25,,,,,,,,24,,43,74,,2,,,,,,,3,,,,174
,51,,11,,1121,2,250,492,594,1050,30,,,,,,,,84,,35,86,,9,,,,,,,91,,,,259
,51,,12,,1384,1,240,485,586,1350,36,,,,,,,,21,,12,131,,4,,,,,,,53,,,,329
,51,,13,,988,7,155,410,497,950,28,,,,,,,,16,,65,139,,7,,,,,,,10,,,,232
,51,,14,,1060,4,217,479,614,1000,32,,,,,,,,41,,166,69,,6,,,,,,,8,,,,292
,51,,15,,970,6,166,371,470,900,34,,,,,,,,113,,59,61,,3,,,,,,,8,,,,192
,51,,16,,898,3,173,430,509,850,26,,,,,,,,43,,13,187,,8,,,,,,,16,,,,215
,51,,17,,1424,7,190,434,583,1350,50,,,,,,,,64,,51,149,,17,,,,,,,16,,,,236
,51,,18,,1463,6,0,0,497,1400,29,,,,,,,,102,,35,116,,5,,,,,,,12,,,,198
,51,,19,,935,2,206,472,549,900,31,,,,,,,,87,,50,142,,1,,,,,,,8,,,,230
,51,,20,,1206,1,262,505,626,1150,22,,,,,,,,28,,146,66,,4,,,,,,,9,,,,349
,51,,21,,956,1,220,492,587,900,29,,,,,,,,24,,82,41,,0,,,,,,,7,,,,404
,51,,22,,1064,6,149,345,419,1000,21,,,,,,,,25,,54,68,,11,,,,,,,35,,,,205
,51,,23,,922,5,170,326,417,850,10,,,,,,,,11,,34,71,,1,,,,,,,13,,,,277
,51,,24,,1308,7,216,489,576,1250,15,,,,,,,,17,,26,75,,13,,,,,,,7,,,,423
,51,,25,,357,4,74,151,174,350,7,,,,,,,,28,,14,14,,1,,,,,,,13,,,,97
,51,,26,,1012,6,247,501,583,950,32,,,,,,,,17,,20,121,,12,,,,,,,43,,,,338
,51,,27,,1176,5,263,527,687,1100,47,,,,,,,,15,,26,136,,16,,,,,,,19,,,,428
,51,,28,,986,5,113,296,400,900,16,,,,,,,,9,,24,72,,4,,,,,,,3,,,,272
,51,,29,,976,2,220,422,505,900,23,,,,,,,,34,,18,71,,3,,,,,,,46,,,,310
,51,,30,,985,2,214,455,524,950,15,,,,,,,,65,,27,129,,6,,,,,,,9,,,,273
,51,,31,,607,3,112,245,296,550,17,,,,,,,,45,,6,33,,0,,,,,,,18,,,,177
,51,,32,,677,5,183,329,351,650,27,,,,,,,,11,,51,79,,2,,,,,,,13,,,,168
,51,,33,,1105,1,197,469,565,1050,31,,,,,,,,251,,33,37,,4,,,,,,,12,,,,194
,51,,34,,1390,4,265,672,787,1350,35,,,,,,,,324,,28,79,,2,,,,,,,19,,,,300
,51,,35,,934,8,112,340,439,900,22,,,,,,,,85,,44,40,,4,,,,,,,2,,,,242
,51,,36,,1088,2,175,390,492,1050,32,,,,,,,,52,,55,68,,6,,,,,,,21,,,,258
,51,,37,,1243,2,184,401,497,1150,39,,,,,,,,68,,31,76,,8,,,,,,,45,,,,230
,51,,38,,663,4,166,304,372,600,20,,,,,,,,48,,28,39,,5,,,,,,,25,,,,207
,51,,39,,859,6,199,442,551,800,54,,,,,,,,14,,135,46,,32,,,,,,,11,,,,259
,51,,40,,1027,4,212,413,546,950,28,,,,,,,,68,,117,71,,13,,,,,,,24,,,,222
,51,,41,,1050,1,250,498,584,1000,44,,,,,,,,39,,64,116,,15,,,,,,,17,,,,289
,51,,42,,1075,6,126,272,347,1000,15,,,,,,,,26,,33,93,,1,,,,,,,13,,,,165
,51,,43,,1004,9,131,229,313,900,13,,,,,,,,30,,40,119,,6,,,,,,,3,,,,102
,51,,44,,1141,5,198,476,583,1100,41,,,,,,,,53,,115,92,,6,,,,,,,19,,,,256
,51,,45,,1302,6,147,292,428,1200,12,,,,,,,,90,,37,60,,4,,,,,,,17,,,,208
,51,,46,,970,9,100,205,270,900,6,,,,,,,,27,,32,69,,5,,,,,,,7,,,,124
,51,,47,,1297,5,181,314,435,1250,8,,,,,,,,31,,111,84,,4,,,,,,,2,,,,193
,51,,48,,1207,11,139,260,357,1150,8,,,,,,,,29,,38,107,,9,,,,,,,10,,,,156
,51,,49,,932,6,168,355,456,900,30,,,,,,,,40,,66,155,,5,,,,,,,16,,,,144
,51,,50,,764,8,154,313,391,700,36,,,,,,,,39,,73,59,,2,,,,,,,6,,,,176
,51,,51,,797,2,112,261,359,750,26,,,,,,,,34,,41,42,,0,,,,,,,17,,,,199
,51,,52,,558,6,91,268,303,500,12,,,,,,,,125,,10,32,,0,,,,,,,3,,,,121
,51,,53,,836,5,136,380,465,800,36,,,,,,,,22,,71,68,,3,,,,,,,3,,,,261
,52,,1,,1153,9,210,407,509,1000,22,,,,,,,,,34,67,,,,,,,,,,194,5,,,187
,52,,2,,1015,6,232,475,546,900,41,,,,,,,,,27,39,,,,,,,,,,263,6,,,170
,52,,3,,1002,7,170,433,531,900,34,,,,,,,,,29,55,,,,,,,,,,206,9,,,198
,52,,4,,1097,7,262,461,561,1000,28,,,,,,,,,29,73,,,,,,,,,,154,12,,,265
,52,,5,,1045,3,260,448,526,950,34,,,,,,,,,63,30,,,,,,,,,,169,11,,,218
,52,,6,,941,2,244,508,571,850,42,,,,,,,,,12,101,,,,,,,,,,207,12,,,197
,52,,7,,587,2,144,263,315,550,35,,,,,,,,,15,18,,,,,,,,,,132,16,,,99
,52,,8,,964,4,279,496,604,850,49,,,,,,,,,23,34,,,,,,,,,,174,22,,,302
,52,,9,,1061,1,256,530,650,950,60,,,,,,,,,14,88,,,,,,,,,,193,18,,,274
,52,,10,,293,153,86,134,302,400,7,,,,,,,,,4,19,,,,,,,,,,58,4,,,81
,52,,11,,496,4,152,285,333,500,16,,,,,,,,,15,8,,,,,,,,,,119,7,,,168
,52,,12,,1381,5,207,456,647,1250,31,,,,,,,,,19,114,,,,,,,,,,168,9,,,305
,52,,13,,855,8,184,344,434,750,10,,,,,,,,,7,152,,,,,,,,,,98,8,,,159
,52,,14,,984,6,183,436,529,900,29,,,,,,,,,25,33,,,,,,,,,,95,9,,,337
,52,,15,,1057,6,212,496,635,1000,34,,,,,,,,,12,80,,,,,,,,,,185,11,,,313
,52,,16,,988,4,236,433,566,850,33,,,,,,,,,29,110,,,,,,,,,,201,6,,,186
,52,,17,,473,2,124,247,267,450,16,,,,,,,,,15,23,,,,,,,,,,107,7,,,98
,52,,18,,309,1,83,152,178,300,15,,,,,,,,,1,2,,,,,,,,,,78,4,,,78
,52,,19,,335,3,91,178,216,350,36,,,,,,,,,7,3,,,,,,,,,,94,5,,,71
,52,,20,,273,0,85,175,190,300,7,,,,,,,,,1,12,,,,,,,,,,57,1,,,112
,52,,21,,303,2,92,150,187,300,0,,,,,,,,,1,5,,,,,,,,,,128,1,,,52
,52,,22,,586,1,70,220,296,550,22,,,,,,,,,14,16,,,,,,,,,,78,4,,,162
,52,,23,,941,5,175,345,421,850,25,,,,,,,,,27,85,,,,,,,,,,149,13,,,122
,52,,24,,815,0,148,322,423,750,23,,,,,,,,,9,58,,,,,,,,,,133,11,,,189
,52,,25,,757,7,189,316,420,650,23,,,,,,,,,29,41,,,,,,,,,,175,9,,,143
,52,,26,,803,6,195,429,517,700,45,,,,,,,,,6,19,,,,,,,,,,320,21,,,106
,52,,27,,641,5,196,345,431,600,52,,,,,,,,,11,19,,,,,,,,,,139,14,,,196
,52,,28,,517,7,100,236,297,500,19,,,,,,,,,2,54,,,,,,,,,,71,20,,,131
,52,,29,,620,2,70,395,464,550,5,,,,,,,,,3,27,,,,,,,,,,103,9,,,317
,52,,30,,632,7,152,324,354,550,10,,,,,,,,,7,87,,,,,,,,,,70,11,,,169
,52,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,,1,,1389,5,294,514,691,1250,16,,,,,,,,,,170,91,,,,,,,,,,,,,414
,53,,2,,1336,10,321,553,676,1250,16,,,,,,,,,,233,63,,,,,,,,,,,,,362
,53,,3,,1326,6,238,516,676,1200,27,,,,,,,,,,219,71,,,,,,,,,,,,,359
,53,,4,,1011,2,271,565,701,950,36,,,,,,,,,,237,120,,,,,,,,,,,,,305
,53,,5,,481,2,177,334,367,500,23,,,,,,,,,,112,59,,,,,,,,,,,,,172
,53,,6,,1207,3,225,555,655,1150,32,,,,,,,,,,136,77,,,,,,,,,,,,,409
,53,,7,,352,4,102,229,239,350,6,,,,,,,,,,59,14,,,,,,,,,,,,,160
,53,,8,,1183,1,330,620,740,1100,38,,,,,,,,,,198,49,,,,,,,,,,,,,455
,53,,9,,1180,4,249,534,679,1100,37,,,,,,,,,,282,42,,,,,,,,,,,,,318
,53,,10,,1173,2,259,550,705,1100,26,,,,,,,,,,279,30,,,,,,,,,,,,,370
,53,,11,,1051,0,232,440,567,950,29,,,,,,,,,,212,87,,,,,,,,,,,,,237
,53,,12,,639,1,170,340,420,600,26,,,,,,,,,,97,73,,,,,,,,,,,,,224
,53,,13,,816,1,248,468,565,750,58,,,,,,,,,,116,155,,,,,,,,,,,,,236
,53,,14,,773,5,215,417,477,700,21,,,,,,,,,,180,36,,,,,,,,,,,,,240
,53,,15,,769,2,272,420,498,700,9,,,,,,,,,,292,8,,,,,,,,,,,,,189
,53,,16,,845,2,268,443,527,750,22,,,,,,,,,,174,59,,,,,,,,,,,,,270
,53,,17,,726,2,192,389,444,650,10,,,,,,,,,,84,42,,,,,,,,,,,,,308
,53,,18,,623,1,140,343,406,600,30,,,,,,,,,,92,57,,,,,,,,,,,,,227
,53,,19,,686,2,180,302,357,650,18,,,,,,,,,,105,50,,,,,,,,,,,,,184
,53,,20,,740,2,176,388,443,650,15,,,,,,,,,,69,84,,,,,,,,,,,,,275
,53,,21,,712,3,206,365,440,650,21,,,,,,,,,,136,36,,,,,,,,,,,,,247
,53,,22,,1403,0,314,632,829,1300,38,,,,,,,,,,286,111,,,,,,,,,,,,,394
,53,,23,,836,3,269,467,557,800,24,,,,,,,,,,92,121,,,,,,,,,,,,,320
,53,,24,,1150,3,292,595,720,1050,27,,,,,,,,,,181,170,,,,,,,,,,,,,341
,53,,25,,507,4,159,276,323,500,14,,,,,,,,,,106,66,,,,,,,,,,,,,137
,53,,26,,341,5,88,182,235,350,9,,,,,,,,,,65,63,,,,,,,,,,,,,98
,53,,27,,403,8,136,222,262,400,11,,,,,,,,,,75,54,,,,,,,,,,,,,122
,53,,28,,730,4,220,370,460,650,17,,,,,,,,,,166,80,,,,,,,,,,,,,197
,53,,29,,796,0,137,278,358,700,14,,,,,,,,,,131,57,,,,,,,,,,,,,156
,53,,30,,777,5,207,366,468,700,10,,,,,,,,,,115,32,,,,,,,,,,,,,311
,53,,31,,323,2,118,218,232,350,19,,,,,,,,,,97,43,,,,,,,,,,,,,73
,54,,1,,1213,5,155,339,449,1150,28,,,,,,,,10,,28,88,,,18,,,,,,,,,,276
,54,,2,,872,10,126,289,378,800,13,,,,,,,,8,,13,117,,,37,,,,,,,,,,187
,54,,3,,1116,11,173,301,407,1050,8,,,,,,,,5,,42,101,,,15,,,,,,,,,,236
,54,,4,,1349,8,183,341,424,1250,7,,,,,,,,23,,31,82,,,41,,,,,,,,,,240
,54,,5,,1313,6,161,345,502,1250,17,,,,,,,,5,,37,114,,,24,,,,,,,,,,305
,54,,6,,1324,4,170,305,412,1250,18,,,,,,,,10,,50,72,,,23,,,,,,,,,,239
,54,,7,,1436,3,197,365,500,1350,9,,,,,,,,5,,29,112,,,22,,,,,,,,,,323
,54,,8,,1379,13,146,300,413,1300,10,,,,,,,,30,,60,77,,,17,,,,,,,,,,219
,54,,9,,1162,5,198,370,483,1100,17,,,,,,,,2,,40,163,,,29,,,,,,,,,,232
,54,,10,,1380,2,265,415,539,1300,18,,,,,,,,5,,29,158,,,56,,,,,,,,,,273
,54,,11,,1343,9,157,296,397,1250,8,,,,,,,,4,,34,73,,,32,,,,,,,,,,246
,54,,12,,878,7,152,249,381,800,6,,,,,,,,3,,21,67,,,26,,,,,,,,,,258
,54,,13,,1133,7,153,328,435,1050,22,,,,,,,,10,,23,83,,,29,,,,,,,,,,268
,54,,14,,1361,4,158,289,381,1250,18,,,,,,,,3,,19,70,,,36,,,,,,,,,,229
,54,,15,,825,5,194,350,474,750,36,,,,,,,,7,,15,94,,,43,,,,,,,,,,279
,54,,16,,744,3,208,411,494,700,18,,,,,,,,1,,16,85,,,100,,,,,,,,,,274
,54,,17,,485,4,140,309,359,500,15,,,,,,,,2,,4,72,,,18,,,,,,,,,,248
,54,,18,,1007,1,285,544,611,950,19,,,,,,,,4,,8,202,,,16,,,,,,,,,,360
,54,,19,,455,1,138,273,310,450,12,,,,,,,,2,,4,90,,,8,,,,,,,,,,194
,54,,20,,717,2,186,341,441,700,20,,,,,,,,5,,15,82,,,105,,,,,,,,,,214
,54,,21,,960,5,216,422,532,900,39,,,,,,,,3,,7,69,,,170,,,,,,,,,,243
,54,,22,,1106,4,282,490,646,1050,13,,,,,,,,2,,6,45,,,18,,,,,,,,,,561
,54,,23,,965,2,199,350,476,900,19,,,,,,,,7,,11,186,,,7,,,,,,,,,,246
,54,,24,,604,0,179,320,376,550,23,,,,,,,,1,,20,77,,,35,,,,,,,,,,220
,54,,25,,1316,4,240,462,588,1250,17,,,,,,,,3,,42,155,,,17,,,,,,,,,,351
,54,,26,,1058,2,261,485,559,1000,20,,,,,,,,8,,26,151,,,20,,,,,,,,,,334
,54,,27,,967,1,264,535,647,900,38,,,,,,,,21,,51,200,,,25,,,,,,,,,,312
,54,,28,,1386,2,226,551,698,1300,27,,,,,,,,3,,108,128,,,49,,,,,,,,,,381
,54,,29,,940,2,161,363,446,900,11,,,,,,,,6,,77,78,,,34,,,,,,,,,,239
,54,,30,,799,6,157,286,340,750,14,,,,,,,,1,,30,83,,,15,,,,,,,,,,197
,54,,31,,385,2,131,232,273,400,3,,,,,,,,0,,7,90,,,7,,,,,,,,,,165
,54,,32,,151,4,32,105,126,150,7,,,,,,,,0,,2,43,,,0,,,,,,,,,,74
,54,,33,,389,4,137,222,266,400,8,,,,,,,,1,,15,39,,,13,,,,,,,,,,190
,54,,34,,927,0,274,503,614,850,49,,,,,,,,4,,77,258,,,27,,,,,,,,,,199
,54,,35,,1103,2,331,574,722,1050,27,,,,,,,,5,,227,194,,,20,,,,,,,,,,247
,54,,36,,522,4,118,239,312,500,15,,,,,,,,2,,53,87,,,5,,,,,,,,,,150
,54,,37,,413,2,155,266,297,450,9,,,,,,,,0,,5,82,,,11,,,,,,,,,,190
,54,,38,,231,0,84,173,188,250,9,,,,,,,,1,,4,36,,,19,,,,,,,,,,119
,54,,39,,1204,10,245,354,435,1100,14,,,,,,,,6,,39,84,,,27,,,,,,,,,,265
,54,,40,,1128,4,151,303,381,1050,10,,,,,,,,4,,30,52,,,18,,,,,,,,,,267
,54,,41,,1341,7,158,340,474,1250,12,,,,,,,,7,,73,124,,,20,,,,,,,,,,238
,54,,42,,1364,4,142,326,443,1250,26,,,,,,,,3,,49,106,,,55,,,,,,,,,,204
,54,,43,,934,7,112,213,321,850,8,,,,,,,,8,,30,54,,,14,,,,,,,,,,207
,54,,44,,1135,5,152,236,366,1050,13,,,,,,,,1,,10,140,,,17,,,,,,,,,,185
,54,,45,,812,5,184,355,459,750,40,,,,,,,,3,,17,63,,,62,,,,,,,,,,274
,54,,46,,912,3,250,400,508,850,17,,,,,,,,6,,17,118,,,40,,,,,,,,,,310
,54,,47,,491,4,130,240,280,500,7,,,,,,,,2,,4,56,,,15,,,,,,,,,,196
,54,,48,,959,4,220,400,500,900,12,,,,,,,,7,,21,158,,,50,,,,,,,,,,252
,54,,49,,484,3,110,211,238,500,9,,,,,,,,3,,28,36,,,51,,,,,,,,,,111
,54,,50,,843,8,126,209,316,750,10,,,,,,,,2,,14,75,,,33,,,,,,,,,,172
,55,,1,,1381,7,342,655,845,1300,22,,,,,,,,,,22,325,,79,,,,,,,,,,,394
,55,,2,,1370,2,360,656,842,1250,15,,,,,,,,,,11,325,,73,,,,,,,,,,,418
,55,,3,,1408,2,381,652,841,1300,26,,,,,,,,,,20,347,,73,,,,,,,,,,,371
,55,,4,,1351,2,353,676,841,1250,17,,,,,,,,,,11,373,,108,,,,,,,,,,,332
,55,,5,,926,2,260,555,599,900,24,,,,,,,,,,7,352,,62,,,,,,,,,,,154
,55,,6,,666,1,184,391,483,600,18,,,,,,,,,,20,146,,9,,,,,,,,,,,290
,55,,7,,966,3,270,536,649,900,19,,,,,,,,,,13,262,,31,,,,,,,,,,,324
,55,,8,,818,1,209,463,579,750,22,,,,,,,,,,10,265,,58,,,,,,,,,,,224
