shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Free Georgia,National Democratic Party of Georgia,United National Movement,Movement for Fair Georgia,Christian-Democratic Movement,Public Movement,Freedom Party,Georgian Group,New Rights,People's Party,Merab Kostava Society,Future Georgia,Labour Council of Georgia,Labour,Sportsman's Union,Georgian Dream
Precinct,2,26-2,352,35.2705,\N,\N,\N,\N,3.2967,\N,\N,\N,2,\N,\N,\N,0,0.5417,0.6767,0.1722,\N,\N,\N,\N,\N,\N,4.5455,0,48.8636,0,0.8523,0,0,0,0.8523,0,0,0.2841,0,0,0,44.0341
Precinct,3,26-3,407,29.9045,\N,\N,\N,\N,5.3488,\N,\N,\N,8,\N,\N,\N,0,0.625,0.6533,0.4667,\N,\N,\N,\N,\N,\N,4.4226,0,55.774,0,0.2457,0,0,0,0.7371,0,0,0,0,0,0,36.855
Precinct,4,26-4,211,37.6114,\N,\N,\N,\N,4.955,\N,\N,\N,0,\N,\N,\N,0,0.4417,0.29,0.1611,\N,\N,\N,\N,\N,\N,6.6351,0,57.8199,0,3.7915,0,0,0,0,0,0,0,0,0,0,31.7536
Precinct,5,26-5,569,58.2992,\N,\N,\N,\N,2.0654,\N,\N,\N,0,\N,\N,\N,0,1.0167,0.8533,0.45,\N,\N,\N,\N,\N,\N,2.812,0,49.0334,0,0.8787,0,0,0,0,0,0,0,0,0,0,47.2759
Precinct,6,26-6,493,52.8403,\N,\N,\N,\N,1.5968,\N,\N,\N,0,\N,\N,\N,0,0.875,0.7367,0.3889,\N,\N,\N,\N,\N,\N,2.8398,0,37.5254,0,0.6085,0,0,0,0,0,0,0.2028,0,0,0,58.8235
Precinct,7,26-7,77,49.6774,\N,\N,\N,\N,7.2289,\N,\N,\N,0,\N,\N,\N,0,0.275,0.0467,0.0167,\N,\N,\N,\N,\N,\N,1.2987,0,28.5714,0,0,0,0,0,0,0,0,1.2987,0,0,0,68.8312
Precinct,8,26-8,811,70.5831,\N,\N,\N,\N,2.6411,\N,\N,\N,0,\N,\N,\N,0,1.1875,1.3067,0.8667,\N,\N,\N,\N,\N,\N,1.7263,0,46.1159,0,2.0962,0,0,0,0.2466,0,0,0.8631,0,0,0,48.9519
Precinct,9,26-9,394,63.3441,\N,\N,\N,\N,2.4752,\N,\N,\N,6,\N,\N,\N,0,0.7125,0.6233,0.2556,\N,\N,\N,\N,\N,\N,3.0457,0,36.5482,0,1.7766,0,0,0,0.2538,0,0,0,0,0,0,56.8528
Precinct,10,26-10,154,82.7957,\N,\N,\N,\N,0.6452,\N,\N,\N,0,\N,\N,\N,0,0.375,0.2067,0.0167,\N,\N,\N,\N,\N,\N,0,0,59.0909,0,1.9481,0,0,0,0.6494,0,0,0,0,0,0,38.3117
Precinct,11,26-11,378,68.231,\N,\N,\N,\N,2.5773,\N,\N,\N,1,\N,\N,\N,0,0.6208,0.59,0.3444,\N,\N,\N,\N,\N,\N,1.3228,0,36.7725,0,0.7937,0,0,0,0.5291,0,0,0,0,0,0,60.3175
Precinct,12,26-12,310,69.0423,\N,\N,\N,\N,10.9195,\N,\N,\N,0,\N,\N,\N,0,0.6167,0.5633,0.1722,\N,\N,\N,\N,\N,\N,0.6452,0,45.4839,0,0.3226,0,0,0,0,0,0,0,0,0,0,53.5484
Precinct,13,26-13,157,78.8945,\N,\N,\N,\N,2.4845,\N,\N,\N,2,\N,\N,\N,0,0.3792,0.1667,0.1111,\N,\N,\N,\N,\N,\N,0,0,24.8408,0,0,0,0,0,0,0,0,0.6369,0,0,0,73.2484
Precinct,14,26-14,571,63.5857,\N,\N,\N,\N,4.0336,\N,\N,\N,0,\N,\N,\N,0,1.1875,0.8033,0.3833,\N,\N,\N,\N,\N,\N,1.7513,0,36.2522,0,1.7513,0,0,0,9.9825,0,0,0,0,0,0,50.2627
Precinct,15,26-15,200,78.4314,\N,\N,\N,\N,0,\N,\N,\N,10,\N,\N,\N,0,0.4458,0.2133,0.1611,\N,\N,\N,\N,\N,\N,0,0,45,0,0,0,0,0,3.5,0,0,0,0,0,0,46.5
Precinct,16,26-16,142,70.297,\N,\N,\N,\N,3.4014,\N,\N,\N,0,\N,\N,\N,0,0.3292,0.1967,0.05,\N,\N,\N,\N,\N,\N,1.4085,0,33.8028,0,3.5211,0,0,0,8.4507,0,0,0,0,0,0,52.8169
Precinct,17,26-17,579,67.8781,\N,\N,\N,\N,2.0305,\N,\N,\N,0,\N,\N,\N,0,0.9458,0.8533,0.6,\N,\N,\N,\N,\N,\N,2.418,0,32.6425,0,0.8636,0,0,0,1.7271,0,0,0.1727,0,0,0,62.1762
Precinct,18,26-18,113,75.8389,\N,\N,\N,\N,4.2373,\N,\N,\N,0,\N,\N,\N,0,0.325,0.1,0.0556,\N,\N,\N,\N,\N,\N,0,0,58.4071,0,3.5398,0,0,0,0,0,0,0,0,0,0,38.0531
Precinct,19,26-19,249,66.4,\N,\N,\N,\N,3.4884,\N,\N,\N,3,\N,\N,\N,0,0.5167,0.3867,0.1,\N,\N,\N,\N,\N,\N,2.008,0,51.4056,0,2.008,0,0,0,0.8032,0,0,0.8032,0,0,0,41.7671
Precinct,20,26-20,250,42.0168,\N,\N,\N,\N,4.2146,\N,\N,\N,0,\N,\N,\N,0,0.5875,0.2867,0.1889,\N,\N,\N,\N,\N,\N,4.4,0,46,0,2.4,0,0,0,0.4,0,0,0,0,0,0,46.8
Precinct,21,26-21,270,66.8317,\N,\N,\N,\N,2.8777,\N,\N,\N,0,\N,\N,\N,0,0.5333,0.42,0.1333,\N,\N,\N,\N,\N,\N,1.1111,0,21.1111,0,18.5185,0,0,0,0,0,0,0,0,0,0,59.2593
Precinct,22,26-22,429,37.0787,\N,\N,\N,\N,2.7211,\N,\N,\N,1,\N,\N,\N,0,0.9417,0.5533,0.2722,\N,\N,\N,\N,\N,\N,0.9324,0,51.049,0,3.4965,0,0,0,0.2331,0,0,0.4662,0,0,0,43.5897
Precinct,23,26-23,343,40.0233,\N,\N,\N,\N,2.2792,\N,\N,\N,2,\N,\N,\N,0,0.7625,0.3767,0.3056,\N,\N,\N,\N,\N,\N,0,0,88.0466,0,0.5831,0,0,0,0,0,0,0.5831,0,0,0,10.2041
Precinct,24,26-24,245,69.209,\N,\N,\N,\N,3.9216,\N,\N,\N,2,\N,\N,\N,0,0.6708,0.2667,0.0778,\N,\N,\N,\N,\N,\N,0.4082,0,57.1429,0,2.0408,0,0,0,0,0,0,0,0,0,0,39.5918
Precinct,25,26-25,37,67.2727,\N,\N,\N,\N,15.9091,\N,\N,\N,5,\N,\N,\N,0,0.1333,0.04,0,\N,\N,\N,\N,\N,\N,0,0,48.6486,0,0,0,0,0,0,0,0,5.4054,0,0,0,32.4324
Precinct,26,26-26,223,62.8169,\N,\N,\N,\N,4.7009,\N,\N,\N,2,\N,\N,\N,0,0.4583,0.33,0.1389,\N,\N,\N,\N,\N,\N,1.7937,0,44.843,0,0.8969,0,0,0,0.4484,0,0,0.8969,0,0,0,50.2242
Precinct,27,26-27,251,65.0259,\N,\N,\N,\N,7.037,\N,\N,\N,0,\N,\N,\N,0,0.6583,0.3433,0.05,\N,\N,\N,\N,\N,\N,0.7968,0,88.4462,0,1.1952,0,0,0,0,0,0,0,0,0,0,9.5618
Precinct,28,26-28,78,55.3191,\N,\N,\N,\N,4.878,\N,\N,\N,2,\N,\N,\N,0,0.2208,0.0867,0.0167,\N,\N,\N,\N,\N,\N,0,0,64.1026,0,2.5641,0,0,0,0,0,0,0,0,0,0,30.7692
Precinct,29,26-29,323,66.8737,\N,\N,\N,\N,1.8237,\N,\N,\N,0,\N,\N,\N,0,0.7125,0.5067,0.0333,\N,\N,\N,\N,\N,\N,0.6192,0,24.4582,0,2.4768,0,0,0,0,0,0,0,0,0,0,72.4458
Precinct,30,26-30,219,62.931,\N,\N,\N,\N,3.0973,\N,\N,\N,2,\N,\N,\N,0,0.475,0.32,0.0889,\N,\N,\N,\N,\N,\N,1.3699,0,53.8813,0,1.8265,0,0,0,0.9132,0,0,0.4566,0,0,0,40.6393
Precinct,31,26-31,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
Precinct,32,26-32,32,76.1905,\N,\N,\N,\N,0,\N,\N,\N,0,\N,\N,\N,0,0.125,0.0033,0.0056,\N,\N,\N,\N,\N,\N,0,0,75,0,3.125,0,0,0,0,0,0,0,0,0,0,21.875
Precinct,33,26-33,173,24.2978,\N,\N,\N,\N,5.9783,\N,\N,\N,3,\N,\N,\N,0,0.3875,0.2333,0.1167,\N,\N,\N,\N,\N,\N,0,0,60.6936,0,1.7341,0,0,0,0,0,0,0,0,0,0,35.8382
Precinct,34,26-34,88,58.6667,\N,\N,\N,\N,6.383,\N,\N,\N,0,\N,\N,\N,0,0.2667,0.0833,0.0278,\N,\N,\N,\N,\N,\N,0,0,20.4545,0,0,0,0,0,0,0,0,0,0,0,0,79.5455
Precinct,35,26-35,153,43.9655,\N,\N,\N,\N,4.9689,\N,\N,\N,0,\N,\N,\N,0,0.2708,0.2433,0.1278,\N,\N,\N,\N,\N,\N,12.4183,0,48.366,0,1.9608,0,0,0,0.6536,0,0,0.6536,0,0,0,35.9477
Precinct,36,26-36,124,58.216,\N,\N,\N,\N,6.7669,\N,\N,\N,0,\N,\N,\N,0,0.1125,0.08,0.4556,\N,\N,\N,\N,\N,\N,4.0323,0,41.9355,0,2.4194,0,0,0,0.8065,0,0,0.8065,0,0,0,50
Precinct,37,26-37,326,59.3807,\N,\N,\N,\N,2.9762,\N,\N,\N,0,\N,\N,\N,2,0.6042,0.42,0.3611,\N,\N,\N,\N,\N,\N,0.6135,0,52.7607,0,1.8405,0,0,0,0,0,0,0,0,0,0,45.3988
Precinct,38,26-38,209,61.1111,\N,\N,\N,\N,4.5662,\N,\N,\N,0,\N,\N,\N,0,0.4083,0.3133,0.15,\N,\N,\N,\N,\N,\N,4.7847,0,45.4545,0,1.4354,0,0,0,0,0,0,1.4354,0,0,0,46.89
Precinct,39,26-39,128,71.1111,\N,\N,\N,\N,2.2901,\N,\N,\N,1,\N,\N,\N,0,0.2625,0.2,0.0444,\N,\N,\N,\N,\N,\N,1.5625,0,57.8125,0,0.7813,0,0,0,0,0,0,0,0,0,0,39.0625
Precinct,40,26-40,773,79.2008,\N,\N,\N,\N,2.5221,\N,\N,\N,2,\N,\N,\N,0,0.9375,1.4833,0.6833,\N,\N,\N,\N,\N,\N,0.9056,0,61.3195,0,1.423,0,0,0,0,0,0,0.1294,0,0,0,35.9638
Precinct,41,26-41,128,12.2137,\N,\N,\N,\N,7.2464,\N,\N,\N,0,\N,\N,\N,0,0.3958,0.0867,0.0944,\N,\N,\N,\N,\N,\N,0,0,46.875,0,4.6875,0,0,0,0,0,0,0,0,0,0,48.4375
Precinct,1,27-1,1064,73.3793,\N,\N,\N,\N,1.845,\N,\N,\N,2,\N,\N,\N,0,1.8958,1.6067,0.8167,\N,\N,\N,\N,\N,\N,0,0,27.3496,0.094,0.6579,0,0,0,0.3759,0,0,0,0,0.4699,0,70.8647
Precinct,2,27-2,579,61.6613,\N,\N,\N,\N,2.5253,\N,\N,\N,2,\N,\N,\N,0,0.9083,0.9133,0.5667,\N,\N,\N,\N,\N,\N,0,0,21.0708,0.1727,2.7634,0,0,0,2.0725,0,0,0,0,0.8636,0,72.7116
Precinct,3,27-3,756,58.4687,\N,\N,\N,\N,4.0609,\N,\N,\N,15,\N,\N,\N,0,1.2583,1.2467,0.6222,\N,\N,\N,\N,\N,\N,0,0,22.2222,0.3968,1.1905,0,0,0,1.1905,0,0,0,0,1.7196,0,71.2963
Precinct,4,27-4,920,136.0947,\N,\N,\N,\N,2.8511,\N,\N,\N,0,\N,\N,\N,0,0.7625,0.69,3.0944,\N,\N,\N,\N,\N,\N,0,0,64.0217,0.3261,1.1957,0,0,0,0.2174,0,0,0,0,0.7609,0,33.4783
Precinct,5,27-5,902,60.2941,\N,\N,\N,\N,0.9879,\N,\N,\N,2,\N,\N,\N,0,1.1042,1.5067,1.0778,\N,\N,\N,\N,\N,\N,0,0,11.7517,0,1.2195,0,0,0,0.6652,0,0,0,0,0.1109,0,86.031
Precinct,6,27-6,910,64.311,\N,\N,\N,\N,2.1505,\N,\N,\N,0,\N,\N,\N,0,1.4583,1.51,0.7056,\N,\N,\N,\N,\N,\N,0,0,20.5495,0.1099,0.7692,0,0,0,0.3297,0,0,0,0,0.6593,0,77.5824
Precinct,7,27-7,880,67.2783,\N,\N,\N,\N,2.1135,\N,\N,\N,1,\N,\N,\N,0,1.825,1.1967,0.5667,\N,\N,\N,\N,\N,\N,0,0,18.4091,0.4545,2.2727,0,0,0,0,0,0,0,0,1.5909,0,77.1591
Precinct,8,27-8,590,66.5163,\N,\N,\N,\N,0.6734,\N,\N,\N,0,\N,\N,\N,0,1.0083,0.8633,0.5167,\N,\N,\N,\N,\N,\N,0,0,18.3051,0,1.6949,0,0,0,0.1695,0,0,0,0,1.6949,0,78.1356
Precinct,9,27-9,916,67.7515,\N,\N,\N,\N,3.7815,\N,\N,\N,0,\N,\N,\N,0,1.6417,1.3633,0.8278,\N,\N,\N,\N,\N,\N,0,0,33.7336,0.5459,0.5459,0,0,0,0.2183,0,0,0,0,0.3275,0,64.6288
Precinct,10,27-10,940,64.6048,\N,\N,\N,\N,2.2869,\N,\N,\N,3,\N,\N,\N,0,1.6125,1.3733,0.9056,\N,\N,\N,\N,\N,\N,0,0,39.2553,0.2128,2.1277,0,0,0,0.7447,0,0,0,0,0.9574,0,56.383
Precinct,11,27-11,623,65.9259,\N,\N,\N,\N,2.9595,\N,\N,\N,2,\N,\N,\N,0,1.1792,1.0067,0.3167,\N,\N,\N,\N,\N,\N,0,0,31.1396,0,2.0867,0,0,0,0.8026,0,0,0,0,2.2472,0,63.4029
Precinct,12,27-12,1125,115.2664,\N,\N,\N,\N,2.513,\N,\N,\N,92,\N,\N,\N,0,1.1875,0.8333,3.4389,\N,\N,\N,\N,\N,\N,0,0,53.6889,0.1778,0.8,0,0,0,0,0,0,0,0,0.5333,0,36.6222
Precinct,13,27-13,658,53.3658,\N,\N,\N,\N,3.0928,\N,\N,\N,3,\N,\N,\N,0,1.1292,1.0567,0.5056,\N,\N,\N,\N,\N,\N,0,0,51.6717,1.0638,0.7599,0,0,0,0.7599,0,0,0,0,1.5198,0,43.769
Precinct,14,27-14,526,51.4174,\N,\N,\N,\N,4.1894,\N,\N,\N,0,\N,\N,\N,0,1.1792,0.6567,0.3833,\N,\N,\N,\N,\N,\N,0,0,50.5703,0.3802,1.1407,0,0,0,0.3802,0,0,0,0,1.1407,0,46.3878
Precinct,15,27-15,759,58.9744,\N,\N,\N,\N,2.9412,\N,\N,\N,0,\N,\N,\N,0,1.3208,1.1633,0.6444,\N,\N,\N,\N,\N,\N,0,0,29.3808,0.1318,0.7905,0,0,0,0.2635,0,0,0,0,2.2398,0,67.1937
Precinct,16,27-16,668,54.0453,\N,\N,\N,\N,5.6497,\N,\N,\N,2,\N,\N,\N,0,1.1083,1.07,0.6722,\N,\N,\N,\N,\N,\N,0,0,35.9281,1.0479,2.2455,0,0,0,1.0479,0,0,0,0,3.8922,0,55.5389
Precinct,17,27-17,838,55.8667,\N,\N,\N,\N,3.7887,\N,\N,\N,0,\N,\N,\N,0,1.4167,1.2833,0.8111,\N,\N,\N,\N,\N,\N,0,0,30.7876,2.506,3.1026,0,0,0,0.2387,0,0,0,0,1.5513,0,61.8138
Precinct,18,27-18,831,59.188,\N,\N,\N,\N,3.3721,\N,\N,\N,1,\N,\N,\N,0,1.7208,1.16,0.55,\N,\N,\N,\N,\N,\N,0,0,29.9639,0.8424,1.2034,0,0,0,0.361,0,0,0,0,2.0457,0,65.4633
Precinct,19,27-19,859,65.8238,\N,\N,\N,\N,3.4831,\N,\N,\N,1,\N,\N,\N,0,1.3958,1.3833,0.7778,\N,\N,\N,\N,\N,\N,0,0,48.7776,3.8417,1.979,0,0,0,0.1164,0,0,0,0,1.8626,0,43.3062
Precinct,20,27-20,346,74.4086,\N,\N,\N,\N,2.809,\N,\N,\N,0,\N,\N,\N,0,0.7583,0.44,0.2333,\N,\N,\N,\N,\N,\N,0,0,45.9538,0.289,0.578,0,0,0,0.289,0,0,0,0,2.3121,0,50.578
Precinct,21,27-21,597,64.1246,\N,\N,\N,\N,2.1311,\N,\N,\N,0,\N,\N,\N,0,1.175,0.7467,0.5778,\N,\N,\N,\N,\N,\N,0,0,28.1407,0.1675,1.005,0,0,0,0.335,0,0,0,0,3.1826,0,67.1692
Precinct,22,27-22,561,63.1046,\N,\N,\N,\N,3.4423,\N,\N,\N,0,\N,\N,\N,0,0.9458,0.93,0.4167,\N,\N,\N,\N,\N,\N,0,0,31.7291,0.8913,2.852,0,0,0,0,0,0,0,0,0.8913,0,63.6364
Precinct,23,27-23,656,61.4232,\N,\N,\N,\N,5.2023,\N,\N,\N,0,\N,\N,\N,0,0.9708,1.1167,0.6889,\N,\N,\N,\N,\N,\N,0,0,16.1585,1.2195,24.0854,0,0,0,0.3049,0,0,0,0,0.9146,0,57.3171
Precinct,24,27-24,821,64.8499,\N,\N,\N,\N,3.184,\N,\N,\N,0,\N,\N,\N,0,1.4417,1.2,0.7889,\N,\N,\N,\N,\N,\N,0,0,22.7771,0.609,8.5262,0,0,0,0.609,0,0,0,0,0.4872,0,66.9915
Precinct,25,27-25,302,61.8852,\N,\N,\N,\N,3.2051,\N,\N,\N,0,\N,\N,\N,0,0.6167,0.4567,0.15,\N,\N,\N,\N,\N,\N,0,0,43.3775,0.3311,3.3113,0,0,0,0.6623,0,0,0,0,0.3311,0,51.9868
Precinct,26,27-26,929,71.7375,\N,\N,\N,\N,2.2105,\N,\N,\N,4,\N,\N,\N,0,1.4208,1.41,1.0333,\N,\N,\N,\N,\N,\N,0,0,20.3445,0.9688,0.4306,0,0,0,0.5382,0,0,0,0,2.0452,0,75.2422
Precinct,27,27-27,649,66.4278,\N,\N,\N,\N,2.6987,\N,\N,\N,3,\N,\N,\N,0,1.1125,1.0767,0.4278,\N,\N,\N,\N,\N,\N,0,0,26.3482,0.6163,0.9245,0,0,0,0.9245,0,0,0,0,2.3112,0,68.4129
Precinct,28,27-28,512,69.0958,\N,\N,\N,\N,3.2136,\N,\N,\N,0,\N,\N,\N,0,0.8625,0.8367,0.3944,\N,\N,\N,\N,\N,\N,0,0,36.7188,0,2.3438,0,0,0,0.9766,0,0,0,0,2.9297,0,57.0313
Precinct,29,27-29,387,50.1295,\N,\N,\N,\N,4.6798,\N,\N,\N,0,\N,\N,\N,0,0.575,0.79,0.1722,\N,\N,\N,\N,\N,\N,0,0,55.0388,0.7752,2.3256,0,0,0,0,0,0,0,0,0.7752,0,41.0853
Precinct,30,27-30,540,65.6136,\N,\N,\N,\N,2.7027,\N,\N,\N,0,\N,\N,\N,0,1,0.8233,0.3778,\N,\N,\N,\N,\N,\N,0,0,39.0741,0.1852,3.3333,0,0,0,0.1852,0,0,0,0,1.6667,0,55.5556
Precinct,31,27-31,988,73.0229,\N,\N,\N,\N,2.5641,\N,\N,\N,2,\N,\N,\N,0,1.875,1.3667,0.8556,\N,\N,\N,\N,\N,\N,0,0,17.6113,0.1012,0.8097,0,0,0,0.4049,0,0,0,0,1.1134,0,79.7571
Precinct,32,27-32,459,100.4376,\N,\N,\N,\N,4.9689,\N,\N,\N,0,\N,\N,\N,0,0.7417,0.4467,0.95,\N,\N,\N,\N,\N,\N,0,0,51.8519,0.2179,1.9608,0,0,0,0.4357,0,0,0,0,0.4357,0,45.098
Precinct,33,27-33,426,74.8682,\N,\N,\N,\N,4.4843,\N,\N,\N,0,\N,\N,\N,0,0.7458,0.64,0.4167,\N,\N,\N,\N,\N,\N,0,0,22.5352,0,0,0,0,0,0.2347,0,0,0,0,1.1737,0,76.0563
Precinct,34,27-34,1074,75.4213,\N,\N,\N,\N,2.5408,\N,\N,\N,0,\N,\N,\N,0,1.7917,1.7167,0.8722,\N,\N,\N,\N,\N,\N,0,0,31.378,0.4655,1.1173,0,0,0,0.2793,0,0,0,0,0.838,0,65.9218
Precinct,35,27-35,376,77.0492,\N,\N,\N,\N,3.3419,\N,\N,\N,0,\N,\N,\N,0,0.75,0.5933,0.1722,\N,\N,\N,\N,\N,\N,0,0,40.6915,0,0.266,0,0,0,0,0,0,0,0,0.5319,0,58.5106
Precinct,36,27-36,112,61.5385,\N,\N,\N,\N,2.6087,\N,\N,\N,0,\N,\N,\N,0,0.2542,0.17,0.0167,\N,\N,\N,\N,\N,\N,0,0,49.1071,0.8929,1.7857,0,0,0,0,0,0,0,0,2.6786,0,45.5357
Precinct,37,27-37,499,65.0587,\N,\N,\N,\N,2.729,\N,\N,\N,18,\N,\N,\N,0,0.9917,0.6267,0.4833,\N,\N,\N,\N,\N,\N,0,0,42.485,0.2004,1.6032,0,0,0,0.2004,0,0,0,0,2.004,0,49.8998
Precinct,38,27-38,307,59.381,\N,\N,\N,\N,9.1716,\N,\N,\N,0,\N,\N,\N,0,0.4833,0.5667,0.2889,\N,\N,\N,\N,\N,\N,0,0,59.9349,0,0.9772,0,0,0,0,0,0,0,0,0.9772,0,38.1107
Precinct,39,27-39,622,51.6611,\N,\N,\N,\N,2.0472,\N,\N,\N,0,\N,\N,\N,0,1.2625,0.8133,0.4889,\N,\N,\N,\N,\N,\N,0,0,48.3923,0.8039,1.4469,0,0,0,0.3215,0,0,0,0,3.3762,0,45.6592
Precinct,40,27-40,714,55.0926,\N,\N,\N,\N,3.5135,\N,\N,\N,0,\N,\N,\N,0,1.175,1.21,0.5278,\N,\N,\N,\N,\N,\N,0,0,46.2185,0.5602,1.9608,0,0,0,0.4202,0,0,0,0,0.9804,0,49.8599
Precinct,41,27-41,807,65.9853,\N,\N,\N,\N,4.8349,\N,\N,\N,0,\N,\N,\N,0,1.0667,1.4133,0.9333,\N,\N,\N,\N,\N,\N,0,0,43.8662,0.2478,3.2218,0,0,0,0.2478,0,0,0,0,0.7435,0,51.6729
Precinct,42,27-42,515,55.4957,\N,\N,\N,\N,3.0132,\N,\N,\N,0,\N,\N,\N,0,0.9792,0.8067,0.3,\N,\N,\N,\N,\N,\N,0,0,60.3883,0.7767,1.7476,0,0,0,0,0,0,0,0,3.1068,0,33.9806
Precinct,43,27-43,625,56.8699,\N,\N,\N,\N,5.0152,\N,\N,\N,0,\N,\N,\N,0,1.1417,1.0667,0.3556,\N,\N,\N,\N,\N,\N,0,0,40.48,0.32,0.8,0,0,0,0.32,0,0,0,0,1.28,0,56.8
Precinct,1,28-1,818,60.4136,\N,\N,\N,\N,2.0359,\N,\N,\N,0,\N,\N,\N,0,1.1375,1.29,0.9722,\N,\N,\N,\N,\N,\N,0,0,35.0856,0.8557,0,0,0,0,0.6112,0,0,0,0,5.1345,0,58.313
Precinct,2,28-2,818,63.1173,\N,\N,\N,\N,1.0883,\N,\N,\N,1,\N,\N,\N,0,1.5958,1.1433,0.5611,\N,\N,\N,\N,\N,\N,0.1222,0,33.3741,0.2445,0,0,0,0,1.5892,0,0,0,0,4.5232,0,60.0244
Precinct,3,28-3,789,55.681,\N,\N,\N,\N,2.3515,\N,\N,\N,0,\N,\N,\N,0,1.3917,1.0933,0.8111,\N,\N,\N,\N,\N,\N,0,0,38.7833,1.0139,0,0,0,0,1.0139,0,0,0,0,4.6895,0,54.4994
Precinct,4,28-4,566,48.2523,\N,\N,\N,\N,1.3937,\N,\N,\N,2,\N,\N,\N,0,1.1,0.86,0.2889,\N,\N,\N,\N,\N,\N,0,0,21.5548,0.8834,0,0,0,0,0.8834,0,0,0,0,5.6537,0,70.6714
Precinct,5,28-5,108,56.25,\N,\N,\N,\N,3.5714,\N,\N,\N,2,\N,\N,\N,0,0.1458,0.2033,0.0889,\N,\N,\N,\N,\N,\N,0,0,30.5556,0.9259,0,0,0,0,0,0,0,0,0,1.8519,0,64.8148
Precinct,6,28-6,59,54.6296,\N,\N,\N,\N,4.8387,\N,\N,\N,0,\N,\N,\N,0,0.1167,0.1,0.0222,\N,\N,\N,\N,\N,\N,0,0,35.5932,0,0,0,0,0,0,0,0,0,0,8.4746,0,55.9322
Precinct,7,28-7,656,59.4742,\N,\N,\N,\N,2.6706,\N,\N,\N,0,\N,\N,\N,0,1.0833,1.0933,0.4778,\N,\N,\N,\N,\N,\N,0.3049,0,21.189,0,0,0,0,0,0,0,0,0,0,1.6768,0,76.8293
Precinct,8,28-8,263,59.1011,\N,\N,\N,\N,4.3636,\N,\N,\N,0,\N,\N,\N,0,0.3958,0.5433,0.0944,\N,\N,\N,\N,\N,\N,0,0,18.6312,0,0,0,0,0,0,0,0,0,0,2.6616,0,78.7072
Precinct,9,28-9,338,65.1252,\N,\N,\N,\N,2.5937,\N,\N,\N,1,\N,\N,\N,0,0.9417,0.3533,0.0833,\N,\N,\N,\N,\N,\N,0,0,14.7929,0.5917,0,0,0,0,0.2959,0,0,0,0,7.6923,0,76.3314
Precinct,10,28-10,401,60.7576,\N,\N,\N,\N,2.6699,\N,\N,\N,2,\N,\N,\N,0,0.8042,0.5633,0.2778,\N,\N,\N,\N,\N,\N,0.7481,0,15.7107,0.2494,0,0,0,0,0,0,0,0,0,5.985,0,76.808
Precinct,11,28-11,43,58.9041,\N,\N,\N,\N,4.4444,\N,\N,\N,2,\N,\N,\N,0,0.1292,0.04,0.0111,\N,\N,\N,\N,\N,\N,0,0,34.8837,0,0,0,0,0,2.3256,0,0,0,0,11.6279,0,46.5116
Precinct,12,28-12,436,62.9149,\N,\N,\N,\N,2.8953,\N,\N,\N,0,\N,\N,\N,0,0.7458,0.4933,0.6778,\N,\N,\N,\N,\N,\N,0,0,37.6147,0,0,0,0,0,0,0,0,0,0,25.2294,0,37.156
Precinct,13,28-13,299,52.3643,\N,\N,\N,\N,2.2876,\N,\N,\N,0,\N,\N,\N,0,0.5292,0.3567,0.4,\N,\N,\N,\N,\N,\N,0.3344,0,24.7492,1.0033,0,0,0,0,2.3411,0,0,0,0,14.0468,0,57.5251
Precinct,14,28-14,316,62.5743,\N,\N,\N,\N,3.3639,\N,\N,\N,3,\N,\N,\N,0,0.7083,0.3867,0.2278,\N,\N,\N,\N,\N,\N,0,0,26.8987,0.6329,0,0,0,0,2.8481,0,0,0,0,8.2278,0,60.443
Precinct,15,28-15,253,74.6313,\N,\N,\N,\N,2.3166,\N,\N,\N,2,\N,\N,\N,0,0.4667,0.3,0.3167,\N,\N,\N,\N,\N,\N,0,0,32.4111,0.3953,0,0,0,0,0.3953,0,0,0,0,7.1146,0,58.8933
Precinct,16,28-16,143,50.7092,\N,\N,\N,\N,7.7419,\N,\N,\N,0,\N,\N,\N,0,0.2917,0.1433,0.2333,\N,\N,\N,\N,\N,\N,0,0,52.4476,0.6993,0,0,0,0,0,0,0,0,0,4.1958,0,42.6573
