shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Non-Parliamentary Opposition,Armed Veterans Patriots,United Opposition,United National Movement,Greens Party,In the Name of the Lord,Alliance of Patriots,Self-governance to People,People's Party,Reformers,Our Georgia,Future Georgia,Georgian Party,People's Movement,Christian Democrats,Unity Hall,Way of Georgia,Freedom Party,Labour,Party of People,Merab Kostava Society,Labour Council of Georgia,Georgian Dream
Tbilisi Precinct,5,5-5,425,29.82,,,,,1.62,,,,0,,,,0,0.63,0.55,0.65,,,,,,,2.12,0.71,7.06,37.18,0.71,0.47,3.06,0.94,,0.47,0.0,0.94,,,0.0,0.0,0.0,,2.12,0.0,0.0,0.0,44.0
Tbilisi Precinct,6,5-6,389,26.14,,,,,2.26,,,,0,,,,0,0.64,0.5,0.52,,,,,,,3.6,0.0,12.08,25.71,0.26,1.03,6.68,1.54,,0.51,0.0,0.26,,,0.0,0.0,0.77,,2.06,0.0,0.0,0.0,45.5
Tbilisi Precinct,7,5-7,541,34.35,,,,,1.81,,,,0,,,,0,0.75,0.76,0.8,,,,,,,2.22,0.74,9.24,36.97,0.92,0.74,4.81,0.0,,0.74,0.0,0.0,,,1.11,0.0,0.74,,2.4,0.0,0.18,0.37,38.82
Tbilisi Precinct,8,5-8,464,33.19,,,,,4.53,,,,0,,,,0,0.71,0.75,0.51,,,,,,,0.0,0.22,10.56,34.7,2.16,0.22,2.8,0.65,,0.43,0.0,0.43,,,0.0,0.22,0.43,,3.23,0.0,0.0,0.0,43.75
Tbilisi Precinct,9,5-9,394,29.32,,,,,2.96,,,,0,,,,0,0.53,0.62,0.51,,,,,,,6.09,0.76,13.2,25.63,2.28,0.76,5.08,0.76,,0.25,0.0,0.0,,,0.25,0.0,0.76,,3.3,0.0,0.0,0.25,40.1
Tbilisi Precinct,10,5-10,453,33.76,,,,,6.79,,,,0,,,,0,0.81,0.6,0.62,,,,,,,1.32,0.22,13.69,29.36,1.77,0.44,7.95,1.32,,0.22,0.0,0.0,,,0.22,0.0,0.44,,4.64,0.22,0.0,0.0,37.97
Tbilisi Precinct,11,5-11,476,32.78,,,,,4.23,,,,0,,,,0,0.82,0.73,0.45,,,,,,,0.21,0.84,11.13,39.5,1.89,0.21,2.73,0.42,,1.89,0.0,0.0,,,0.42,0.0,0.63,,2.1,0.0,0.21,0.0,37.82
Tbilisi Precinct,12,5-12,479,31.0,,,,,2.44,,,,0,,,,0,0.62,0.79,0.58,,,,,,,3.34,0.21,7.93,26.72,3.13,0.0,3.55,3.13,,0.42,0.21,0.0,,,0.0,0.0,0.21,,3.13,0.0,0.21,0.42,47.39
Tbilisi Precinct,13,5-13,527,33.76,,,,,3.3,,,,0,,,,0,0.81,0.77,0.67,,,,,,,1.52,1.52,10.82,27.51,0.95,0.38,5.31,0.57,,0.19,0.0,0.19,,,0.0,0.0,0.57,,3.8,0.19,0.38,0.0,46.11
Tbilisi Precinct,14,5-14,430,33.13,,,,,3.59,,,,0,,,,0,0.65,0.66,0.52,,,,,,,1.86,0.0,10.0,33.49,1.63,0.7,5.35,0.0,,0.0,0.0,0.23,,,0.7,0.23,0.7,,2.33,0.0,0.23,0.0,42.56
Tbilisi Precinct,15,5-15,409,30.73,,,,,2.39,,,,0,,,,0,0.6,0.62,0.49,,,,,,,1.71,0.98,9.78,35.7,0.73,0.49,4.65,3.91,,0.24,0.0,0.0,,,0.0,0.49,0.24,,3.42,0.0,0.24,0.24,37.16
Tbilisi Precinct,16,5-16,492,39.39,,,,,2.38,,,,0,,,,0,0.67,0.72,0.72,,,,,,,1.22,1.22,15.45,22.56,2.85,1.22,2.24,1.22,,0.41,0.2,0.0,,,0.0,0.2,0.81,,0.81,0.0,0.0,0.61,48.58
Tbilisi Precinct,17,5-17,397,29.72,,,,,5.48,,,,0,,,,0,0.58,0.69,0.4,,,,,,,1.01,0.5,13.1,20.4,1.01,0.5,3.02,1.01,,0.0,0.0,0.0,,,0.25,0.25,0.25,,2.27,0.0,0.25,0.25,55.67
Tbilisi Precinct,18,5-18,504,37.09,,,,,2.33,,,,0,,,,0,0.81,0.72,0.59,,,,,,,1.79,0.4,11.9,28.17,2.58,0.2,4.56,0.0,,0.99,0.2,0.2,,,0.4,0.4,0.79,,3.17,0.99,0.4,0.2,40.48
Tbilisi Precinct,19,5-19,522,38.67,,,,,4.92,,,,0,,,,0,0.61,0.97,0.62,,,,,,,1.53,0.38,9.0,24.9,1.15,0.77,3.83,0.0,,1.53,0.38,0.0,,,0.38,0.19,0.19,,2.11,0.0,0.19,0.77,52.49
Tbilisi Precinct,20,5-20,441,35.08,,,,,4.75,,,,0,,,,0,0.6,0.66,0.67,,,,,,,0.68,0.68,7.71,33.11,0.23,0.45,3.63,0.45,,0.23,0.0,0.0,,,0.0,14.06,0.45,,3.4,0.0,0.91,0.68,32.43
Tbilisi Precinct,21,5-21,448,29.95,,,,,3.45,,,,0,,,,0,0.53,0.8,0.54,,,,,,,1.79,1.12,6.03,27.9,0.89,0.45,3.79,0.22,,1.34,0.45,0.45,,,0.22,1.12,0.45,,1.34,0.0,0.22,0.22,51.79
Tbilisi Precinct,22,5-22,632,43.92,,,,,4.82,,,,0,,,,0,1.03,0.91,0.79,,,,,,,1.27,0.95,16.3,23.58,0.95,0.79,2.85,0.32,,0.16,0.16,0.0,,,0.32,0.0,0.16,,4.11,0.0,0.16,0.16,47.78
Tbilisi Precinct,23,5-23,381,29.22,,,,,3.3,,,,0,,,,0,0.55,0.59,0.47,,,,,,,1.57,0.52,7.87,26.77,3.15,0.0,5.51,0.52,,0.26,0.52,0.0,,,2.89,0.26,0.0,,2.36,0.0,0.26,0.0,47.51
Tbilisi Precinct,24,5-24,582,42.86,,,,,5.37,,,,0,,,,0,0.83,1.02,0.61,,,,,,,1.72,0.17,10.14,33.16,0.17,0.34,4.98,0.0,,0.17,0.17,0.0,,,0.17,0.0,0.52,,3.78,0.17,0.0,0.0,44.33
Tbilisi Precinct,25,5-25,553,37.9,,,,,2.81,,,,0,,,,0,0.95,0.72,0.69,,,,,,,1.63,0.72,8.5,35.08,1.09,0.54,5.06,0.18,,0.0,0.36,0.0,,,0.18,0.18,0.0,,2.71,0.0,0.36,0.0,43.4
Tbilisi Precinct,26,5-26,462,33.5,,,,,5.13,,,,0,,,,0,0.63,0.76,0.61,,,,,,,1.95,0.43,11.04,25.97,2.16,0.65,6.49,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.08,,3.46,0.0,0.0,0.22,43.51
Tbilisi Precinct,27,5-27,474,31.43,,,,,4.24,,,,0,,,,0,0.74,0.7,0.61,,,,,,,0.21,0.0,11.81,25.11,0.21,0.21,4.43,0.0,,0.42,0.0,0.42,,,0.21,0.21,0.21,,2.32,0.42,0.63,0.42,52.74
Tbilisi Precinct,28,5-28,489,32.77,,,,,3.55,,,,0,,,,0,0.74,0.73,0.61,,,,,,,1.02,0.61,6.54,30.67,1.02,0.2,3.68,0.0,,5.93,0.41,0.61,,,0.61,0.2,0.2,,3.48,0.0,0.2,0.0,44.58
Tbilisi Precinct,29,5-29,452,30.94,,,,,3.83,,,,0,,,,0,0.6,0.67,0.69,,,,,,,2.21,0.89,15.27,14.38,1.99,0.22,7.3,0.0,,0.44,0.0,0.0,,,0.0,0.0,0.66,,4.87,0.0,0.44,0.22,50.66
Tbilisi Precinct,30,5-30,415,31.68,,,,,6.53,,,,0,,,,0,0.8,0.6,0.4,,,,,,,2.41,0.48,10.84,33.25,0.48,0.48,5.3,0.0,,0.24,0.0,0.0,,,0.0,0.0,0.48,,3.86,0.0,0.24,0.96,40.96
Tbilisi Precinct,31,5-31,498,31.96,,,,,2.54,,,,0,,,,0,0.75,0.67,0.72,,,,,,,1.61,0.6,6.63,23.29,1.0,0.2,3.82,0.0,,1.2,0.0,0.2,,,0.2,0.4,0.8,,3.61,0.0,0.6,0.0,55.62
Tbilisi Precinct,32,5-32,344,21.03,,,,,3.1,,,,0,,,,0,0.59,0.42,0.49,,,,,,,0.29,0.29,6.1,41.28,0.87,0.0,3.49,0.29,,0.0,0.29,0.0,,,0.29,0.0,0.0,,3.2,0.0,0.0,0.0,43.6
Tbilisi Precinct,33,5-33,388,28.12,,,,,3.0,,,,0,,,,0,0.63,0.52,0.52,,,,,,,1.8,0.26,7.73,27.84,1.29,0.26,4.9,0.0,,0.0,0.26,0.0,,,0.0,0.0,1.03,,2.58,0.26,0.26,0.0,51.55
Tbilisi Precinct,34,5-34,442,34.34,,,,,5.15,,,,0,,,,0,0.59,0.69,0.66,,,,,,,2.04,0.23,7.47,26.92,0.91,0.0,3.85,0.0,,0.23,0.45,0.0,,,0.0,0.0,0.45,,4.07,0.23,0.23,0.91,52.04
Tbilisi Precinct,35,5-35,504,32.39,,,,,3.82,,,,0,,,,0,0.78,0.64,0.79,,,,,,,0.99,0.0,5.36,33.13,0.2,0.4,2.78,0.0,,0.2,0.0,0.2,,,0.0,0.0,0.4,,2.78,0.2,0.0,0.4,52.18
Tbilisi Precinct,36,5-36,606,44.1,,,,,3.81,,,,0,,,,0,1.03,0.76,0.86,,,,,,,2.31,1.32,7.59,32.67,0.5,0.33,5.78,0.17,,0.0,0.0,0.0,,,0.17,0.0,0.17,,4.62,0.66,0.5,0.0,43.23
Tbilisi Precinct,37,5-37,496,36.58,,,,,3.69,,,,0,,,,0,0.75,0.73,0.64,,,,,,,2.02,0.81,8.27,26.01,1.01,0.2,5.44,0.4,,0.2,0.0,0.2,,,0.0,0.0,1.21,,3.83,0.0,0.0,0.0,50.0
Tbilisi Precinct,38,5-38,603,36.15,,,,,3.37,,,,0,,,,0,1.01,0.85,0.7,,,,,,,1.16,0.0,8.46,48.76,1.82,0.33,1.49,0.17,,0.17,0.17,0.83,,,0.0,0.0,0.33,,2.65,0.0,0.66,0.0,32.67
Tbilisi Precinct,39,5-39,430,31.09,,,,,4.87,,,,0,,,,0,0.74,0.56,0.59,,,,,,,0.93,0.23,18.37,20.93,0.47,0.7,4.88,1.16,,0.0,0.0,0.23,,,0.0,0.47,0.23,,3.72,0.23,0.23,0.0,45.58
Tbilisi Precinct,40,5-40,413,27.01,,,,,3.5,,,,0,,,,0,0.7,0.52,0.57,,,,,,,0.97,0.24,8.47,34.87,0.48,0.48,4.12,0.0,,0.0,0.0,0.24,,,0.0,0.24,0.0,,2.18,0.0,0.0,0.0,47.7
Tbilisi Precinct,41,5-41,348,23.75,,,,,4.13,,,,0,,,,0,0.55,0.52,0.41,,,,,,,1.44,0.29,5.17,33.33,1.44,0.29,4.31,0.86,,0.57,0.0,0.0,,,0.0,0.0,0.29,,4.6,0.0,0.0,0.0,47.41
Tbilisi Precinct,42,5-42,414,26.69,,,,,3.5,,,,0,,,,0,0.65,0.49,0.71,,,,,,,1.69,0.72,10.39,39.37,1.21,0.0,1.69,0.0,,0.48,0.0,0.97,,,0.0,0.0,0.24,,2.9,0.0,0.0,0.24,39.86
Tbilisi Precinct,43,5-43,311,21.1,,,,,2.81,,,,0,,,,0,0.62,0.31,0.43,,,,,,,0.96,0.64,9.0,26.69,0.96,0.96,4.18,0.64,,0.64,0.0,0.32,,,0.64,0.0,0.32,,2.57,0.0,0.0,0.0,51.45
Tbilisi Precinct,44,5-44,335,22.5,,,,,4.01,,,,0,,,,0,0.54,0.46,0.46,,,,,,,2.99,0.0,13.43,30.75,1.19,1.49,3.58,0.3,,0.3,0.3,0.0,,,0.0,0.0,0.9,,1.79,0.0,0.0,0.0,42.99
Tbilisi Precinct,45,5-45,291,20.17,,,,,4.59,,,,0,,,,0,0.4,0.5,0.32,,,,,,,0.69,0.34,21.31,31.27,0.0,0.69,3.09,0.34,,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.37,0.0,0.0,0.0,40.89
Tbilisi Precinct,46,5-46,372,23.72,,,,,2.62,,,,0,,,,0,0.56,0.44,0.63,,,,,,,1.61,0.81,14.25,25.27,1.08,0.81,4.84,0.54,,0.27,0.0,0.0,,,0.0,0.0,0.81,,4.3,0.54,0.0,0.27,44.62
Tbilisi Precinct,47,5-47,431,31.23,,,,,4.22,,,,0,,,,0,0.7,0.63,0.52,,,,,,,2.55,0.46,12.07,29.7,1.86,0.46,3.94,0.0,,0.23,0.23,0.0,,,0.0,0.46,0.0,,3.71,0.46,0.23,0.0,43.62
Tbilisi Precinct,48,5-48,387,32.47,,,,,4.91,,,,0,,,,0,0.63,0.56,0.48,,,,,,,1.55,1.29,11.37,26.1,0.26,0.26,3.88,0.0,,0.0,0.0,0.0,,,0.26,2.84,0.0,,2.33,0.26,0.26,0.0,49.1
Tbilisi Precinct,49,5-49,304,24.94,,,,,2.56,,,,0,,,,0,0.52,0.42,0.34,,,,,,,0.33,0.66,10.2,30.26,0.99,0.33,2.63,0.0,,0.66,0.0,0.66,,,0.0,0.0,0.99,,4.28,0.0,0.33,0.33,47.37
Tbilisi Precinct,50,5-50,325,29.33,,,,,4.13,,,,0,,,,0,0.51,0.46,0.43,,,,,,,0.62,0.92,12.0,30.46,0.62,0.62,3.69,0.62,,0.31,0.31,0.62,,,0.0,0.92,0.31,,3.69,0.0,0.0,0.0,44.0
Tbilisi Precinct,51,5-51,373,24.56,,,,,4.11,,,,0,,,,0,0.56,0.46,0.64,,,,,,,1.61,2.41,10.46,21.72,0.8,0.27,2.68,0.0,,0.27,0.27,0.0,,,0.0,1.07,0.27,,6.43,0.8,0.27,0.54,50.13
Tbilisi Precinct,52,5-52,566,33.91,,,,,4.55,,,,0,,,,0,0.91,0.81,0.72,,,,,,,1.59,1.24,8.3,31.45,0.18,0.18,6.18,0.18,,0.53,0.0,0.0,,,0.0,1.06,0.53,,3.89,0.0,0.0,0.35,43.64
Tbilisi Precinct,53,5-53,399,27.44,,,,,5.67,,,,0,,,,0,0.68,0.55,0.52,,,,,,,1.75,0.75,9.52,38.85,1.25,0.75,3.51,0.0,,0.75,0.75,0.0,,,0.0,0.0,0.75,,3.26,0.0,0.5,0.0,37.59
Tbilisi Precinct,54,5-54,419,33.68,,,,,4.34,,,,0,,,,0,0.64,0.59,0.6,,,,,,,1.91,0.48,8.35,26.01,2.39,0.48,5.01,0.0,,0.0,0.24,0.0,,,0.0,0.0,0.48,,3.58,0.24,0.0,0.48,50.36
Tbilisi Precinct,55,5-55,466,35.68,,,,,2.31,,,,0,,,,0,0.76,0.73,0.42,,,,,,,3.0,0.43,8.58,22.75,1.93,0.43,11.8,0.0,,0.0,0.21,0.0,,,0.0,0.21,0.43,,4.72,0.0,1.07,0.0,44.42
Tbilisi Precinct,56,5-56,431,32.93,,,,,4.01,,,,0,,,,0,0.65,0.71,0.44,,,,,,,8.58,1.16,12.3,19.72,0.46,0.46,4.18,0.0,,0.0,0.0,0.46,,,0.23,0.0,0.23,,5.34,0.23,0.0,0.0,46.64
Tbilisi Precinct,57,5-57,348,29.34,,,,,4.4,,,,0,,,,0,0.63,0.5,0.35,,,,,,,3.16,0.0,9.2,35.34,1.72,1.15,4.89,0.0,,0.57,0.0,0.0,,,0.0,0.0,0.57,,4.02,0.0,0.0,0.29,39.08
Tbilisi Precinct,58,5-58,421,33.12,,,,,4.75,,,,0,,,,0,0.65,0.66,0.49,,,,,,,1.43,0.24,12.11,32.54,1.19,0.48,4.04,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.48,,4.28,0.0,0.24,0.0,42.99
Tbilisi Precinct,59,5-59,425,32.12,,,,,4.06,,,,0,,,,0,0.67,0.6,0.57,,,,,,,2.12,0.71,11.29,31.06,1.88,0.94,8.94,0.24,,0.0,0.0,0.24,,,0.0,0.0,0.71,,2.12,0.0,0.0,0.0,39.29
Tbilisi Precinct,60,5-60,447,35.96,,,,,5.1,,,,0,,,,0,0.65,0.68,0.63,,,,,,,1.34,0.45,8.5,24.83,1.12,1.12,2.91,0.67,,1.12,0.22,0.22,,,0.0,0.0,0.89,,5.15,0.22,0.45,0.0,50.78
Tbilisi Precinct,61,5-61,381,30.6,,,,,2.06,,,,0,,,,0,0.59,0.57,0.43,,,,,,,0.79,2.1,12.07,29.13,1.31,0.79,5.51,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.79,,2.1,0.52,0.0,0.0,44.88
Tbilisi Precinct,62,5-62,406,31.21,,,,,4.25,,,,0,,,,0,0.52,0.64,0.6,,,,,,,1.48,0.99,9.61,29.06,2.22,0.99,4.68,0.25,,0.25,0.0,0.0,,,0.0,0.0,0.74,,4.68,0.49,0.0,0.0,44.34
Tbilisi Precinct,63,5-63,526,39.7,,,,,4.36,,,,0,,,,0,1.01,0.68,0.58,,,,,,,0.95,0.19,9.51,29.66,0.76,1.33,3.8,0.0,,0.0,0.0,0.19,,,0.19,0.0,0.76,,3.42,0.38,0.0,0.19,48.67
Tbilisi Precinct,64,5-64,424,32.42,,,,,4.5,,,,0,,,,0,0.63,0.63,0.57,,,,,,,1.89,0.94,7.55,23.58,0.0,0.0,6.6,1.65,,0.24,0.0,0.0,,,0.47,0.0,0.24,,1.89,0.0,0.0,0.24,54.72
Tbilisi Precinct,65,5-65,365,29.67,,,,,3.18,,,,0,,,,0,0.56,0.57,0.39,,,,,,,1.64,0.27,12.33,30.96,0.82,1.1,2.47,0.27,,0.0,0.0,0.0,,,0.27,1.1,0.0,,4.11,0.0,0.0,0.0,44.66
Tbilisi Precinct,66,5-66,307,25.0,,,,,4.06,,,,0,,,,0,0.52,0.42,0.38,,,,,,,2.61,1.3,14.33,27.69,1.3,0.65,5.86,0.33,,0.0,0.0,0.33,,,0.0,0.0,0.65,,3.58,0.33,0.0,0.0,40.39
Tbilisi Precinct,67,5-67,407,31.12,,,,,3.78,,,,0,,,,0,0.65,0.57,0.54,,,,,,,3.44,0.49,10.07,25.55,0.74,0.49,3.19,0.25,,0.0,0.0,0.25,,,0.0,0.0,0.25,,4.18,0.0,0.0,0.0,50.86
Tbilisi Precinct,68,5-68,469,37.05,,,,,3.7,,,,0,,,,0,0.74,0.77,0.43,,,,,,,1.71,0.64,8.96,28.57,0.85,0.85,6.18,0.21,,0.21,0.0,0.0,,,0.21,0.43,0.43,,3.41,0.0,0.0,0.0,47.55
Tbilisi Precinct,69,5-69,411,34.34,,,,,3.52,,,,0,,,,0,0.75,0.52,0.49,,,,,,,0.49,0.49,9.49,32.6,0.24,0.49,3.89,0.24,,0.0,0.0,0.0,,,0.0,0.73,0.97,,4.38,0.0,0.24,0.24,45.5
Tbilisi Precinct,70,5-70,368,27.75,,,,,2.9,,,,0,,,,0,0.58,0.46,0.57,,,,,,,1.36,0.54,12.23,23.37,1.36,0.0,8.97,0.0,,0.54,0.27,0.0,,,0.54,0.0,0.27,,3.26,0.0,0.0,0.0,47.28
Tbilisi Precinct,71,5-71,372,31.05,,,,,3.63,,,,0,,,,0,0.47,0.58,0.56,,,,,,,2.69,0.0,7.8,31.99,0.81,0.27,5.65,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.27,,5.11,0.27,0.54,0.0,44.35
Tbilisi Precinct,72,5-72,347,29.14,,,,,5.45,,,,0,,,,0,0.54,0.5,0.48,,,,,,,1.15,1.15,9.51,31.12,0.0,0.58,3.75,0.0,,0.0,0.0,0.0,,,0.0,0.29,0.29,,3.17,0.0,0.0,0.29,48.7
Tbilisi Precinct,73,5-73,346,29.75,,,,,3.08,,,,0,,,,0,0.55,0.47,0.47,,,,,,,1.45,1.16,9.54,30.64,2.02,0.0,3.47,0.29,,0.58,0.0,0.29,,,0.0,0.0,0.87,,4.34,0.0,0.29,0.0,45.09
Tbilisi Precinct,74,5-74,413,31.34,,,,,3.5,,,,0,,,,0,0.62,0.79,0.23,,,,,,,0.97,0.73,8.96,25.18,0.73,1.21,7.02,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.24,,4.12,0.24,0.0,0.0,50.61
Tbilisi Precinct,75,5-75,359,29.16,,,,,1.37,,,,0,,,,0,0.51,0.53,0.46,,,,,,,1.95,5.29,12.81,18.94,1.67,0.28,0.0,0.0,,0.28,0.0,0.0,,,0.0,0.0,0.56,,4.18,0.0,0.0,0.28,53.76
Tbilisi Precinct,76,5-76,462,37.32,,,,,2.12,,,,0,,,,0,0.74,0.64,0.57,,,,,,,1.3,0.22,5.19,37.45,0.65,0.87,4.55,0.43,,0.43,0.43,0.0,,,0.22,0.22,2.38,,2.16,0.0,0.22,0.22,42.86
Tbilisi Precinct,1,6-1,356,29.35,,,,,5.07,,,,0,,,,0,0.7,0.44,0.42,,,,,,,1.12,0.84,10.96,30.62,0.28,0.84,8.43,0.0,,0.28,0.0,0.0,,,0.56,0.0,0.56,,7.02,0.0,0.0,0.28,38.2
Tbilisi Precinct,2,6-2,431,39.61,,,,,3.58,,,,0,,,,0,0.65,0.79,0.31,,,,,,,1.16,0.7,8.58,29.23,0.93,0.23,5.34,0.0,,0.23,0.0,0.0,,,0.23,0.0,0.7,,2.09,0.0,0.23,0.23,50.12
Tbilisi Precinct,3,6-3,493,38.97,,,,,3.33,,,,0,,,,0,0.8,0.68,0.62,,,,,,,0.81,1.83,7.1,40.37,1.22,1.01,4.26,0.0,,0.61,0.0,0.0,,,0.0,0.0,0.0,,4.06,0.0,0.2,0.41,38.34
Tbilisi Precinct,4,6-4,312,33.02,,,,,5.45,,,,0,,,,0,0.5,0.49,0.34,,,,,,,0.64,0.0,8.01,29.49,0.64,0.32,4.81,0.0,,0.32,0.0,0.32,,,0.0,0.0,0.64,,5.13,0.0,0.0,0.0,49.68
Tbilisi Precinct,5,6-5,343,33.96,,,,,5.51,,,,0,,,,0,0.62,0.46,0.43,,,,,,,3.21,1.46,8.75,23.62,0.0,0.0,8.75,0.0,,0.29,0.0,0.0,,,0.0,0.0,0.29,,4.37,0.0,0.29,0.0,48.98
Tbilisi Precinct,6,6-6,394,35.69,,,,,4.6,,,,0,,,,0,0.68,0.61,0.38,,,,,,,1.52,0.76,7.87,33.25,0.76,0.25,7.11,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.25,,2.28,0.25,0.25,0.0,45.18
Tbilisi Precinct,7,6-7,294,33.22,,,,,4.55,,,,0,,,,0,0.5,0.42,0.35,,,,,,,1.36,0.34,13.95,21.43,1.02,0.68,4.76,0.0,,0.0,0.34,0.34,,,0.34,0.0,1.02,,4.08,0.0,0.34,0.0,50.0
Tbilisi Precinct,8,6-8,449,38.15,,,,,5.27,,,,0,,,,0,0.7,0.68,0.57,,,,,,,1.56,0.45,10.69,31.63,1.34,0.0,12.47,0.0,,0.0,0.22,0.0,,,0.67,0.0,0.22,,4.01,0.22,0.0,0.0,36.53
Tbilisi Precinct,9,6-9,379,29.94,,,,,4.05,,,,0,,,,0,0.59,0.53,0.52,,,,,,,1.06,2.37,6.86,21.37,0.53,1.32,10.03,0.0,,0.53,0.0,0.26,,,0.0,0.0,0.26,,4.75,1.06,0.26,0.26,48.81
Tbilisi Precinct,10,6-10,361,36.54,,,,,2.96,,,,0,,,,0,0.48,0.58,0.45,,,,,,,1.94,0.0,7.48,25.21,1.11,1.11,4.99,0.0,,0.0,0.28,0.55,,,0.28,0.0,1.11,,4.99,1.39,0.0,0.0,49.58
Tbilisi Precinct,11,6-11,317,33.9,,,,,5.09,,,,0,,,,0,0.54,0.41,0.44,,,,,,,0.95,0.63,5.99,23.97,1.58,0.63,8.2,0.0,,0.32,0.0,0.0,,,0.63,0.0,0.32,,3.47,10.09,0.32,0.0,42.9
Tbilisi Precinct,12,6-12,372,31.47,,,,,3.88,,,,0,,,,0,0.57,0.59,0.42,,,,,,,0.81,0.27,12.37,27.69,0.54,0.0,7.53,0.54,,0.0,0.0,0.0,,,0.54,0.0,0.0,,8.6,0.0,0.27,0.54,40.32
Tbilisi Precinct,13,6-13,424,35.3,,,,,2.3,,,,0,,,,0,0.53,0.63,0.65,,,,,,,1.65,0.24,11.08,32.78,0.24,0.24,7.31,0.47,,0.0,0.0,0.24,,,0.24,0.0,0.71,,3.3,0.24,0.0,0.0,41.04
Tbilisi Precinct,14,6-14,401,36.06,,,,,3.37,,,,0,,,,0,0.65,0.57,0.49,,,,,,,2.24,1.0,8.48,27.18,2.24,0.75,6.73,0.25,,0.25,0.5,0.0,,,0.25,0.25,1.5,,2.99,0.0,0.5,0.0,44.39
Tbilisi Precinct,15,6-15,345,30.86,,,,,4.96,,,,0,,,,0,0.59,0.5,0.39,,,,,,,1.45,1.16,10.43,30.14,0.87,0.0,3.77,0.58,,0.0,0.0,0.0,,,0.29,0.0,0.87,,4.64,0.29,0.87,0.58,44.06
Tbilisi Precinct,16,6-16,468,35.11,,,,,3.11,,,,0,,,,0,0.71,0.61,0.72,,,,,,,1.07,1.07,8.55,20.94,1.5,1.28,5.34,0.0,,0.64,0.0,0.21,,,0.0,0.21,0.43,,4.06,0.21,0.43,0.21,54.06
Tbilisi Precinct,17,6-17,410,31.64,,,,,3.53,,,,0,,,,0,0.65,0.57,0.54,,,,,,,0.73,0.98,5.61,31.71,0.98,0.24,6.83,0.0,,3.41,0.0,0.0,,,0.0,0.0,1.22,,6.1,0.73,0.24,0.0,41.22
Tbilisi Precinct,18,6-18,367,30.97,,,,,3.93,,,,0,,,,0,0.58,0.55,0.43,,,,,,,0.27,0.82,7.36,39.24,0.82,0.82,5.18,0.27,,0.27,0.0,0.0,,,0.0,0.0,0.55,,3.81,0.0,0.0,0.0,40.6
Tbilisi Precinct,19,6-19,373,31.66,,,,,2.36,,,,0,,,,0,0.52,0.6,0.43,,,,,,,0.27,0.0,11.26,27.88,0.27,0.54,4.83,0.27,,0.0,0.27,0.0,,,0.27,0.0,0.54,,3.75,0.0,0.27,0.0,49.6
Tbilisi Precinct,20,6-20,462,36.7,,,,,3.95,,,,0,,,,0,0.71,0.71,0.54,,,,,,,1.73,0.43,6.49,23.81,0.65,0.43,5.41,0.0,,0.43,0.22,0.22,,,0.22,0.22,0.43,,3.68,0.0,0.22,0.0,54.98
Tbilisi Precinct,21,6-21,381,29.47,,,,,3.05,,,,0,,,,0,0.61,0.47,0.58,,,,,,,2.1,0.26,7.61,26.77,1.31,0.26,6.56,0.0,,3.94,0.52,0.26,,,0.26,0.0,0.79,,2.36,0.0,0.0,0.0,46.98
Tbilisi Precinct,22,6-22,400,30.96,,,,,3.61,,,,0,,,,0,0.63,0.63,0.42,,,,,,,3.5,0.75,9.5,23.0,2.0,0.5,9.25,0.0,,0.75,0.0,0.25,,,0.0,0.0,0.0,,3.75,0.0,0.0,0.25,46.5
Tbilisi Precinct,23,6-23,367,34.08,,,,,2.91,,,,0,,,,0,0.56,0.58,0.39,,,,,,,5.45,0.27,9.54,34.06,0.27,0.27,4.63,0.27,,0.0,0.27,0.0,,,0.27,0.0,0.82,,4.09,0.0,0.0,0.0,39.78
Tbilisi Precinct,24,6-24,409,36.68,,,,,4.22,,,,0,,,,0,0.55,0.68,0.5,,,,,,,0.98,1.22,6.6,28.61,0.49,0.0,2.93,0.24,,0.24,0.0,0.0,,,0.24,0.0,4.65,,3.42,0.49,0.24,0.0,49.39
