shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Non-Parliamentary Opposition,Armed Veterans Patriots,United Opposition,United National Movement,Greens Party,Alliance of Patriots,Self-governance to People,Reformers,Future Georgia,Georgian Party,Christian Democrats,Unity Hall,Way of Georgia,Labour Party,Party of People,Merab Kostava Society,Georgian Dream
Precinct,21,62-21,166,46.11,,,,,2.35,,,,0,,,,0,0.33,0.26,0.08,,,,,,,,,3.61,7.23,,31.93,0.6,,,,,,,,,,56.02
Precinct,22,62-22,142,53.58,,,,,2.07,,,,0,,,,0,0.22,0.22,0.15,,,,,,,,,3.52,7.04,,11.27,0.7,,,,,,,,,,77.46
Precinct,23,62-23,147,65.33,,,,,0.68,,,,0,,,,0,0.18,0.29,0.1,,,,,,,,,2.04,12.24,,12.93,0.0,,,,,,,,,,72.79
Precinct,24,62-24,264,61.11,,,,,2.22,,,,0,,,,0,0.52,0.34,0.23,,,,,,,,,1.14,20.45,,19.7,0.38,,,,,,,,,,58.33
Precinct,25,62-25,200,64.52,,,,,8.68,,,,0,,,,0,0.48,0.25,0.17,,,,,,,,,6.5,8.5,,20.0,0.5,,,,,,,,,,63.0
Precinct,26,62-26,444,59.04,,,,,2.42,,,,0,,,,0,0.78,0.58,0.52,,,,,,,,,3.38,15.54,,34.01,1.13,,,,,,,,,,45.95
Precinct,27,62-27,320,58.39,,,,,3.61,,,,0,,,,0,0.49,0.51,0.34,,,,,,,,,3.13,16.56,,23.13,0.31,,,,,,,,,,56.88
Precinct,28,62-28,401,61.6,,,,,2.67,,,,0,,,,0,0.73,0.61,0.3,,,,,,,,,35.16,4.74,,11.97,0.5,,,,,,,,,,47.63
Precinct,29,62-29,170,65.64,,,,,2.3,,,,0,,,,0,0.36,0.21,0.13,,,,,,,,,15.29,15.88,,13.53,0.0,,,,,,,,,,55.29
Precinct,30,62-30,310,54.48,,,,,3.13,,,,0,,,,0,0.58,0.47,0.22,,,,,,,,,7.74,7.42,,8.39,0.32,,,,,,,,,,76.13
Precinct,31,62-31,503,64.49,,,,,3.64,,,,0,,,,0,0.93,0.81,0.31,,,,,,,,,1.59,8.75,,46.52,0.0,,,,,,,,,,43.14
Precinct,32,62-32,145,77.54,,,,,2.68,,,,0,,,,0,0.23,0.21,0.17,,,,,,,,,6.21,13.1,,40.0,1.38,,,,,,,,,,39.31
Precinct,33,62-33,496,51.35,,,,,9.65,,,,0,,,,0,1.12,0.63,0.51,,,,,,,,,5.04,10.89,,26.01,0.2,,,,,,,,,,57.86
Precinct,34,62-34,305,70.44,,,,,2.56,,,,0,,,,0,0.69,0.33,0.27,,,,,,,,,7.87,8.52,,30.16,0.0,,,,,,,,,,53.44
Precinct,35,62-35,430,56.8,,,,,4.02,,,,0,,,,0,0.96,0.48,0.42,,,,,,,,,12.79,9.53,,32.79,0.47,,,,,,,,,,44.42
Precinct,36,62-36,203,67.0,,,,,1.93,,,,0,,,,0,0.38,0.29,0.16,,,,,,,,,4.93,14.29,,31.53,0.99,,,,,,,,,,48.28
Precinct,37,62-37,105,65.63,,,,,7.08,,,,0,,,,0,0.21,0.14,0.12,,,,,,,,,6.67,4.76,,19.05,0.0,,,,,,,,,,69.52
Precinct,38,62-38,555,62.64,,,,,1.94,,,,0,,,,0,1.0,0.6,0.81,,,,,,,,,3.06,8.83,,28.29,0.0,,,,,,,,,,59.46
Precinct,1,63-1,559,46.78,,,,,5.57,,,,0,,,,0,0.88,0.78,0.82,,,,,,,,,1.79,25.4,,2.68,1.61,,,,,,,,,,68.34
Precinct,2,63-2,464,57.71,,,,,5.5,,,,0,,,,0,1.0,0.57,0.44,,,,,,,,,3.23,11.64,,1.72,1.29,,,,,,,,,,82.11
Precinct,3,63-3,736,49.97,,,,,4.29,,,,0,,,,0,1.52,0.92,0.71,,,,,,,,,1.77,22.83,,0.95,1.77,,,,,,,,,,72.15
Precinct,4,63-4,390,65.99,,,,,2.74,,,,0,,,,0,0.78,0.5,0.35,,,,,,,,,4.1,39.49,,6.41,4.62,,,,,,,,,,45.38
Precinct,5,63-5,696,65.35,,,,,5.69,,,,0,,,,0,1.41,0.95,0.63,,,,,,,,,1.01,40.09,,3.3,1.01,,,,,,,,,,54.45
Precinct,6,63-6,546,64.62,,,,,8.85,,,,0,,,,0,0.98,0.83,0.64,,,,,,,,,3.66,34.62,,1.83,1.83,,,,,,,,,,57.88
Precinct,7,63-7,469,47.91,,,,,8.4,,,,0,,,,0,0.92,0.63,0.57,,,,,,,,,2.99,17.7,,10.23,13.43,,,,,,,,,,55.65
Precinct,8,63-8,609,62.91,,,,,7.02,,,,0,,,,0,1.13,0.95,0.56,,,,,,,,,4.76,26.44,,5.75,0.99,,,,,,,,,,62.07
Precinct,9,63-9,663,58.52,,,,,6.62,,,,0,,,,0,1.2,1.14,0.43,,,,,,,,,2.56,20.81,,2.41,1.51,,,,,,,,,,72.7
Precinct,10,63-10,427,71.4,,,,,5.32,,,,0,,,,0,0.8,0.64,0.38,,,,,,,,,5.39,31.15,,3.98,0.7,,,,,,,,,,58.78
Precinct,11,63-11,544,61.61,,,,,6.69,,,,0,,,,0,0.85,0.9,0.6,,,,,,,,,2.02,11.03,,1.84,33.27,,,,,,,,,,51.84
Precinct,12,63-12,771,64.3,,,,,4.46,,,,0,,,,0,1.63,1.03,0.58,,,,,,,,,2.33,32.68,,0.39,15.69,,,,,,,,,,48.9
Precinct,13,63-13,538,67.33,,,,,7.4,,,,0,,,,0,0.76,1.04,0.49,,,,,,,,,10.04,44.98,,5.58,0.37,,,,,,,,,,39.03
Precinct,14,63-14,579,57.38,,,,,4.3,,,,0,,,,0,1.05,0.94,0.41,,,,,,,,,12.61,39.03,,1.21,1.21,,,,,,,,,,45.94
Precinct,15,63-15,481,63.62,,,,,3.22,,,,0,,,,0,0.73,0.72,0.59,,,,,,,,,3.53,25.36,,1.87,1.25,,,,,,,,,,67.98
Precinct,16,63-16,704,72.13,,,,,4.74,,,,0,,,,0,1.17,1.31,0.36,,,,,,,,,5.97,21.31,,1.28,3.55,,,,,,,,,,67.47
Precinct,17,63-17,654,64.56,,,,,4.66,,,,0,,,,0,0.95,1.16,0.6,,,,,,,,,2.29,34.25,,1.38,1.38,,,,,,,,,,60.09
Precinct,18,63-18,476,60.18,,,,,4.03,,,,0,,,,0,0.93,0.56,0.59,,,,,,,,,1.89,24.16,,1.47,0.63,,,,,,,,,,71.85
Precinct,19,63-19,349,64.39,,,,,6.68,,,,0,,,,0,0.78,0.47,0.26,,,,,,,,,4.3,38.68,,2.01,0.57,,,,,,,,,,54.44
Precinct,20,63-20,527,54.33,,,,,3.13,,,,0,,,,0,0.95,0.81,0.41,,,,,,,,,1.14,18.41,,1.33,1.14,,,,,,,,,,77.99
Precinct,21,63-21,433,49.54,,,,,3.35,,,,0,,,,0,0.76,0.55,0.56,,,,,,,,,5.54,17.09,,1.62,1.62,,,,,,,,,,73.9
Precinct,22,63-22,505,58.72,,,,,2.51,,,,0,,,,0,0.97,0.76,0.32,,,,,,,,,3.56,20.59,,10.89,2.57,,,,,,,,,,59.41
Precinct,23,63-23,339,54.15,,,,,9.84,,,,0,,,,0,0.73,0.44,0.38,,,,,,,,,13.27,11.5,,6.49,4.72,,,,,,,,,,63.42
Precinct,24,63-24,364,70.82,,,,,7.14,,,,0,,,,0,0.51,0.77,0.22,,,,,,,,,3.02,10.16,,2.47,36.54,,,,,,,,,,47.8
Precinct,1,64-1,490,40.56,,,,,3.73,,,,0,,,,0,0.86,0.77,0.4,,,,,,,1.43,,33.27,17.55,,,,,,,,,0.41,2.24,,,44.29
Precinct,2,64-2,338,32.56,,,,,6.63,,,,0,,,,0,0.72,0.48,0.26,,,,,,,3.85,,19.82,21.3,,,,,,,,,2.37,1.78,,,50.89
Precinct,3,64-3,367,37.68,,,,,3.67,,,,0,,,,0,0.8,0.48,0.25,,,,,,,0.82,,23.16,18.26,,,,,,,,,1.09,1.91,,,53.68
Precinct,4,64-4,416,38.7,,,,,2.58,,,,0,,,,0,0.77,0.59,0.36,,,,,,,0.72,,22.84,20.43,,,,,,,,,0.48,3.37,,,52.16
Precinct,5,64-5,419,39.64,,,,,3.68,,,,0,,,,0,0.75,0.61,0.41,,,,,,,2.86,,17.66,17.66,,,,,,,,,1.67,2.86,,,57.28
Precinct,6,64-6,277,27.45,,,,,7.67,,,,0,,,,0,0.61,0.33,0.31,,,,,,,1.44,,14.44,28.16,,,,,,,,,4.33,0.72,,,50.9
Precinct,7,64-7,531,38.56,,,,,4.32,,,,0,,,,0,1.07,0.69,0.51,,,,,,,0.0,,19.21,24.48,,,,,,,,,2.82,2.26,,,51.22
Precinct,8,64-8,485,32.66,,,,,4.15,,,,0,,,,0,0.89,0.52,0.76,,,,,,,1.86,,13.2,42.06,,,,,,,,,1.86,2.47,,,38.35
Precinct,9,64-9,530,38.07,,,,,4.16,,,,0,,,,0,1.14,0.6,0.56,,,,,,,0.38,,15.09,24.91,,,,,,,,,7.92,2.64,,,49.06
Precinct,10,64-10,446,34.68,,,,,5.31,,,,0,,,,0,0.82,0.56,0.6,,,,,,,2.02,,16.82,16.14,,,,,,,,,1.35,2.69,,,60.99
Precinct,11,64-11,309,38.39,,,,,4.92,,,,0,,,,0,0.49,0.39,0.51,,,,,,,0.65,,22.01,15.21,,,,,,,,,0.97,1.62,,,59.55
Precinct,12,64-12,457,32.9,,,,,4.99,,,,0,,,,0,0.85,0.6,0.53,,,,,,,1.75,,21.23,18.16,,,,,,,,,0.22,4.16,,,54.49
Precinct,13,64-13,316,29.84,,,,,4.53,,,,0,,,,0,0.66,0.34,0.4,,,,,,,2.85,,23.73,28.16,,,,,,,,,0.63,2.53,,,42.09
Precinct,14,64-14,1609,127.5,,,,,3.19,,,,0,,,,0,2.53,2.79,1.22,,,,,,,0.62,,3.17,20.45,,,,,,,,,0.93,2.8,,,23.43
Precinct,15,64-15,375,29.88,,,,,5.54,,,,0,,,,0,0.54,0.58,0.52,,,,,,,3.2,,13.6,25.07,,,,,,,,,0.0,3.73,,,54.13
Precinct,16,64-16,465,31.68,,,,,5.49,,,,0,,,,0,0.8,0.72,0.46,,,,,,,1.51,,20.86,29.03,,,,,,,,,0.65,3.44,,,44.52
Precinct,17,64-17,347,31.69,,,,,5.96,,,,0,,,,0,0.72,0.43,0.37,,,,,,,3.17,,17.29,24.78,,,,,,,,,1.44,5.76,,,47.55
Precinct,18,64-18,431,37.81,,,,,2.71,,,,0,,,,0,0.84,0.51,0.48,,,,,,,3.25,,25.99,38.28,,,,,,,,,0.23,2.55,,,29.7
Precinct,19,64-19,216,38.99,,,,,6.49,,,,0,,,,0,0.42,0.28,0.25,,,,,,,5.09,,14.81,18.52,,,,,,,,,1.85,5.56,,,54.17
Precinct,20,64-20,705,52.85,,,,,6.75,,,,0,,,,0,1.72,0.88,0.43,,,,,,,0.71,,14.18,26.38,,,,,,,,,0.57,1.42,,,56.6
Precinct,21,64-21,608,68.55,,,,,2.09,,,,0,,,,0,1.35,0.72,0.45,,,,,,,0.99,,9.54,33.39,,,,,,,,,0.49,1.48,,,53.62
Precinct,22,64-22,337,58.92,,,,,6.39,,,,0,,,,0,0.71,0.53,0.18,,,,,,,1.78,,22.85,14.84,,,,,,,,,0.89,3.26,,,56.38
Precinct,23,64-23,688,65.21,,,,,7.15,,,,0,,,,0,1.28,1.14,0.51,,,,,,,0.29,,7.7,11.19,,,,,,,,,1.02,8.72,,,70.78
Precinct,24,64-24,327,70.63,,,,,7.63,,,,0,,,,0,0.5,0.64,0.24,,,,,,,0.61,,13.15,8.26,,,,,,,,,0.61,1.83,,,75.54
Precinct,25,64-25,590,41.96,,,,,8.24,,,,0,,,,0,1.46,0.67,0.51,,,,,,,2.2,,24.41,22.71,,,,,,,,,7.8,3.56,,,39.32
Precinct,26,64-26,401,60.67,,,,,5.2,,,,0,,,,0,0.98,0.49,0.22,,,,,,,0.0,,22.94,17.46,,,,,,,,,0.75,3.24,,,55.61
Precinct,27,64-27,116,55.24,,,,,3.33,,,,0,,,,0,0.36,0.08,0.04,,,,,,,3.45,,12.93,18.1,,,,,,,,,6.9,0.86,,,57.76
Precinct,28,64-28,549,55.18,,,,,5.83,,,,0,,,,0,1.54,0.6,0.18,,,,,,,0.55,,34.61,8.74,,,,,,,,,1.09,8.38,,,46.63
Precinct,29,64-29,631,43.94,,,,,4.25,,,,0,,,,0,1.52,0.83,0.26,,,,,,,0.63,,23.14,16.8,,,,,,,,,0.63,1.74,,,57.05
Precinct,30,64-30,341,45.77,,,,,3.94,,,,0,,,,0,0.95,0.32,0.17,,,,,,,0.0,,34.31,13.49,,,,,,,,,0.29,1.17,,,50.73
Precinct,31,64-31,322,51.77,,,,,10.56,,,,0,,,,0,0.8,0.41,0.24,,,,,,,1.55,,14.91,20.19,,,,,,,,,1.24,4.04,,,58.07
Precinct,32,64-32,315,61.28,,,,,2.48,,,,0,,,,0,0.8,0.3,0.23,,,,,,,1.59,,6.35,22.22,,,,,,,,,2.22,5.08,,,62.54
Precinct,33,64-33,447,66.52,,,,,5.3,,,,0,,,,0,0.85,0.71,0.31,,,,,,,0.22,,20.81,7.16,,,,,,,,,0.67,4.25,,,66.89
Precinct,34,64-34,381,60.96,,,,,13.8,,,,0,,,,0,0.98,0.55,0.23,,,,,,,1.05,,22.57,18.37,,,,,,,,,0.79,2.89,,,54.07
Precinct,35,64-35,467,67.98,,,,,3.91,,,,0,,,,0,0.92,0.64,0.41,,,,,,,0.43,,3.85,22.91,,,,,,,,,0.21,1.71,,,70.02
Precinct,36,64-36,736,52.16,,,,,9.69,,,,0,,,,0,1.48,1.05,0.81,,,,,,,0.82,,13.45,21.6,,,,,,,,,1.36,3.8,,,58.56
Precinct,37,64-37,465,51.55,,,,,13.08,,,,0,,,,0,1.23,0.53,0.46,,,,,,,4.09,,12.04,27.31,,,,,,,,,1.08,3.44,,,52.04
Precinct,38,64-38,342,55.7,,,,,9.28,,,,0,,,,0,0.94,0.39,0.18,,,,,,,1.75,,13.16,17.84,,,,,,,,,0.58,2.63,,,64.04
Precinct,39,64-39,328,58.78,,,,,4.37,,,,0,,,,0,0.77,0.34,0.32,,,,,,,0.3,,17.68,20.12,,,,,,,,,0.3,1.83,,,59.76
Precinct,40,64-40,274,58.67,,,,,4.2,,,,0,,,,0,0.73,0.28,0.14,,,,,,,0.37,,10.58,13.5,,,,,,,,,2.19,0.73,,,72.63
Precinct,41,64-41,217,38.27,,,,,11.43,,,,0,,,,0,0.59,0.26,0.14,,,,,,,1.38,,15.67,24.88,,,,,,,,,18.43,2.3,,,37.33
Precinct,42,64-42,172,28.81,,,,,6.01,,,,0,,,,0,0.35,0.22,0.18,,,,,,,1.16,,19.19,38.37,,,,,,,,,5.81,4.07,,,31.4
Precinct,43,64-43,278,27.69,,,,,8.25,,,,0,,,,0,0.67,0.32,0.27,,,,,,,2.52,,26.26,24.82,,,,,,,,,0.0,5.04,,,41.37
Precinct,44,64-44,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Precinct,1,65-1,707,62.62,,,,,1.94,,,,0,,,,0,0.98,1.02,1.01,,,,,,,1.13,,53.47,4.67,,,,0.71,,,,,0.0,,,,40.03
Precinct,2,65-2,716,57.6,,,,,2.32,,,,0,,,,0,1.09,1.05,0.87,,,,,,,1.68,,28.07,8.94,,,,0.56,,,,,0.42,,,,60.34
Precinct,3,65-3,313,65.34,,,,,2.8,,,,0,,,,0,0.58,0.38,0.38,,,,,,,5.43,,31.63,22.68,,,,0.32,,,,,0.0,,,,39.3
Precinct,4,65-4,566,54.9,,,,,5.03,,,,0,,,,0,1.03,0.82,0.57,,,,,,,3.89,,31.1,13.07,,,,0.18,,,,,0.18,,,,51.41
Precinct,5,65-5,266,53.52,,,,,6.01,,,,0,,,,0,0.49,0.39,0.27,,,,,,,4.14,,12.41,37.22,,,,0.38,,,,,0.0,,,,45.86
Precinct,6,65-6,319,63.93,,,,,5.9,,,,0,,,,0,0.57,0.51,0.27,,,,,,,1.88,,21.0,38.87,,,,0.0,,,,,0.0,,,,38.24
Precinct,7,65-7,438,59.11,,,,,6.01,,,,0,,,,0,0.59,0.76,0.53,,,,,,,19.86,,23.52,17.35,,,,0.91,,,,,0.0,,,,38.36
Precinct,8,65-8,382,64.64,,,,,2.55,,,,0,,,,0,0.71,0.56,0.31,,,,,,,1.31,,24.61,28.27,,,,0.26,,,,,0.26,,,,44.76
Precinct,9,65-9,691,64.34,,,,,3.36,,,,0,,,,0,1.4,1.0,0.44,,,,,,,5.21,,25.76,31.55,,,,0.0,,,,,1.16,,,,36.32
Precinct,10,65-10,580,65.1,,,,,3.49,,,,0,,,,0,1.23,0.77,0.42,,,,,,,6.9,,28.1,5.69,,,,0.52,,,,,0.0,,,,58.79
Precinct,11,65-11,462,61.6,,,,,6.1,,,,0,,,,0,0.8,0.72,0.47,,,,,,,12.77,,22.51,14.5,,,,0.43,,,,,0.0,,,,49.78
Precinct,12,65-12,537,70.38,,,,,3.76,,,,0,,,,0,0.72,0.92,0.61,,,,,,,12.1,,15.27,27.93,,,,4.66,,,,,0.37,,,,39.66
Precinct,13,65-13,812,60.37,,,,,6.13,,,,0,,,,0,1.71,0.93,0.97,,,,,,,22.66,,28.94,9.36,,,,0.37,,,,,0.25,,,,38.42
Precinct,14,65-14,496,59.4,,,,,6.59,,,,0,,,,0,0.96,0.67,0.56,,,,,,,17.94,,31.25,3.43,,,,0.0,,,,,0.2,,,,47.18
Precinct,15,65-15,399,67.63,,,,,0.75,,,,0,,,,0,0.66,0.5,0.52,,,,,,,1.75,,76.69,1.75,,,,0.0,,,,,0.0,,,,19.8
Precinct,16,65-16,293,77.11,,,,,2.33,,,,0,,,,0,0.1,0.68,0.41,,,,,,,5.12,,62.12,2.05,,,,0.0,,,,,0.0,,,,30.72
Precinct,17,65-17,456,56.09,,,,,2.98,,,,0,,,,0,0.88,0.69,0.29,,,,,,,0.22,,23.25,18.2,,,,0.44,,,,,0.66,,,,57.24
Precinct,18,65-18,568,60.75,,,,,2.41,,,,0,,,,0,1.0,0.79,0.59,,,,,,,1.41,,27.82,13.73,,,,0.53,,,,,0.88,,,,55.63
Precinct,19,65-19,574,63.64,,,,,4.49,,,,0,,,,0,0.95,0.9,0.56,,,,,,,10.28,,26.48,10.63,,,,0.7,,,,,1.05,,,,50.87
Precinct,20,65-20,396,73.47,,,,,5.26,,,,0,,,,0,0.51,0.82,0.28,,,,,,,13.38,,43.43,12.12,,,,0.76,,,,,0.25,,,,30.05
Precinct,21,65-21,738,58.39,,,,,5.14,,,,0,,,,0,1.58,0.86,0.78,,,,,,,2.17,,36.72,10.7,,,,0.27,,,,,0.41,,,,49.73
Precinct,22,65-22,394,64.7,,,,,4.83,,,,0,,,,0,0.57,0.75,0.29,,,,,,,9.39,,17.01,32.99,,,,0.0,,,,,0.25,,,,40.36
Precinct,23,65-23,361,69.56,,,,,5.0,,,,0,,,,0,0.7,0.46,0.42,,,,,,,6.93,,11.08,27.7,,,,0.0,,,,,0.0,,,,50.97
Precinct,24,65-24,171,64.77,,,,,3.39,,,,0,,,,0,0.33,0.25,0.13,,,,,,,12.87,,49.12,11.11,,,,0.0,,,,,0.0,,,,26.9
Precinct,25,65-25,658,62.19,,,,,2.37,,,,0,,,,0,0.85,1.06,0.84,,,,,,,26.29,,17.93,11.4,,,,0.15,,,,,0.15,,,,44.07
Precinct,26,65-26,731,64.24,,,,,2.4,,,,0,,,,0,1.16,1.07,0.84,,,,,,,4.79,,11.76,42.41,,,,0.0,,,,,2.05,,,,38.99
Precinct,27,65-27,612,61.82,,,,,2.55,,,,0,,,,0,0.78,0.96,0.86,,,,,,,4.9,,20.42,17.32,,,,0.16,,,,,0.0,,,,53.76
Precinct,28,65-28,537,65.89,,,,,1.47,,,,0,,,,0,1.01,0.73,0.46,,,,,,,2.79,,19.37,9.87,,,,0.0,,,,,0.0,,,,67.97
Precinct,29,65-29,510,65.13,,,,,6.08,,,,0,,,,0,1.02,0.73,0.44,,,,,,,4.12,,42.94,22.55,,,,0.78,,,,,0.0,,,,29.61
Precinct,30,65-30,769,63.19,,,,,3.75,,,,0,,,,0,1.33,1.09,0.84,,,,,,,7.8,,9.88,31.86,,,,0.26,,,,,1.04,,,,49.15
Precinct,31,65-31,573,72.26,,,,,2.38,,,,0,,,,0,0.85,0.99,0.48,,,,,,,1.05,,7.68,37.0,,,,0.0,,,,,0.52,,,,53.75
Precinct,32,65-32,655,48.48,,,,,4.66,,,,0,,,,0,1.05,1.17,0.47,,,,,,,33.44,,16.64,19.39,,,,0.0,,,,,0.0,,,,30.53
Precinct,33,65-33,736,56.88,,,,,6.12,,,,0,,,,0,0.9,1.18,1.19,,,,,,,30.71,,13.04,14.27,,,,0.27,,,,,0.0,,,,41.44
Precinct,34,65-34,721,69.26,,,,,3.09,,,,0,,,,0,1.23,0.94,0.93,,,,,,,2.91,,22.88,16.23,,,,0.55,,,,,0.55,,,,56.87
Precinct,35,65-35,1028,71.89,,,,,3.29,,,,0,,,,0,1.16,1.75,1.44,,,,,,,37.84,,6.13,17.51,,,,0.78,,,,,0.29,,,,37.06
Precinct,36,65-36,813,59.56,,,,,3.79,,,,0,,,,0,1.19,1.15,1.19,,,,,,,2.58,,34.32,16.36,,,,0.0,,,,,0.12,,,,46.62
Precinct,37,65-37,333,55.22,,,,,1.77,,,,0,,,,0,0.54,0.4,0.49,,,,,,,2.1,,23.42,16.82,,,,2.4,,,,,0.0,,,,55.26
Precinct,38,65-38,439,64.18,,,,,4.77,,,,0,,,,0,0.66,0.71,0.5,,,,,,,13.9,,30.07,5.01,,,,0.23,,,,,0.0,,,,50.8
Precinct,39,65-39,287,72.66,,,,,3.69,,,,0,,,,0,0.58,0.43,0.16,,,,,,,1.74,,51.57,20.91,,,,0.0,,,,,0.0,,,,25.78
Precinct,1,66-1,565,49.35,,,,,3.09,,,,0,,,,0,1.18,0.66,0.57,,,,,,,7.43,,16.28,15.04,,,,,,,,,,,,,61.24
Precinct,2,66-2,517,51.75,,,,,3.72,,,,0,,,,0,1.14,0.64,0.41,,,,,,,7.74,,18.57,12.77,,,,,,,,,,,,,60.54
Precinct,3,66-3,496,46.97,,,,,3.31,,,,0,,,,0,1.1,0.48,0.58,,,,,,,4.44,,12.9,22.58,,,,,,,,,,,,,60.08
Precinct,4,66-4,813,54.27,,,,,2.98,,,,0,,,,0,1.33,1.14,0.98,,,,,,,6.89,,4.43,33.33,,,,,,,,,,,,,55.35
Precinct,5,66-5,715,55.82,,,,,5.8,,,,0,,,,0,1.38,1.19,0.41,,,,,,,9.09,,5.73,22.8,,,,,,,,,,,,,62.38
Precinct,6,66-6,336,53.42,,,,,4.82,,,,0,,,,0,0.74,0.43,0.26,,,,,,,6.55,,5.95,21.73,,,,,,,,,,,,,65.77
Precinct,7,66-7,562,58.79,,,,,5.55,,,,0,,,,0,1.14,0.9,0.29,,,,,,,5.69,,13.17,29.18,,,,,,,,,,,,,51.96
Precinct,8,66-8,512,62.14,,,,,4.83,,,,0,,,,0,0.91,0.77,0.49,,,,,,,12.89,,11.91,19.92,,,,,,,,,,,,,55.27
Precinct,9,66-9,340,67.06,,,,,6.34,,,,0,,,,0,0.83,0.41,0.23,,,,,,,11.18,,2.35,20.88,,,,,,,,,,,,,65.59
Precinct,10,66-10,583,67.24,,,,,4.27,,,,0,,,,0,1.05,0.92,0.44,,,,,,,18.35,,5.32,35.68,,,,,,,,,,,,,40.65
Precinct,11,66-11,582,44.94,,,,,5.37,,,,0,,,,0,1.24,0.56,0.83,,,,,,,3.78,,14.6,23.2,,,,,,,,,,,,,58.42
Precinct,12,66-12,397,66.17,,,,,2.93,,,,0,,,,0,0.71,0.59,0.34,,,,,,,4.53,,22.42,7.56,,,,,,,,,,,,,65.49
Precinct,13,66-13,382,71.94,,,,,5.45,,,,0,,,,0,0.81,0.48,0.36,,,,,,,4.97,,14.4,19.9,,,,,,,,,,,,,60.73
Precinct,14,66-14,234,58.5,,,,,2.9,,,,0,,,,0,0.46,0.34,0.16,,,,,,,3.42,,5.56,19.23,,,,,,,,,,,,,71.79
Precinct,15,66-15,727,55.08,,,,,3.71,,,,0,,,,0,1.33,1.09,0.61,,,,,,,2.75,,4.4,38.51,,,,,,,,,,,,,54.33
Precinct,16,66-16,407,60.39,,,,,1.69,,,,0,,,,0,0.7,0.71,0.18,,,,,,,3.19,,7.13,30.47,,,,,,,,,,,,,59.21
Precinct,17,66-17,235,67.34,,,,,1.67,,,,0,,,,0,0.46,0.38,0.09,,,,,,,6.81,,1.28,20.0,,,,,,,,,,,,,71.91
Precinct,18,66-18,412,70.31,,,,,3.74,,,,0,,,,0,0.6,0.74,0.34,,,,,,,3.64,,5.58,21.6,,,,,,,,,,,,,69.17
Precinct,19,66-19,766,53.87,,,,,3.65,,,,0,,,,0,1.46,1.14,0.57,,,,,,,2.09,,3.26,25.59,,,,,,,,,,,,,69.06
Precinct,20,66-20,359,49.18,,,,,5.53,,,,0,,,,0,0.78,0.43,0.36,,,,,,,10.86,,5.29,24.79,,,,,,,,,,,,,59.05
Precinct,21,66-21,535,48.86,,,,,5.31,,,,0,,,,0,1.02,0.72,0.58,,,,,,,18.32,,10.28,28.41,,,,,,,,,,,,,42.99
Precinct,22,66-22,182,78.11,,,,,5.21,,,,0,,,,0,0.44,0.21,0.14,,,,,,,12.09,,18.13,12.64,,,,,,,,,,,,,57.14
Precinct,23,66-23,570,60.7,,,,,2.73,,,,0,,,,0,1.0,0.87,0.48,,,,,,,17.02,,3.68,14.39,,,,,,,,,,,,,64.74
Precinct,24,66-24,386,57.19,,,,,2.28,,,,0,,,,0,0.79,0.5,0.31,,,,,,,1.55,,1.04,32.38,,,,,,,,,,,,,65.03
Precinct,25,66-25,699,57.53,,,,,3.59,,,,0,,,,0,1.45,0.83,0.72,,,,,,,39.34,,4.01,14.31,,,,,,,,,,,,,42.35
Precinct,26,66-26,742,52.81,,,,,5.96,,,,0,,,,0,1.49,0.97,0.78,,,,,,,16.44,,12.94,19.0,,,,,,,,,,,,,51.35
Precinct,27,66-27,663,52.04,,,,,6.88,,,,0,,,,0,1.2,1.0,0.7,,,,,,,21.27,,6.79,20.66,,,,,,,,,,,,,51.13
Precinct,28,66-28,639,47.54,,,,,3.18,,,,0,,,,0,1.13,0.75,0.92,,,,,,,8.29,,25.2,11.74,,,,,,,,,,,,,54.77
Precinct,29,66-29,521,61.08,,,,,7.46,,,,0,,,,0,0.91,0.79,0.59,,,,,,,6.53,,8.83,20.15,,,,,,,,,,,,,64.49
Precinct,30,66-30,378,47.43,,,,,3.08,,,,0,,,,0,0.83,0.47,0.27,,,,,,,4.23,,16.67,23.81,,,,,,,,,,,,,55.29
Precinct,31,66-31,304,66.67,,,,,4.7,,,,0,,,,0,0.33,0.4,0.66,,,,,,,0.33,,4.93,49.01,,,,,,,,,,,,,45.72
